encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_ACE_TRAINER_SNOW_M_MICKEY_2,MICKEY,TRAINER_CLASS_ACE_TRAINER_SNOW_M,,true,,,TRAINER_PIC_ACE_TRAINER_SNOW_MALE,,diamondpearl_trainer_index=212; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_ACE_TRAINER_SNOW_F_ANGELICA,ANGELICA,TRAINER_CLASS_ACE_TRAINER_SNOW_F,,,,,TRAINER_PIC_ACE_TRAINER_SNOW_FEMALE,,diamondpearl_trainer_index=213; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_ACE_TRAINER_SNOW_F_ANGELICA_2,ANGELICA,TRAINER_CLASS_ACE_TRAINER_SNOW_F,,true,,,TRAINER_PIC_ACE_TRAINER_SNOW_FEMALE,,diamondpearl_trainer_index=214; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_VETERAN_MICKEY_2,MICKEY,TRAINER_CLASS_VETERAN,,true,,,TRAINER_PIC_VETERAN,,diamondpearl_trainer_index=215; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_VETERAN_MICKEY_3,MICKEY,TRAINER_CLASS_VETERAN,,true,,,TRAINER_PIC_VETERAN,,diamondpearl_trainer_index=216; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_PSYCHIC_M_MICKEY,MICKEY,TRAINER_CLASS_PSYCHIC_M,,,,,TRAINER_PIC_PSYCHIC_MALE,,diamondpearl_trainer_index=217; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_PSYCHIC_F_ANGELICA,ANGELICA,TRAINER_CLASS_PSYCHIC_F,,,,,TRAINER_PIC_PSYCHIC_FEMALE,,diamondpearl_trainer_index=218; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_DRAGON_TAMER_MICKEY,MICKEY,TRAINER_CLASS_DRAGON_TAMER,,,,,TRAINER_PIC_DRAGON_TAMER,,diamondpearl_trainer_index=219; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_SAILOR_MICKEY,MICKEY,TRAINER_CLASS_SAILOR,,,,,TRAINER_PIC_SAILOR,,diamondpearl_trainer_index=220; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_SCHOOL_KID_M_MICKEY,MICKEY,TRAINER_CLASS_SCHOOL_KID_M,,,,,TRAINER_PIC_SCHOOL_KID_MALE,,diamondpearl_trainer_index=221; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_SCHOOL_KID_F_ANGELICA,ANGELICA,TRAINER_CLASS_SCHOOL_KID_F,,,,,TRAINER_PIC_SCHOOL_KID_FEMALE,,diamondpearl_trainer_index=222; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_YOUNG_COUPLE_TARA_TIM_3,TARA & TIM,TRAINER_CLASS_YOUNG_COUPLE,,true,,,TRAINER_PIC_YOUNG_COUPLE,True,diamondpearl_trainer_index=223; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_ACE_TRAINER_M_OMAR,OMAR,TRAINER_CLASS_ACE_TRAINER_M,48,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=224; source=files/poketool/trainer/trdata.json; map_refs=D09R0102; matched_map=D09R0102,8,5,
TRAINER_ACE_TRAINER_M_HENRY,HENRY,TRAINER_CLASS_ACE_TRAINER_M,48,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=225; source=files/poketool/trainer/trdata.json; map_refs=D09R0103; matched_map=D09R0103,8,5,
TRAINER_ACE_TRAINER_F_MARIAH,MARIAH,TRAINER_CLASS_ACE_TRAINER_F,48,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=226; source=files/poketool/trainer/trdata.json; map_refs=D09R0101; matched_map=D09R0101,8,5,
TRAINER_ACE_TRAINER_F_SYDNEY,SYDNEY,TRAINER_CLASS_ACE_TRAINER_F,48,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=227; source=files/poketool/trainer/trdata.json; map_refs=D09R0102; matched_map=D09R0102,8,5,
TRAINER_VETERAN_EDGAR,EDGAR,TRAINER_CLASS_VETERAN,48,,,,TRAINER_PIC_VETERAN,,diamondpearl_trainer_index=228; source=files/poketool/trainer/trdata.json; map_refs=D09R0101; matched_map=D09R0101,8,5,
TRAINER_VETERAN_CLAYTON,CLAYTON,TRAINER_CLASS_VETERAN,48,,,,TRAINER_PIC_VETERAN,,diamondpearl_trainer_index=229; source=files/poketool/trainer/trdata.json; map_refs=D09R0102; matched_map=D09R0102,8,5,
TRAINER_DRAGON_TAMER_ONDREJ,ONDREJ,TRAINER_CLASS_DRAGON_TAMER,48,,,,TRAINER_PIC_DRAGON_TAMER,,diamondpearl_trainer_index=230; source=files/poketool/trainer/trdata.json; map_refs=D09R0103; matched_map=D09R0103,8,5,
TRAINER_DRAGON_TAMER_CLINTON,CLINTON,TRAINER_CLASS_DRAGON_TAMER,48,,,,TRAINER_PIC_DRAGON_TAMER,,diamondpearl_trainer_index=231; source=files/poketool/trainer/trdata.json; map_refs=D09R0101; matched_map=D09R0101,8,5,
TRAINER_BLACK_BELT_DAVID,DAVID,TRAINER_CLASS_BLACK_BELT,215,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=232; source=files/poketool/trainer/trdata.json; map_refs=C02GYM0101; matched_map=C02GYM0101,8,5,
TRAINER_BIRD_KEEPER_HANA,HANA,TRAINER_CLASS_BIRD_KEEPER,48,,,,TRAINER_PIC_BIRD_KEEPER,,diamondpearl_trainer_index=233; source=files/poketool/trainer/trdata.json; map_refs=D09R0101; matched_map=D09R0101,8,5,
TRAINER_PSYCHIC_M_BRYCE,BRYCE,TRAINER_CLASS_PSYCHIC_M,48,,,,TRAINER_PIC_PSYCHIC_MALE,,diamondpearl_trainer_index=234; source=files/poketool/trainer/trdata.json; map_refs=D09R0101; matched_map=D09R0101,8,5,
TRAINER_PSYCHIC_F_VALENCIA,VALENCIA,TRAINER_CLASS_PSYCHIC_F,48,,,,TRAINER_PIC_PSYCHIC_FEMALE,,diamondpearl_trainer_index=235; source=files/poketool/trainer/trdata.json; map_refs=D09R0103; matched_map=D09R0103,8,5,
TRAINER_DOUBLE_TEAM_JO_PAT,JO & PAT,TRAINER_CLASS_DOUBLE_TEAM,48,,,,TRAINER_PIC_DOUBLE_TEAM,True,diamondpearl_trainer_index=236; source=files/poketool/trainer/trdata.json; map_refs=D09R0103; matched_map=D09R0103,8,5,
TRAINER_DOUBLE_TEAM_AL_KAY,AL & KAY,TRAINER_CLASS_DOUBLE_TEAM,48,,,,TRAINER_PIC_DOUBLE_TEAM,True,diamondpearl_trainer_index=237; source=files/poketool/trainer/trdata.json; map_refs=D09R0102; matched_map=D09R0102,8,5,
TRAINER_YOUNGSTER_MICKEY_5,MICKEY,TRAINER_CLASS_YOUNGSTER,,true,,,TRAINER_PIC_YOUNGSTER,,diamondpearl_trainer_index=238; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_LASS_ANGELICA,ANGELICA,TRAINER_CLASS_LASS,,,,,TRAINER_PIC_LASS,,diamondpearl_trainer_index=239; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_VETERAN_GRANT,GRANT,TRAINER_CLASS_VETERAN,175,,,,TRAINER_PIC_VETERAN,,diamondpearl_trainer_index=240; source=files/poketool/trainer/trdata.json; map_refs=D14R0102; matched_map=D14R0102,8,5,
TRAINER_FISHERMAN_MICKEY_2,MICKEY,TRAINER_CLASS_FISHERMAN,,true,,,TRAINER_PIC_FISHERMAN,,diamondpearl_trainer_index=241; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_SAILOR_MICKEY_2,MICKEY,TRAINER_CLASS_SAILOR,,true,,,TRAINER_PIC_SAILOR,,diamondpearl_trainer_index=242; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_BEAUTY_ANGELICA_4,ANGELICA,TRAINER_CLASS_BEAUTY,,true,,,TRAINER_PIC_BEAUTY,,diamondpearl_trainer_index=243; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_YOUNGSTER_JONATHON,JONATHON,TRAINER_CLASS_YOUNGSTER,175,,,,TRAINER_PIC_YOUNGSTER,,diamondpearl_trainer_index=244; source=files/poketool/trainer/trdata.json; map_refs=C03GYM0101; matched_map=C03GYM0101,8,5,
TRAINER_YOUNGSTER_DARIUS,DARIUS,TRAINER_CLASS_YOUNGSTER,175,,,,TRAINER_PIC_YOUNGSTER,,diamondpearl_trainer_index=245; source=files/poketool/trainer/trdata.json; map_refs=C03GYM0101; matched_map=C03GYM0101,8,5,
TRAINER_LEADER_ROARK_ROARK,ROARK,TRAINER_CLASS_LEADER_ROARK,,,,"ITEM_POTION,ITEM_POTION",TRAINER_PIC_LEADER_ROARK,,diamondpearl_trainer_index=246; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_PKMN_TRAINER_BARRY_CEDRIC,CEDRIC,TRAINER_CLASS_PKMN_TRAINER_BARRY,,,,,TRAINER_PIC_RIVAL,,diamondpearl_trainer_index=247; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_PKMN_TRAINER_BARRY_CEDRIC_2,CEDRIC,TRAINER_CLASS_PKMN_TRAINER_BARRY,,true,,,TRAINER_PIC_RIVAL,,diamondpearl_trainer_index=248; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_PKMN_TRAINER_BARRY_CEDRIC_3,CEDRIC,TRAINER_CLASS_PKMN_TRAINER_BARRY,,true,,,TRAINER_PIC_RIVAL,,diamondpearl_trainer_index=249; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_LEADER_BYRON_BYRON,BYRON,TRAINER_CLASS_LEADER_BYRON,,,,"ITEM_HYPER_POTION,ITEM_FULL_RESTORE",TRAINER_PIC_LEADER_BYRON,,diamondpearl_trainer_index=250; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_ACE_TRAINER_F_ANGELICA_2,ANGELICA,TRAINER_CLASS_ACE_TRAINER_F,,true,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=251; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_CAMPER_MICKEY_4,MICKEY,TRAINER_CLASS_CAMPER,,true,,,TRAINER_PIC_CAMPER,,diamondpearl_trainer_index=252; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_CAMPER_MICKEY_5,MICKEY,TRAINER_CLASS_CAMPER,,true,,,TRAINER_PIC_CAMPER,,diamondpearl_trainer_index=253; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_CAMPER_MICKEY_6,MICKEY,TRAINER_CLASS_CAMPER,,true,,,TRAINER_PIC_CAMPER,,diamondpearl_trainer_index=254; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_CAMPER_MICKEY_7,MICKEY,TRAINER_CLASS_CAMPER,,true,,,TRAINER_PIC_CAMPER,,diamondpearl_trainer_index=255; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_WORKER_JACKSON,JACKSON,TRAINER_CLASS_WORKER,215,,,,TRAINER_PIC_WORKER,,diamondpearl_trainer_index=256; source=files/poketool/trainer/trdata.json; map_refs=C02GYM0101; matched_map=C02GYM0101,8,5,
TRAINER_WORKER_GARY,GARY,TRAINER_CLASS_WORKER,215,,,,TRAINER_PIC_WORKER,,diamondpearl_trainer_index=257; source=files/poketool/trainer/trdata.json; map_refs=C02GYM0101; matched_map=C02GYM0101,8,5,
TRAINER_BLACK_BELT_PHILIP,PHILIP,TRAINER_CLASS_BLACK_BELT,218,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=258; source=files/poketool/trainer/trdata.json; map_refs=R216; matched_map=R216,8,5,
TRAINER_AROMA_LADY_JENNA,JENNA,TRAINER_CLASS_AROMA_LADY,,,,,TRAINER_PIC_AROMA_LADY,,diamondpearl_trainer_index=259; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_AROMA_LADY_ANGELA,ANGELA,TRAINER_CLASS_AROMA_LADY,,,,,TRAINER_PIC_AROMA_LADY,,diamondpearl_trainer_index=260; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_ELITE_FOUR_AARON_AARON,AARON,TRAINER_CLASS_ELITE_FOUR_AARON,,,,"ITEM_FULL_RESTORE,ITEM_FULL_RESTORE",TRAINER_PIC_ELITE_FOUR_AARON,,diamondpearl_trainer_index=261; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_ELITE_FOUR_BERTHA_BERTHA,BERTHA,TRAINER_CLASS_ELITE_FOUR_BERTHA,,,,"ITEM_FULL_RESTORE,ITEM_FULL_RESTORE",TRAINER_PIC_ELITE_FOUR_BERTHA,,diamondpearl_trainer_index=262; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_ELITE_FOUR_FLINT_FLINT,FLINT,TRAINER_CLASS_ELITE_FOUR_FLINT,,,,"ITEM_FULL_RESTORE,ITEM_FULL_RESTORE",TRAINER_PIC_ELITE_FOUR_FLINT,,diamondpearl_trainer_index=263; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_ELITE_FOUR_LUCIEN_LUCIAN,LUCIAN,TRAINER_CLASS_ELITE_FOUR_LUCIEN,,,,"ITEM_FULL_RESTORE,ITEM_FULL_RESTORE",TRAINER_PIC_ELITE_FOUR_LUCIAN,,diamondpearl_trainer_index=264; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_CAMPER_CURTIS,CURTIS,TRAINER_CLASS_CAMPER,175,,,,TRAINER_PIC_CAMPER,,diamondpearl_trainer_index=265; source=files/poketool/trainer/trdata.json; map_refs=D14R0101; matched_map=D14R0101,8,5,
TRAINER_CAMPER_DREW,DREW,TRAINER_CLASS_CAMPER,191,,,,TRAINER_PIC_CAMPER,,diamondpearl_trainer_index=266; source=files/poketool/trainer/trdata.json; map_refs=C05GYM0105; matched_map=C05GYM0105,8,5,
TRAINER_CHAMPION_CYNTHIA,CYNTHIA,TRAINER_CLASS_CHAMPION,,,,"ITEM_FULL_RESTORE,ITEM_FULL_RESTORE,ITEM_FULL_RESTORE,ITEM_FULL_RESTORE",TRAINER_PIC_CHAMPION_CYNTHIA,,diamondpearl_trainer_index=267; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_ACE_TRAINER_SNOW_M_SERGIO,SERGIO,TRAINER_CLASS_ACE_TRAINER_SNOW_M,222,,,,TRAINER_PIC_ACE_TRAINER_SNOW_MALE,,diamondpearl_trainer_index=268; source=files/poketool/trainer/trdata.json; map_refs=C09GYM0101; matched_map=C09GYM0101,8,5,
TRAINER_ACE_TRAINER_SNOW_M_ISAIAH,ISAIAH,TRAINER_CLASS_ACE_TRAINER_SNOW_M,222,,,,TRAINER_PIC_ACE_TRAINER_SNOW_MALE,,diamondpearl_trainer_index=269; source=files/poketool/trainer/trdata.json; map_refs=C09GYM0101; matched_map=C09GYM0101,8,5,
TRAINER_ACE_TRAINER_SNOW_F_SAVANNAH,SAVANNAH,TRAINER_CLASS_ACE_TRAINER_SNOW_F,222,,,,TRAINER_PIC_ACE_TRAINER_SNOW_FEMALE,,diamondpearl_trainer_index=270; source=files/poketool/trainer/trdata.json; map_refs=C09GYM0101; matched_map=C09GYM0101,8,5,
TRAINER_ACE_TRAINER_SNOW_F_ALICIA,ALICIA,TRAINER_CLASS_ACE_TRAINER_SNOW_F,222,,,,TRAINER_PIC_ACE_TRAINER_SNOW_FEMALE,,diamondpearl_trainer_index=271; source=files/poketool/trainer/trdata.json; map_refs=C09GYM0101; matched_map=C09GYM0101,8,5,
TRAINER_COLLECTOR_DOUGLAS,DOUGLAS,TRAINER_CLASS_COLLECTOR,205,,,,TRAINER_PIC_COLLECTOR,,diamondpearl_trainer_index=272; source=files/poketool/trainer/trdata.json; map_refs=R214; matched_map=R214,8,5,
TRAINER_COLLECTOR_BRADY,BRADY,TRAINER_CLASS_COLLECTOR,205,,,,TRAINER_PIC_COLLECTOR,,diamondpearl_trainer_index=273; source=files/poketool/trainer/trdata.json; map_refs=R214; matched_map=R214,8,5,
TRAINER_COLLECTOR_IVAN,IVAN,TRAINER_CLASS_COLLECTOR,213,,,,TRAINER_PIC_COLLECTOR,,diamondpearl_trainer_index=274; source=files/poketool/trainer/trdata.json; map_refs=R221; matched_map=R221,8,5,
TRAINER_COLLECTOR_FERNANDO,FERNANDO,TRAINER_CLASS_COLLECTOR,195,,,,TRAINER_PIC_COLLECTOR,,diamondpearl_trainer_index=275; source=files/poketool/trainer/trdata.json; map_refs=R210AR0101; matched_map=R210AR0101,8,5,
TRAINER_COLLECTOR_EDWIN,EDWIN,TRAINER_CLASS_COLLECTOR,195,,,,TRAINER_PIC_COLLECTOR,,diamondpearl_trainer_index=276; source=files/poketool/trainer/trdata.json; map_refs=R210AR0101; matched_map=R210AR0101,8,5,
TRAINER_DRAGON_TAMER_HAYDEN,HAYDEN,TRAINER_CLASS_DRAGON_TAMER,,,,,TRAINER_PIC_DRAGON_TAMER,,diamondpearl_trainer_index=277; source=files/poketool/trainer/trdata.json; map_refs=R224; location_unpaired=true,8,5,
TRAINER_ACE_TRAINER_M_DENNIS,DENNIS,TRAINER_CLASS_ACE_TRAINER_M,196,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=278; source=files/poketool/trainer/trdata.json; map_refs=R215; matched_map=R215,8,5,
TRAINER_ACE_TRAINER_M_CESAR,CESAR,TRAINER_CLASS_ACE_TRAINER_M,215,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=279; source=files/poketool/trainer/trdata.json; map_refs=C02GYM0101; matched_map=C02GYM0101,8,5,
TRAINER_ACE_TRAINER_M_ALLEN,ALLEN,TRAINER_CLASS_ACE_TRAINER_M,191,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=280; source=files/poketool/trainer/trdata.json; map_refs=C05GYM0111; matched_map=C05GYM0111,8,5,
TRAINER_ACE_TRAINER_M_ZACHERY,ZACHERY,TRAINER_CLASS_ACE_TRAINER_M,224,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=281; source=files/poketool/trainer/trdata.json; map_refs=C08GYM0103; matched_map=C08GYM0103,8,5,
TRAINER_ACE_TRAINER_M_RUBEN,RUBEN,TRAINER_CLASS_ACE_TRAINER_M,,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=282; source=files/poketool/trainer/trdata.json; map_refs=R224; location_unpaired=true,8,5,
TRAINER_ACE_TRAINER_F_BREANNA,BREANNA,TRAINER_CLASS_ACE_TRAINER_F,215,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=283; source=files/poketool/trainer/trdata.json; map_refs=C02GYM0101; matched_map=C02GYM0101,8,5,
TRAINER_ACE_TRAINER_F_CATHERINE,CATHERINE,TRAINER_CLASS_ACE_TRAINER_F,191,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=284; source=files/poketool/trainer/trdata.json; map_refs=C05GYM0112; matched_map=C05GYM0112,8,5,
TRAINER_ACE_TRAINER_F_DESTINY,DESTINY,TRAINER_CLASS_ACE_TRAINER_F,224,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=285; source=files/poketool/trainer/trdata.json; map_refs=C08GYM0103; matched_map=C08GYM0103,8,5,
TRAINER_ACE_TRAINER_F_JAMIE,JAMIE,TRAINER_CLASS_ACE_TRAINER_F,,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=286; source=files/poketool/trainer/trdata.json; map_refs=R224; location_unpaired=true,8,5,
TRAINER_ACE_TRAINER_F_MAYA,MAYA,TRAINER_CLASS_ACE_TRAINER_F,196,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=287; source=files/poketool/trainer/trdata.json; map_refs=R215; matched_map=R215,8,5,
TRAINER_PSYCHIC_M_MAXWELL,MAXWELL,TRAINER_CLASS_PSYCHIC_M,,,,,TRAINER_PIC_PSYCHIC_MALE,,diamondpearl_trainer_index=288; source=files/poketool/trainer/trdata.json; map_refs=R224; location_unpaired=true,8,5,
TRAINER_PSYCHIC_F_BRITTNEY,BRITTNEY,TRAINER_CLASS_PSYCHIC_F,,,,,TRAINER_PIC_PSYCHIC_FEMALE,,diamondpearl_trainer_index=289; source=files/poketool/trainer/trdata.json; map_refs=R224; location_unpaired=true,8,5,
TRAINER_BELLE__PA_AVA_MATT,AVA & MATT,TRAINER_CLASS_BELLE__PA,195,,,,TRAINER_PIC_BELLE_AND_PA,True,diamondpearl_trainer_index=290; source=files/poketool/trainer/trdata.json; map_refs=R210A; matched_map=R210A,8,5,
TRAINER_RANCHER_MICKEY,MICKEY,TRAINER_CLASS_RANCHER,,,,,TRAINER_PIC_RANCHER,,diamondpearl_trainer_index=291; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_RANCHER_MARCO,MARCO,TRAINER_CLASS_RANCHER,195,,,,TRAINER_PIC_RANCHER,,diamondpearl_trainer_index=292; source=files/poketool/trainer/trdata.json; map_refs=R210A; matched_map=R210A,8,5,
TRAINER_FISHERMAN_ERICK,ERICK,TRAINER_CLASS_FISHERMAN,199,,,,TRAINER_PIC_FISHERMAN,,diamondpearl_trainer_index=293; source=files/poketool/trainer/trdata.json; map_refs=C06GYM0101; matched_map=C06GYM0101,8,5,
TRAINER_TWINS_EMMA_LIL,EMMA & LIL,TRAINER_CLASS_TWINS,192,,,,TRAINER_PIC_TWINS,True,diamondpearl_trainer_index=294; source=files/poketool/trainer/trdata.json; map_refs=R209; matched_map=R209,8,5,
TRAINER_COMMANDER_MARS_MARS,MARS,TRAINER_CLASS_COMMANDER_MARS,,,,,TRAINER_PIC_COMMANDER_MARS,,diamondpearl_trainer_index=295; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_GALACTIC_GRUNT,GRUNT,TRAINER_CLASS_GALACTIC,,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,diamondpearl_trainer_index=296; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_GALACTIC_GRUNT_2,GRUNT,TRAINER_CLASS_GALACTIC,,true,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,diamondpearl_trainer_index=297; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
TRAINER_GALACTIC_GRUNT_3,GRUNT,TRAINER_CLASS_GALACTIC,183,true,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,diamondpearl_trainer_index=298; source=files/poketool/trainer/trdata.json; map_refs=D02R0101; matched_map=D02R0101,8,5,
TRAINER_GALACTIC_GRUNT_4,GRUNT,TRAINER_CLASS_GALACTIC,183,true,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,diamondpearl_trainer_index=299; source=files/poketool/trainer/trdata.json; map_refs=D02R0101; matched_map=D02R0101,8,5,
TRAINER_GUITARIST_TONY,TONY,TRAINER_CLASS_GUITARIST,214,,,,TRAINER_PIC_GUITARIST,,diamondpearl_trainer_index=300; source=files/poketool/trainer/trdata.json; map_refs=R218; matched_map=R218,8,5,
TRAINER_GUITARIST_JERRY,JERRY,TRAINER_CLASS_GUITARIST,224,,,,TRAINER_PIC_GUITARIST,,diamondpearl_trainer_index=301; source=files/poketool/trainer/trdata.json; map_refs=C08GYM0102; matched_map=C08GYM0102,8,5,
TRAINER_GUITARIST_PRESTON,PRESTON,TRAINER_CLASS_GUITARIST,224,,,,TRAINER_PIC_GUITARIST,,diamondpearl_trainer_index=302; source=files/poketool/trainer/trdata.json; map_refs=C08GYM0103; matched_map=C08GYM0103,8,5,
TRAINER_GUITARIST_LONNIE,LONNIE,TRAINER_CLASS_GUITARIST,224,,,,TRAINER_PIC_GUITARIST,,diamondpearl_trainer_index=303; source=files/poketool/trainer/trdata.json; map_refs=C08GYM0103; matched_map=C08GYM0103,8,5,
TRAINER_RUIN_MANIAC_CALVIN,CALVIN,TRAINER_CLASS_RUIN_MANIAC,196,,,,TRAINER_PIC_RUIN_MANIAC,,diamondpearl_trainer_index=304; source=files/poketool/trainer/trdata.json; map_refs=R215; matched_map=R215,8,5,
TRAINER_RUIN_MANIAC_LARRY,LARRY,TRAINER_CLASS_RUIN_MANIAC,,,,,TRAINER_PIC_RUIN_MANIAC,,diamondpearl_trainer_index=305; source=files/poketool/trainer/trdata.json; map_refs=R224; location_unpaired=true,8,5,
TRAINER_JOGGER_WYATT,WYATT,TRAINER_CLASS_JOGGER,195,,,,TRAINER_PIC_JOGGER,,diamondpearl_trainer_index=306; source=files/poketool/trainer/trdata.json; map_refs=R210A; matched_map=R210A,8,5,
TRAINER_JOGGER_CRAIG,CRAIG,TRAINER_CLASS_JOGGER,196,,,,TRAINER_PIC_JOGGER,,diamondpearl_trainer_index=307; source=files/poketool/trainer/trdata.json; map_refs=R215; matched_map=R215,8,5,
TRAINER_JOGGER_RAUL,RAUL,TRAINER_CLASS_JOGGER,192,,,,TRAINER_PIC_JOGGER,,diamondpearl_trainer_index=308; source=files/poketool/trainer/trdata.json; map_refs=R209; matched_map=R209,8,5,
TRAINER_BLACK_BELT_COLBY,COLBY,TRAINER_CLASS_BLACK_BELT,197,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=309; source=files/poketool/trainer/trdata.json; map_refs=C07GYM0101; matched_map=C07GYM0101,8,5,
TRAINER_BLACK_BELT_DARREN,DARREN,TRAINER_CLASS_BLACK_BELT,197,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=310; source=files/poketool/trainer/trdata.json; map_refs=C07GYM0101; matched_map=C07GYM0101,8,5,
TRAINER_BLACK_BELT_RAFAEL,RAFAEL,TRAINER_CLASS_BLACK_BELT,197,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=311; source=files/poketool/trainer/trdata.json; map_refs=C07GYM0101; matched_map=C07GYM0101,8,5,
TRAINER_BLACK_BELT_JEFFERY,JEFFERY,TRAINER_CLASS_BLACK_BELT,197,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=312; source=files/poketool/trainer/trdata.json; map_refs=C07GYM0101; matched_map=C07GYM0101,8,5,
TRAINER_BLACK_BELT_CARL,CARL,TRAINER_CLASS_BLACK_BELT,,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=313; source=files/poketool/trainer/trdata.json; map_refs=R224; location_unpaired=true,8,5,
TRAINER_BLACK_BELT_RICKY,RICKY,TRAINER_CLASS_BLACK_BELT,215,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=314; source=files/poketool/trainer/trdata.json; map_refs=C02GYM0101; matched_map=C02GYM0101,8,5,
TRAINER_LEADER_GARDENIA_GARDENIA,GARDENIA,TRAINER_CLASS_LEADER_GARDENIA,,,,"ITEM_SUPER_POTION,ITEM_SUPER_POTION",TRAINER_PIC_LEADER_GARDENIA,,diamondpearl_trainer_index=315; source=files/poketool/trainer/trdata.json; location_unpaired=true,8,5,
