encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_YOUNGSTER_TRISTAN,TRISTAN,TRAINER_CLASS_YOUNGSTER,173,,,,TRAINER_PIC_YOUNGSTER,,diamondpearl_trainer_index=1; source=files/poketool/trainer/trdata.json; map_refs=R202; matched_map=R202,8,5,
TRAINER_PI_CARLOS,CARLOS,TRAINER_CLASS_PI,187,,,,TRAINER_PIC_PI,,diamondpearl_trainer_index=121; source=files/poketool/trainer/trdata.json; map_refs=C01|C01R0205|C01R0301|C01R0303|C02|C02GYM0101|C02R0101|C02R0102|C02R0103|C03|C03FS0101|C03R0301|C03R0401|C03R0601|C04|C04FS0101|C04GYM0102|C05|C05FS0101|C05GYM0101|C05R1102|C05R1103|C05R1201|C07|C07R0101|C08|C09GYM0101|C11|D01R0102|D02R0101|D03R0101|D04R0101|D05R0101|D05R0103|D05R0104|D05R0108|D05R0110|D05R0113|D06R0203|D09R0102|D09R0103|D09R0104|D09R0105|D11R0101|D12R0101|D13R0101|D13R0102|D14R0101|D15|D16R0101|D16R0102|D17R0102|D17R0103|D17R0104|D17R0105|D17R0106|D17R0107|D17R0108|D17R0109|D17R0110|D17R0111|D17R0112|D17R0113|D17R0114|D17R0115|D17R0116|D17R0117|D17R0118|D17R0119|D17R0120|D17R0121|D17R0122|D21R0101|D24R0105|D25R0108|D26R0102|D26R0103|D26R0106|D28R0101|D30|D31|D31R0201|R204B|R205A|R206|R207|R208|R209|R210A|R210B|R211A|R211B|R212A|R212AR0102|R212B|R213|R214|R215|R216|R216R0101|R217|R217R0101|R219|R222|R225|R228|T02R0101|T04|T05|T05R0501|T06FS0101|T06R0301|UG|UNION|W220|W223|W226|W226R0101|W230; matched_map=R206,8,5,
TRAINER_GUITARIST_MICKEY,MICKEY,TRAINER_CLASS_GUITARIST,175,,,,TRAINER_PIC_GUITARIST,,diamondpearl_trainer_index=122; source=files/poketool/trainer/trdata.json; map_refs=C03|C04|R205B|R211A; matched_map=C03,8,5,
TRAINER_PI_MICKEY,MICKEY,TRAINER_CLASS_PI,203,,,,TRAINER_PIC_PI,,diamondpearl_trainer_index=123; source=files/poketool/trainer/trdata.json; map_refs=L02|L02R0101; matched_map=L02,8,5,
TRAINER_BLACK_BELT_GREGORY,GREGORY,TRAINER_CLASS_BLACK_BELT,196,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=127; source=files/poketool/trainer/trdata.json; map_refs=R215; matched_map=R215,8,5,
TRAINER_BLACK_BELT_DEREK,DEREK,TRAINER_CLASS_BLACK_BELT,196,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=128; source=files/poketool/trainer/trdata.json; map_refs=R215; matched_map=R215,8,5,
TRAINER_BLACK_BELT_NATHANIEL,NATHANIEL,TRAINER_CLASS_BLACK_BELT,196,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=129; source=files/poketool/trainer/trdata.json; map_refs=R215; matched_map=R215,8,5,
TRAINER_JOGGER_SCOTT,SCOTT,TRAINER_CLASS_JOGGER,196,,,,TRAINER_PIC_JOGGER,,diamondpearl_trainer_index=130; source=files/poketool/trainer/trdata.json; map_refs=R215; matched_map=R215,8,5,
TRAINER_ACE_TRAINER_SNOW_M_BLAKE,BLAKE,TRAINER_CLASS_ACE_TRAINER_SNOW_M,218,,,,TRAINER_PIC_ACE_TRAINER_SNOW_MALE,,diamondpearl_trainer_index=132; source=files/poketool/trainer/trdata.json; map_refs=R216; matched_map=R216,8,5,
TRAINER_ACE_TRAINER_SNOW_M_GARRETT,GARRETT,TRAINER_CLASS_ACE_TRAINER_SNOW_M,218,,,,TRAINER_PIC_ACE_TRAINER_SNOW_MALE,,diamondpearl_trainer_index=133; source=files/poketool/trainer/trdata.json; map_refs=R216; matched_map=R216,8,5,
TRAINER_ACE_TRAINER_SNOW_F_LAURA,LAURA,TRAINER_CLASS_ACE_TRAINER_SNOW_F,218,,,,TRAINER_PIC_ACE_TRAINER_SNOW_FEMALE,,diamondpearl_trainer_index=134; source=files/poketool/trainer/trdata.json; map_refs=R216; matched_map=R216,8,5,
TRAINER_ACE_TRAINER_SNOW_F_MARIA,MARIA,TRAINER_CLASS_ACE_TRAINER_SNOW_F,218,,,,TRAINER_PIC_ACE_TRAINER_SNOW_FEMALE,,diamondpearl_trainer_index=135; source=files/poketool/trainer/trdata.json; map_refs=R216; matched_map=R216,8,5,
TRAINER_SKIER_M_BRADLEY,BRADLEY,TRAINER_CLASS_SKIER_M,218,,,,TRAINER_PIC_SKIER_MALE,,diamondpearl_trainer_index=136; source=files/poketool/trainer/trdata.json; map_refs=R216; matched_map=R216,8,5,
TRAINER_SKIER_M_EDWARD,EDWARD,TRAINER_CLASS_SKIER_M,218,,,,TRAINER_PIC_SKIER_MALE,,diamondpearl_trainer_index=137; source=files/poketool/trainer/trdata.json; map_refs=R216; matched_map=R216,8,5,
TRAINER_SKIER_F_KAITLYN,KAITLYN,TRAINER_CLASS_SKIER_F,218,,,,TRAINER_PIC_SKIER_FEMALE,,diamondpearl_trainer_index=138; source=files/poketool/trainer/trdata.json; map_refs=R216; matched_map=R216,8,5,
TRAINER_SKIER_F_ANDREA,ANDREA,TRAINER_CLASS_SKIER_F,218,,,,TRAINER_PIC_SKIER_FEMALE,,diamondpearl_trainer_index=139; source=files/poketool/trainer/trdata.json; map_refs=R216; matched_map=R216,8,5,
TRAINER_ACE_TRAINER_SNOW_M_DALTON,DALTON,TRAINER_CLASS_ACE_TRAINER_SNOW_M,219,,,,TRAINER_PIC_ACE_TRAINER_SNOW_MALE,,diamondpearl_trainer_index=140; source=files/poketool/trainer/trdata.json; map_refs=R217; matched_map=R217,8,5,
TRAINER_ACE_TRAINER_SNOW_F_OLIVIA,OLIVIA,TRAINER_CLASS_ACE_TRAINER_SNOW_F,219,,,,TRAINER_PIC_ACE_TRAINER_SNOW_FEMALE,,diamondpearl_trainer_index=141; source=files/poketool/trainer/trdata.json; map_refs=R217; matched_map=R217,8,5,
TRAINER_SKIER_M_SHAWN,SHAWN,TRAINER_CLASS_SKIER_M,219,,,,TRAINER_PIC_SKIER_MALE,,diamondpearl_trainer_index=142; source=files/poketool/trainer/trdata.json; map_refs=R217; matched_map=R217,8,5,
TRAINER_SKIER_M_BJORN,BJORN,TRAINER_CLASS_SKIER_M,219,,,,TRAINER_PIC_SKIER_MALE,,diamondpearl_trainer_index=143; source=files/poketool/trainer/trdata.json; map_refs=R217; matched_map=R217,8,5,
TRAINER_SKIER_F_LEXIE,LEXIE,TRAINER_CLASS_SKIER_F,219,,,,TRAINER_PIC_SKIER_FEMALE,,diamondpearl_trainer_index=144; source=files/poketool/trainer/trdata.json; map_refs=R217; matched_map=R217,8,5,
TRAINER_SKIER_F_MADISON,MADISON,TRAINER_CLASS_SKIER_F,219,,,,TRAINER_PIC_SKIER_FEMALE,,diamondpearl_trainer_index=145; source=files/poketool/trainer/trdata.json; map_refs=R217; matched_map=R217,8,5,
TRAINER_NINJA_BOY_ANTONIO,ANTONIO,TRAINER_CLASS_NINJA_BOY,219,,,,TRAINER_PIC_NINJA_BOY,,diamondpearl_trainer_index=146; source=files/poketool/trainer/trdata.json; map_refs=R217; matched_map=R217,8,5,
TRAINER_NINJA_BOY_ETHAN,ETHAN,TRAINER_CLASS_NINJA_BOY,219,,,,TRAINER_PIC_NINJA_BOY,,diamondpearl_trainer_index=147; source=files/poketool/trainer/trdata.json; map_refs=R217; matched_map=R217,8,5,
TRAINER_BLACK_BELT_LUKE,LUKE,TRAINER_CLASS_BLACK_BELT,219,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=148; source=files/poketool/trainer/trdata.json; map_refs=R217; matched_map=R217,8,5,
TRAINER_FISHERMAN_MIGUEL,MIGUEL,TRAINER_CLASS_FISHERMAN,214,,,,TRAINER_PIC_FISHERMAN,,diamondpearl_trainer_index=153; source=files/poketool/trainer/trdata.json; map_refs=R218; matched_map=R218,8,5,
TRAINER_FISHERMAN_LUC,LUC,TRAINER_CLASS_FISHERMAN,214,,,,TRAINER_PIC_FISHERMAN,,diamondpearl_trainer_index=154; source=files/poketool/trainer/trdata.json; map_refs=R218; matched_map=R218,8,5,
TRAINER_SWIMMER_M_ADRIAN,ADRIAN,TRAINER_CLASS_SWIMMER_M,211,,,,TRAINER_PIC_SWIMMER_MALE,,diamondpearl_trainer_index=159; source=files/poketool/trainer/trdata.json; map_refs=W220; matched_map=W220,8,5,
TRAINER_SWIMMER_M_ERIK,ERIK,TRAINER_CLASS_SWIMMER_M,211,,,,TRAINER_PIC_SWIMMER_MALE,,diamondpearl_trainer_index=160; source=files/poketool/trainer/trdata.json; map_refs=W220; matched_map=W220,8,5,
TRAINER_SWIMMER_M_VINCENT,VINCENT,TRAINER_CLASS_SWIMMER_M,211,,,,TRAINER_PIC_SWIMMER_MALE,,diamondpearl_trainer_index=161; source=files/poketool/trainer/trdata.json; map_refs=W220; matched_map=W220,8,5,
TRAINER_SWIMMER_F_JESSICA,JESSICA,TRAINER_CLASS_SWIMMER_F,211,,,,TRAINER_PIC_SWIMMER_FEMALE,,diamondpearl_trainer_index=162; source=files/poketool/trainer/trdata.json; map_refs=W220; matched_map=W220,8,5,
TRAINER_SWIMMER_F_ERICA,ERICA,TRAINER_CLASS_SWIMMER_F,211,,,,TRAINER_PIC_SWIMMER_FEMALE,,diamondpearl_trainer_index=163; source=files/poketool/trainer/trdata.json; map_refs=W220; matched_map=W220,8,5,
TRAINER_SWIMMER_F_KATELYN,KATELYN,TRAINER_CLASS_SWIMMER_F,211,,,,TRAINER_PIC_SWIMMER_FEMALE,,diamondpearl_trainer_index=164; source=files/poketool/trainer/trdata.json; map_refs=W220; matched_map=W220,8,5,
TRAINER_SWIMMER_M_DILLON,DILLON,TRAINER_CLASS_SWIMMER_M,213,,,,TRAINER_PIC_SWIMMER_MALE,,diamondpearl_trainer_index=166; source=files/poketool/trainer/trdata.json; map_refs=R221; matched_map=R221,8,5,
TRAINER_SWIMMER_F_VANESSA,VANESSA,TRAINER_CLASS_SWIMMER_F,213,,,,TRAINER_PIC_SWIMMER_FEMALE,,diamondpearl_trainer_index=167; source=files/poketool/trainer/trdata.json; map_refs=R221; matched_map=R221,8,5,
TRAINER_FISHERMAN_CORY,CORY,TRAINER_CLASS_FISHERMAN,213,,,,TRAINER_PIC_FISHERMAN,,diamondpearl_trainer_index=168; source=files/poketool/trainer/trdata.json; map_refs=R221; matched_map=R221,8,5,
TRAINER_ACE_TRAINER_M_JAKE,JAKE,TRAINER_CLASS_ACE_TRAINER_M,213,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=170; source=files/poketool/trainer/trdata.json; map_refs=R221; matched_map=R221,8,5,
TRAINER_ACE_TRAINER_F_SHANNON,SHANNON,TRAINER_CLASS_ACE_TRAINER_F,213,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=171; source=files/poketool/trainer/trdata.json; map_refs=R221; matched_map=R221,8,5,
TRAINER_FISHERMAN_BRETT,BRETT,TRAINER_CLASS_FISHERMAN,223,,,,TRAINER_PIC_FISHERMAN,,diamondpearl_trainer_index=172; source=files/poketool/trainer/trdata.json; map_refs=R222; matched_map=R222,8,5,
TRAINER_FISHERMAN_ALEC,ALEC,TRAINER_CLASS_FISHERMAN,223,,,,TRAINER_PIC_FISHERMAN,,diamondpearl_trainer_index=173; source=files/poketool/trainer/trdata.json; map_refs=R222; matched_map=R222,8,5,
TRAINER_FISHERMAN_GEORGE,GEORGE,TRAINER_CLASS_FISHERMAN,223,,,,TRAINER_PIC_FISHERMAN,,diamondpearl_trainer_index=174; source=files/poketool/trainer/trdata.json; map_refs=R222; matched_map=R222,8,5,
TRAINER_FISHERMAN_COLE,COLE,TRAINER_CLASS_FISHERMAN,223,,,,TRAINER_PIC_FISHERMAN,,diamondpearl_trainer_index=175; source=files/poketool/trainer/trdata.json; map_refs=R222; matched_map=R222,8,5,
TRAINER_SAILOR_LUTHER,LUTHER,TRAINER_CLASS_SAILOR,223,,,,TRAINER_PIC_SAILOR,,diamondpearl_trainer_index=180; source=files/poketool/trainer/trdata.json; map_refs=R222; matched_map=R222,8,5,
TRAINER_SWIMMER_M_WESLEY,WESLEY,TRAINER_CLASS_SWIMMER_M,225,,,,TRAINER_PIC_SWIMMER_MALE,,diamondpearl_trainer_index=183; source=files/poketool/trainer/trdata.json; map_refs=W223; matched_map=W223,8,5,
TRAINER_SWIMMER_M_RICARDO,RICARDO,TRAINER_CLASS_SWIMMER_M,225,,,,TRAINER_PIC_SWIMMER_MALE,,diamondpearl_trainer_index=184; source=files/poketool/trainer/trdata.json; map_refs=W223; matched_map=W223,8,5,
TRAINER_SWIMMER_M_FRANCISCO,FRANCISCO,TRAINER_CLASS_SWIMMER_M,225,,,,TRAINER_PIC_SWIMMER_MALE,,diamondpearl_trainer_index=185; source=files/poketool/trainer/trdata.json; map_refs=C04|W223; matched_map=W223,8,5,
TRAINER_SWIMMER_M_COLTON,COLTON,TRAINER_CLASS_SWIMMER_M,225,,,,TRAINER_PIC_SWIMMER_MALE,,diamondpearl_trainer_index=186; source=files/poketool/trainer/trdata.json; map_refs=W223; matched_map=W223,8,5,
TRAINER_SWIMMER_M_TROY,TROY,TRAINER_CLASS_SWIMMER_M,225,,,,TRAINER_PIC_SWIMMER_MALE,,diamondpearl_trainer_index=187; source=files/poketool/trainer/trdata.json; map_refs=W223; matched_map=W223,8,5,
TRAINER_SWIMMER_M_OSCAR,OSCAR,TRAINER_CLASS_SWIMMER_M,225,,,,TRAINER_PIC_SWIMMER_MALE,,diamondpearl_trainer_index=188; source=files/poketool/trainer/trdata.json; map_refs=W223; matched_map=W223,8,5,
TRAINER_SWIMMER_F_MIRANDA,MIRANDA,TRAINER_CLASS_SWIMMER_F,225,,,,TRAINER_PIC_SWIMMER_FEMALE,,diamondpearl_trainer_index=189; source=files/poketool/trainer/trdata.json; map_refs=W223; matched_map=W223,8,5,
TRAINER_SWIMMER_F_AUBREE,AUBREE,TRAINER_CLASS_SWIMMER_F,225,,,,TRAINER_PIC_SWIMMER_FEMALE,,diamondpearl_trainer_index=190; source=files/poketool/trainer/trdata.json; map_refs=W223; matched_map=W223,8,5,
TRAINER_SWIMMER_F_PAIGE,PAIGE,TRAINER_CLASS_SWIMMER_F,225,,,,TRAINER_PIC_SWIMMER_FEMALE,,diamondpearl_trainer_index=191; source=files/poketool/trainer/trdata.json; map_refs=W223; matched_map=W223,8,5,
TRAINER_SWIMMER_F_CRYSTAL,CRYSTAL,TRAINER_CLASS_SWIMMER_F,225,,,,TRAINER_PIC_SWIMMER_FEMALE,,diamondpearl_trainer_index=192; source=files/poketool/trainer/trdata.json; map_refs=W223; matched_map=W223,8,5,
TRAINER_SWIMMER_F_CASSANDRA,CASSANDRA,TRAINER_CLASS_SWIMMER_F,225,,,,TRAINER_PIC_SWIMMER_FEMALE,,diamondpearl_trainer_index=193; source=files/poketool/trainer/trdata.json; map_refs=W223; matched_map=W223,8,5,
TRAINER_SWIMMER_F_GABRIELLE,GABRIELLE,TRAINER_CLASS_SWIMMER_F,225,,,,TRAINER_PIC_SWIMMER_FEMALE,,diamondpearl_trainer_index=194; source=files/poketool/trainer/trdata.json; map_refs=W223; matched_map=W223,8,5,
TRAINER_WORKER_COLIN,COLIN,TRAINER_CLASS_WORKER,177,,,,TRAINER_PIC_WORKER,,diamondpearl_trainer_index=195; source=files/poketool/trainer/trdata.json; map_refs=D01R0102; matched_map=D01R0102,8,5,
TRAINER_WORKER_MASON,MASON,TRAINER_CLASS_WORKER,177,,,,TRAINER_PIC_WORKER,,diamondpearl_trainer_index=196; source=files/poketool/trainer/trdata.json; map_refs=D01R0102; matched_map=D01R0102,8,5,
TRAINER_BUG_CATCHER_JACK,JACK,TRAINER_CLASS_BUG_CATCHER,184,,,,TRAINER_PIC_BUG_CATCHER,,diamondpearl_trainer_index=201; source=files/poketool/trainer/trdata.json; map_refs=D03R0101; matched_map=D03R0101,8,5,
TRAINER_BUG_CATCHER_PHILLIP,PHILLIP,TRAINER_CLASS_BUG_CATCHER,184,,,,TRAINER_PIC_BUG_CATCHER,,diamondpearl_trainer_index=202; source=files/poketool/trainer/trdata.json; map_refs=D03R0101; matched_map=D03R0101,8,5,
TRAINER_BUG_CATCHER_DONALD,DONALD,TRAINER_CLASS_BUG_CATCHER,184,,,,TRAINER_PIC_BUG_CATCHER,,diamondpearl_trainer_index=203; source=files/poketool/trainer/trdata.json; map_refs=D03R0101; matched_map=D03R0101,8,5,
TRAINER_LASS_BRIANA,BRIANA,TRAINER_CLASS_LASS,184,,,,TRAINER_PIC_LASS,,diamondpearl_trainer_index=204; source=files/poketool/trainer/trdata.json; map_refs=D03R0101; matched_map=D03R0101,8,5,
TRAINER_PSYCHIC_M_ELIJAH,ELIJAH,TRAINER_CLASS_PSYCHIC_M,184,,,,TRAINER_PIC_PSYCHIC_MALE,,diamondpearl_trainer_index=205; source=files/poketool/trainer/trdata.json; map_refs=D03R0101; matched_map=D03R0101,8,5,
TRAINER_PSYCHIC_F_LINDSEY,LINDSEY,TRAINER_CLASS_PSYCHIC_F,184,,,,TRAINER_PIC_PSYCHIC_FEMALE,,diamondpearl_trainer_index=206; source=files/poketool/trainer/trdata.json; map_refs=D03R0101; matched_map=D03R0101,8,5,
TRAINER_ACE_TRAINER_M_OMAR,OMAR,TRAINER_CLASS_ACE_TRAINER_M,48,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=224; source=files/poketool/trainer/trdata.json; map_refs=D09R0102; matched_map=D09R0102,8,5,
TRAINER_ACE_TRAINER_M_HENRY,HENRY,TRAINER_CLASS_ACE_TRAINER_M,48,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=225; source=files/poketool/trainer/trdata.json; map_refs=D09R0103; matched_map=D09R0103,8,5,
TRAINER_ACE_TRAINER_F_MARIAH,MARIAH,TRAINER_CLASS_ACE_TRAINER_F,48,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=226; source=files/poketool/trainer/trdata.json; map_refs=D09R0101; matched_map=D09R0101,8,5,
TRAINER_ACE_TRAINER_F_SYDNEY,SYDNEY,TRAINER_CLASS_ACE_TRAINER_F,48,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=227; source=files/poketool/trainer/trdata.json; map_refs=D09R0102; matched_map=D09R0102,8,5,
TRAINER_VETERAN_EDGAR,EDGAR,TRAINER_CLASS_VETERAN,48,,,,TRAINER_PIC_VETERAN,,diamondpearl_trainer_index=228; source=files/poketool/trainer/trdata.json; map_refs=D09R0101; matched_map=D09R0101,8,5,
TRAINER_VETERAN_CLAYTON,CLAYTON,TRAINER_CLASS_VETERAN,48,,,,TRAINER_PIC_VETERAN,,diamondpearl_trainer_index=229; source=files/poketool/trainer/trdata.json; map_refs=D09R0102; matched_map=D09R0102,8,5,
TRAINER_DRAGON_TAMER_ONDREJ,ONDREJ,TRAINER_CLASS_DRAGON_TAMER,48,,,,TRAINER_PIC_DRAGON_TAMER,,diamondpearl_trainer_index=230; source=files/poketool/trainer/trdata.json; map_refs=D09R0103; matched_map=D09R0103,8,5,
TRAINER_DRAGON_TAMER_CLINTON,CLINTON,TRAINER_CLASS_DRAGON_TAMER,48,,,,TRAINER_PIC_DRAGON_TAMER,,diamondpearl_trainer_index=231; source=files/poketool/trainer/trdata.json; map_refs=D09R0101; matched_map=D09R0101,8,5,
TRAINER_BLACK_BELT_DAVID,DAVID,TRAINER_CLASS_BLACK_BELT,215,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=232; source=files/poketool/trainer/trdata.json; map_refs=C02GYM0101; matched_map=C02GYM0101,8,5,
TRAINER_BIRD_KEEPER_HANA,HANA,TRAINER_CLASS_BIRD_KEEPER,48,,,,TRAINER_PIC_BIRD_KEEPER,,diamondpearl_trainer_index=233; source=files/poketool/trainer/trdata.json; map_refs=D09R0101; matched_map=D09R0101,8,5,
TRAINER_PSYCHIC_M_BRYCE,BRYCE,TRAINER_CLASS_PSYCHIC_M,48,,,,TRAINER_PIC_PSYCHIC_MALE,,diamondpearl_trainer_index=234; source=files/poketool/trainer/trdata.json; map_refs=D09R0101; matched_map=D09R0101,8,5,
TRAINER_PSYCHIC_F_VALENCIA,VALENCIA,TRAINER_CLASS_PSYCHIC_F,48,,,,TRAINER_PIC_PSYCHIC_FEMALE,,diamondpearl_trainer_index=235; source=files/poketool/trainer/trdata.json; map_refs=D09R0103; matched_map=D09R0103,8,5,
TRAINER_DOUBLE_TEAM_JO_PAT,JO & PAT,TRAINER_CLASS_DOUBLE_TEAM,48,,,,TRAINER_PIC_DOUBLE_TEAM,True,diamondpearl_trainer_index=236; source=files/poketool/trainer/trdata.json; map_refs=D09R0103; matched_map=D09R0103,8,5,
TRAINER_DOUBLE_TEAM_AL_KAY,AL & KAY,TRAINER_CLASS_DOUBLE_TEAM,48,,,,TRAINER_PIC_DOUBLE_TEAM,True,diamondpearl_trainer_index=237; source=files/poketool/trainer/trdata.json; map_refs=D09R0102; matched_map=D09R0102,8,5,
TRAINER_VETERAN_GRANT,GRANT,TRAINER_CLASS_VETERAN,175,,,,TRAINER_PIC_VETERAN,,diamondpearl_trainer_index=240; source=files/poketool/trainer/trdata.json; map_refs=D14R0102; matched_map=D14R0102,8,5,
TRAINER_YOUNGSTER_JONATHON,JONATHON,TRAINER_CLASS_YOUNGSTER,175,,,,TRAINER_PIC_YOUNGSTER,,diamondpearl_trainer_index=244; source=files/poketool/trainer/trdata.json; map_refs=C03GYM0101; matched_map=C03GYM0101,8,5,
TRAINER_YOUNGSTER_DARIUS,DARIUS,TRAINER_CLASS_YOUNGSTER,175,,,,TRAINER_PIC_YOUNGSTER,,diamondpearl_trainer_index=245; source=files/poketool/trainer/trdata.json; map_refs=C03GYM0101; matched_map=C03GYM0101,8,5,
TRAINER_WORKER_JACKSON,JACKSON,TRAINER_CLASS_WORKER,215,,,,TRAINER_PIC_WORKER,,diamondpearl_trainer_index=256; source=files/poketool/trainer/trdata.json; map_refs=C02GYM0101; matched_map=C02GYM0101,8,5,
TRAINER_WORKER_GARY,GARY,TRAINER_CLASS_WORKER,215,,,,TRAINER_PIC_WORKER,,diamondpearl_trainer_index=257; source=files/poketool/trainer/trdata.json; map_refs=C02GYM0101; matched_map=C02GYM0101,8,5,
TRAINER_BLACK_BELT_PHILIP,PHILIP,TRAINER_CLASS_BLACK_BELT,218,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=258; source=files/poketool/trainer/trdata.json; map_refs=R216; matched_map=R216,8,5,
TRAINER_CAMPER_CURTIS,CURTIS,TRAINER_CLASS_CAMPER,175,,,,TRAINER_PIC_CAMPER,,diamondpearl_trainer_index=265; source=files/poketool/trainer/trdata.json; map_refs=D14R0101; matched_map=D14R0101,8,5,
TRAINER_CAMPER_DREW,DREW,TRAINER_CLASS_CAMPER,191,,,,TRAINER_PIC_CAMPER,,diamondpearl_trainer_index=266; source=files/poketool/trainer/trdata.json; map_refs=C05GYM0105; matched_map=C05GYM0105,8,5,
TRAINER_ACE_TRAINER_SNOW_M_SERGIO,SERGIO,TRAINER_CLASS_ACE_TRAINER_SNOW_M,222,,,,TRAINER_PIC_ACE_TRAINER_SNOW_MALE,,diamondpearl_trainer_index=268; source=files/poketool/trainer/trdata.json; map_refs=C09GYM0101; matched_map=C09GYM0101,8,5,
TRAINER_ACE_TRAINER_SNOW_M_ISAIAH,ISAIAH,TRAINER_CLASS_ACE_TRAINER_SNOW_M,222,,,,TRAINER_PIC_ACE_TRAINER_SNOW_MALE,,diamondpearl_trainer_index=269; source=files/poketool/trainer/trdata.json; map_refs=C09GYM0101; matched_map=C09GYM0101,8,5,
TRAINER_ACE_TRAINER_SNOW_F_SAVANNAH,SAVANNAH,TRAINER_CLASS_ACE_TRAINER_SNOW_F,222,,,,TRAINER_PIC_ACE_TRAINER_SNOW_FEMALE,,diamondpearl_trainer_index=270; source=files/poketool/trainer/trdata.json; map_refs=C09GYM0101; matched_map=C09GYM0101,8,5,
TRAINER_ACE_TRAINER_SNOW_F_ALICIA,ALICIA,TRAINER_CLASS_ACE_TRAINER_SNOW_F,222,,,,TRAINER_PIC_ACE_TRAINER_SNOW_FEMALE,,diamondpearl_trainer_index=271; source=files/poketool/trainer/trdata.json; map_refs=C09GYM0101; matched_map=C09GYM0101,8,5,
TRAINER_COLLECTOR_DOUGLAS,DOUGLAS,TRAINER_CLASS_COLLECTOR,205,,,,TRAINER_PIC_COLLECTOR,,diamondpearl_trainer_index=272; source=files/poketool/trainer/trdata.json; map_refs=R214; matched_map=R214,8,5,
TRAINER_COLLECTOR_BRADY,BRADY,TRAINER_CLASS_COLLECTOR,205,,,,TRAINER_PIC_COLLECTOR,,diamondpearl_trainer_index=273; source=files/poketool/trainer/trdata.json; map_refs=R214; matched_map=R214,8,5,
TRAINER_COLLECTOR_IVAN,IVAN,TRAINER_CLASS_COLLECTOR,213,,,,TRAINER_PIC_COLLECTOR,,diamondpearl_trainer_index=274; source=files/poketool/trainer/trdata.json; map_refs=R221; matched_map=R221,8,5,
TRAINER_COLLECTOR_FERNANDO,FERNANDO,TRAINER_CLASS_COLLECTOR,195,,,,TRAINER_PIC_COLLECTOR,,diamondpearl_trainer_index=275; source=files/poketool/trainer/trdata.json; map_refs=R210AR0101; matched_map=R210AR0101,8,5,
TRAINER_COLLECTOR_EDWIN,EDWIN,TRAINER_CLASS_COLLECTOR,195,,,,TRAINER_PIC_COLLECTOR,,diamondpearl_trainer_index=276; source=files/poketool/trainer/trdata.json; map_refs=R210AR0101; matched_map=R210AR0101,8,5,
TRAINER_ACE_TRAINER_M_DENNIS,DENNIS,TRAINER_CLASS_ACE_TRAINER_M,196,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=278; source=files/poketool/trainer/trdata.json; map_refs=R215; matched_map=R215,8,5,
TRAINER_ACE_TRAINER_M_CESAR,CESAR,TRAINER_CLASS_ACE_TRAINER_M,215,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=279; source=files/poketool/trainer/trdata.json; map_refs=C02GYM0101; matched_map=C02GYM0101,8,5,
TRAINER_ACE_TRAINER_M_ALLEN,ALLEN,TRAINER_CLASS_ACE_TRAINER_M,191,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=280; source=files/poketool/trainer/trdata.json; map_refs=C05GYM0111; matched_map=C05GYM0111,8,5,
TRAINER_ACE_TRAINER_M_ZACHERY,ZACHERY,TRAINER_CLASS_ACE_TRAINER_M,224,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=281; source=files/poketool/trainer/trdata.json; map_refs=C08GYM0103; matched_map=C08GYM0103,8,5,
TRAINER_ACE_TRAINER_F_BREANNA,BREANNA,TRAINER_CLASS_ACE_TRAINER_F,215,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=283; source=files/poketool/trainer/trdata.json; map_refs=C02GYM0101; matched_map=C02GYM0101,8,5,
TRAINER_ACE_TRAINER_F_CATHERINE,CATHERINE,TRAINER_CLASS_ACE_TRAINER_F,191,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=284; source=files/poketool/trainer/trdata.json; map_refs=C05GYM0112; matched_map=C05GYM0112,8,5,
