encounter_name,map_name,matched_canonical_location_id,matched_canonical_location_name,matched_map
TRAINER_FIREBREATHER_RAY,096_D25R0101,64,Union Cave,096_D25R0101
TRAINER_POKE_MANIAC_ISSAC,192_D37R0102,,,
TRAINER_POKE_MANIAC_DONALD,192_D37R0102,,,
TRAINER_SUPER_NERD_TERU,192_D37R0102,,,
TRAINER_PSYCHIC_M_MARK,037_R36,73,Route 36,037_R36
TRAINER_JUGGLER_HORTON,0778_T06GYM0101,16,Vermilion City,0778_T06GYM0101
TRAINER_JUGGLER_HORTON,322_T06GYM0101,16,Vermilion City,0778_T06GYM0101
TRAINER_SCHOOL_KID_M_CHAD,039_R38,78,Route 38,039_R38
TRAINER_BEAUTY_VALERIE,039_R38,78,Route 38,039_R38
TRAINER_FIREBREATHER_LYLE,282_P01R0305,,,
TRAINER_LASS_DANA,039_R38,78,Route 38,039_R38
TRAINER_GENTLEMAN_ALFRED,206_D27R0102,,,
TRAINER_PICNICKER_TIFFANY,042_R43,87,Route 43,042_R43
TRAINER_CAMPER_SPENCER,042_R43,87,Route 43,042_R43
TRAINER_TEAM_ROCKET_F_GRUNT_5,0091_D35R0104,,,
TRAINER_TEAM_ROCKET_F_GRUNT_5,235_D35R0104,,,
TRAINER_PSYCHIC_M_PHIL,043_R44,90,Route 44,043_R44
TRAINER_POKE_MANIAC_ZACH,043_R44,90,Route 44,043_R44
TRAINER_ACE_TRAINER_M_ALLEN,043_R44,90,Route 44,043_R44
TRAINER_ACE_TRAINER_F_CYBIL,043_R44,90,Route 44,043_R44
TRAINER_POKEFAN_M_BRANDON,035_R34,69,Route 34,035_R34
TRAINER_SAILOR_HARRY,039_R38,78,Route 38,039_R38
TRAINER_PSYCHIC_M_VERNON,027_R26,98,Route 26,027_R26
TRAINER_PSYCHIC_M_ELI,028_R27,96,Route 27,028_R27
TRAINER_FISHERMAN_SCOTT,027_R26,98,Route 26,027_R26
TRAINER_BIRD_KEEPER_GS_JOSE_2,028_R27,96,Route 27,028_R27
TRAINER_PSYCHIC_M_JARED,0829_T11GYM0101,27,Saffron City,0829_T11GYM0101
TRAINER_PSYCHIC_M_JARED,366_T11GYM0101,27,Saffron City,0829_T11GYM0101
TRAINER_ACE_TRAINER_F_JENN,0237_R34,69,Route 34,0237_R34
TRAINER_ELITE_FOUR_BRUNO_BRUNO,0822_T10R0401,,,
TRAINER_LASS_ELLEN,026_R25,13,Route 25,026_R25
TRAINER_BIRD_KEEPER_GS_PERRY,018_R13,36,Route 13,018_R13
TRAINER_BIRD_KEEPER_GS_BRET,018_R13,36,Route 13,018_R13
TRAINER_PSYCHIC_M_RODNEY,299_P01R0306,,,
TRAINER_POKEFAN_M_JEREMY,299_P01R0306,,,
TRAINER_POKEFAN_M_COLIN,299_P01R0306,,,
TRAINER_TWINS_MEG_AND_PEG,299_P01R0306,,,
TRAINER_TEACHER_SHIRLEY,300_P01R0307,,,
TRAINER_SCHOOL_KID_M_NATE,300_P01R0307,,,
TRAINER_SCHOOL_KID_M_RICKY,300_P01R0307,,,
TRAINER_SCIENTIST_GS_ROSS,235_D35R0104,,,
TRAINER_SCIENTIST_GS_MITCH,235_D35R0104,,,
TRAINER_SCIENTIST_GS_GREGG,233_D35R0102,,,
TRAINER_SCIENTIST_GS_GARETT,180_D23R0103,,,
TRAINER_SCIENTIST_GS_TRENTON,181_D23R0104,,,
TRAINER_EXECUTIVE_ARIANA_ARIANA,182_D23R0105,,,
TRAINER_EXECUTIVE_ARIANA_ARIANA_2,0090_D35R0103,,,
TRAINER_SKIER_DIANA,0932_T28GYM0101,,,
TRAINER_SKIER_DIANA,353_T28GYM0102,,,
TRAINER_SKIER_JILL,0932_T28GYM0101,,,
TRAINER_SKIER_JILL,136_T28GYM0101,,,
TRAINER_BOARDER_DEANDRE,0932_T28GYM0101,,,
TRAINER_BOARDER_DEANDRE,136_T28GYM0101,,,
TRAINER_BOARDER_PATTON,0932_T28GYM0101,,,
TRAINER_BOARDER_PATTON,353_T28GYM0102,,,
TRAINER_BOARDER_GERARDO,0932_T28GYM0101,,,
TRAINER_BOARDER_GERARDO,136_T28GYM0101,,,
TRAINER_EXECUTIVE_ARCHER_ARCHER,0034_D23R0106,,,
TRAINER_EXECUTIVE_PROTON_PROTON,0060_D26R0102,67,Slowpoke Well,0060_D26R0102
TRAINER_EXECUTIVE_PETREL_PETREL,0033_D23R0105,,,
TRAINER_EXECUTIVE_PETREL_PETREL_2,0091_D35R0104,,,
TRAINER_RIVAL_SILVER_19,0819_T10R0101,,,
TRAINER_RIVAL_SILVER_20,0819_T10R0101,,,
TRAINER_RIVAL_SILVER_21,0819_T10R0101,,,
TRAINER_POKEFAN_M_ALEX,018_R13,36,Route 13,018_R13
TRAINER_MEDIUM_EDITH,077_T27GYM0101,75,Ecruteak City,077_T27GYM0101
TRAINER_MEDIUM_GEORGINA,077_T27GYM0101,75,Ecruteak City,077_T27GYM0101
TRAINER_PASSERBY_BOY,0850_T21,56,Cherrygrove City,0850_T21
TRAINER_PASSERBY_BOY_2,0850_T21,56,Cherrygrove City,0850_T21
TRAINER_PASSERBY_BOY_3,0850_T21,56,Cherrygrove City,0850_T21
TRAINER_MYSTERY_MAN_EUSINE,0875_T24,84,Cianwood City,0875_T24
TRAINER_TEAM_ROCKET_GRUNT_25,0090_D35R0103,,,
TRAINER_ACE_TRAINER_M_KOBE,239_D44R0102,93,Dragon's Den,239_D44R0102
TRAINER_ACE_TRAINER_F_PIPER,239_D44R0102,93,Dragon's Den,239_D44R0102
TRAINER_TWINS_CLEA_AND_GIL,239_D44R0102,93,Dragon's Den,239_D44R0102
TRAINER_POKE_MANIAC_HARRISON,236_D38R0102,,,
TRAINER_SUPER_NERD_HUGH,237_D38R0103,,,
TRAINER_SUPER_NERD_MARKUS,236_D38R0102,,,
TRAINER_ACE_TRAINER_M_FRENCH,006_R01,3,Route 1,006_R01
TRAINER_SCHOOL_KID_M_SHERMAN,006_R01,3,Route 1,006_R01
TRAINER_HIKER_BRUCE,008_R03,8,Route 3,008_R03
TRAINER_BLACK_BELT_MANFORD,008_R03,8,Route 3,008_R03
TRAINER_DOUBLE_TEAM_ZAC_AND_JEN,008_R03,8,Route 3,008_R03
TRAINER_BLACK_BELT_ANDER,008_R03,8,Route 3,008_R03
TRAINER_HIKER_DWIGHT,008_R03,8,Route 3,008_R03
TRAINER_YOUNGSTER_REGIS,008_R03,8,Route 3,008_R03
TRAINER_YOUNG_COUPLE_MOE_AND_LULU,013_R08,24,Route 8,013_R08
TRAINER_GENTLEMAN_MILTON,013_R08,24,Route 8,013_R08
TRAINER_BIRD_KEEPER_GS_JUSTIN,017_R12,23,Route 12,017_R12
TRAINER_BIRD_KEEPER_GS_GAIL,017_R12,23,Route 12,017_R12
TRAINER_YOUNG_COUPLE_VIC_AND_TARA,017_R12,23,Route 12,017_R12
TRAINER_FISHERMAN_KYLER,017_R12,23,Route 12,017_R12
TRAINER_YOUNG_COUPLE_TIM_AND_SUE,018_R13,36,Route 13,018_R13
TRAINER_CAMPER_CLARK,018_R13,36,Route 13,018_R13
TRAINER_CAMPER_TANNER,018_R13,36,Route 13,018_R13
TRAINER_PICNICKER_PIPER,018_R13,36,Route 13,018_R13
TRAINER_PICNICKER_GINGER,018_R13,36,Route 13,018_R13
TRAINER_TEACHER_CLARICE,019_R14,35,Route 14,019_R14
TRAINER_BIRD_KEEPER_GS_JOSH,019_R14,35,Route 14,019_R14
TRAINER_SCHOOL_KID_M_CONNOR,019_R14,35,Route 14,019_R14
TRAINER_SCHOOL_KID_M_TORIN,019_R14,35,Route 14,019_R14
TRAINER_SCHOOL_KID_M_TRAVIS,019_R14,35,Route 14,019_R14
TRAINER_TWINS_KAY_AND_TIA,020_R15,34,Route 15,020_R15
TRAINER_POKEFAN_M_BOONE,020_R15,34,Route 15,020_R15
TRAINER_POKEFAN_ELEANOR,020_R15,34,Route 15,020_R15
TRAINER_BIKER_DALE,022_R17,30,Route 17,022_R17
TRAINER_BIKER_JACOB,022_R17,30,Route 17,022_R17
TRAINER_BIKER_AIDEN,022_R17,30,Route 17,022_R17
TRAINER_BIKER_DAN,022_R17,30,Route 17,022_R17
TRAINER_BIKER_THERON,022_R17,30,Route 17,022_R17
TRAINER_BIKER_MARKEY,022_R17,30,Route 17,022_R17
TRAINER_BIKER_TEDDY,022_R17,30,Route 17,022_R17
TRAINER_BIKER_ERNEST,022_R17,30,Route 17,022_R17
TRAINER_CAMPER_PEDRO,089_W20,39,Route 20,089_W20
TRAINER_PICNICKER_ADRIAN,089_W20,39,Route 20,089_W20
TRAINER_PICNICKER_CHEYENNE,089_W20,39,Route 20,089_W20
TRAINER_BIRD_KEEPER_GS_BERT,089_W20,39,Route 20,089_W20
TRAINER_BIRD_KEEPER_GS_ERNIE,089_W20,39,Route 20,089_W20
TRAINER_SWIMMER_M_ELMO,089_W20,39,Route 20,089_W20
TRAINER_SWIMMER_M_LUIS,089_W20,39,Route 20,089_W20
TRAINER_SWIMMER_F_LEONA,089_W20,39,Route 20,089_W20
TRAINER_SWIMMER_F_MINA,089_W20,39,Route 20,089_W20
TRAINER_FISHERMAN_MURPHY,090_W21,46,Route 21,090_W21
TRAINER_FISHERMAN_LIAM,090_W21,46,Route 21,090_W21
TRAINER_FISHERMAN_GIDEON,090_W21,46,Route 21,090_W21
TRAINER_SWIMMER_F_CHELAN,090_W21,46,Route 21,090_W21
TRAINER_SWIMMER_F_KENDRA,090_W21,46,Route 21,090_W21
TRAINER_SWIMMER_M_ESTEBAN,090_W21,46,Route 21,090_W21
TRAINER_SWIMMER_M_DUANE,090_W21,46,Route 21,090_W21
TRAINER_BIRD_KEEPER_GS_KINSLEY,090_W21,46,Route 21,090_W21
TRAINER_BIRD_KEEPER_GS_EASTON,090_W21,46,Route 21,090_W21
TRAINER_TWINS_DAY_AND_DANI,011_R06,15,Route 6,011_R06
TRAINER_CAMPER_VIRGIL,011_R06,15,Route 6,011_R06
TRAINER_PICNICKER_SELINA,011_R06,15,Route 6,011_R06
TRAINER_TEAM_ROCKET_GRUNT_26,0928_T27R0501,75,Ecruteak City,0928_T27R0501
TRAINER_PKMN_TRAINER_LANCE_LANCE,0090_D35R0103,,,
TRAINER_SAILOR_PARKER,0760_T04GYM0101,11,Cerulean City,0760_T04GYM0101
TRAINER_SAILOR_PARKER,382_T04GYM0101,11,Cerulean City,0760_T04GYM0101
TRAINER_SAILOR_EDDIE,0760_T04GYM0101,11,Cerulean City,0760_T04GYM0101
TRAINER_SAILOR_EDDIE,382_T04GYM0101,11,Cerulean City,0760_T04GYM0101
TRAINER_SWIMMER_F_JOY,0760_T04GYM0101,11,Cerulean City,0760_T04GYM0101
TRAINER_SWIMMER_F_JOY,382_T04GYM0101,11,Cerulean City,0760_T04GYM0101
TRAINER_BEAUTY_CALLIE,038_R37,74,Route 37,038_R37
TRAINER_BEAUTY_KASSANDRA,038_R37,74,Route 37,038_R37
TRAINER_ACE_TRAINER_M_ARABELLA,0743_T02GYM0101,7,Viridian  Forest,0743_T02GYM0101
TRAINER_ACE_TRAINER_M_ARABELLA,448_T02GYM0101,7,Viridian  Forest,0743_T02GYM0101
TRAINER_ACE_TRAINER_M_BONITA,0743_T02GYM0101,7,Viridian  Forest,0743_T02GYM0101
TRAINER_ACE_TRAINER_M_BONITA,448_T02GYM0101,7,Viridian  Forest,0743_T02GYM0101
TRAINER_ACE_TRAINER_F_SALMA,0743_T02GYM0101,7,Viridian  Forest,0743_T02GYM0101
TRAINER_ACE_TRAINER_F_SALMA,448_T02GYM0101,7,Viridian  Forest,0743_T02GYM0101
TRAINER_DOUBLE_TEAM_ELAN_AND_IDA,0743_T02GYM0101,7,Viridian  Forest,0743_T02GYM0101
TRAINER_DOUBLE_TEAM_ELAN_AND_IDA,448_T02GYM0101,7,Viridian  Forest,0743_T02GYM0101
TRAINER_HIKER_EDWIN,0752_T03GYM0101,54,Pewter City,0752_T03GYM0101
TRAINER_HIKER_EDWIN,426_T03GYM0101,54,Pewter City,0752_T03GYM0101
TRAINER_BOARDER_BRYCE,409_D11R0103,,,
TRAINER_BOARDER_SHAUN,409_D11R0103,,,
TRAINER_SKIER_CADY,409_D11R0103,,,
TRAINER_SUPER_NERD_CARY,0015_D11R0106,,,
TRAINER_SUPER_NERD_WALDO,0015_D11R0106,,,
TRAINER_SUPER_NERD_MERLE,0015_D11R0106,,,
TRAINER_SCIENTIST_GS_LOWELL,0015_D11R0106,,,
TRAINER_SCIENTIST_GS_LINDEN,0015_D11R0106,,,
TRAINER_SCIENTIST_GS_DANIEL,0015_D11R0106,,,
TRAINER_BUG_CATCHER_DANE,143_D46R0101,7,Viridian  Forest,143_D46R0101
TRAINER_BUG_CATCHER_DION,143_D46R0101,7,Viridian  Forest,143_D46R0101
TRAINER_BUG_CATCHER_STACEY,143_D46R0101,7,Viridian  Forest,143_D46R0101
TRAINER_BUG_CATCHER_ELLIS,143_D46R0101,7,Viridian  Forest,143_D46R0101
TRAINER_BUG_CATCHER_ABNER,143_D46R0101,7,Viridian  Forest,143_D46R0101
TRAINER_ROCKET_BOSS_GIOVANNI,0114_D45R0102,97,Tohjo Falls,0114_D45R0102
TRAINER_CHAMPION_LANCE_2,0824_T10R0601,,,
TRAINER_ELITE_FOUR_WILL_WILL_2,0820_T10R0201,,,
TRAINER_ELITE_FOUR_KOGA_KOGA_2,0821_T10R0301,,,
TRAINER_ELITE_FOUR_BRUNO_BRUNO_2,0822_T10R0401,,,
TRAINER_ELITE_FOUR_KAREN_KAREN_2,0823_T10R0501,,,
TRAINER_EXECUTIVE_PROTON_PROTON_2,181_D23R0104,,,
TRAINER_LEADER_FALKNER_FALKNER_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_BUGSY_BUGSY_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_WHITNEY_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_MORTY_MORTY_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_PRYCE_PRYCE_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_JASMINE_JASMINE_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_CHUCK_CHUCK_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_CLAIR_CLAIR_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_BROCK_BROCK_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_MISTY_MISTY_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_LT_SURGE_LT__SURGE_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_ERIKA_ERIKA_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_JANINE_JANINE_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_SABRINA_SABRINA_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_BLAINE_BLAINE_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_LEADER_BLUE_BLUE_2,0832_T11R0101,27,Saffron City,0832_T11R0101
TRAINER_BEAUTY_CHARLOTTE,0914_T26PC0101,80,Olivine City,0914_T26PC0101
TRAINER_YOUNG_COUPLE_DUFF_AND_EDA,146_R47,229,Route 47,146_R47
TRAINER_DOUBLE_TEAM_THOM_AND_KAE,146_R47,229,Route 47,146_R47
TRAINER_HIKER_DEVIN,146_R47,229,Route 47,146_R47
TRAINER_CAMPER_GRANT,146_R47,229,Route 47,146_R47
TRAINER_CHAMPION_LANCE_3,0111_D44R0102,93,Dragon's Den,0111_D44R0102
TRAINER_LEADER_CLAIR_CLAIR_3,0111_D44R0102,93,Dragon's Den,0111_D44R0102
TRAINER_PARTNER_RIVAL_1,0111_D44R0102,93,Dragon's Den,0111_D44R0102
TRAINER_PARTNER_RIVAL_2,0111_D44R0102,93,Dragon's Den,0111_D44R0102
TRAINER_PARTNER_RIVAL_3,0111_D44R0102,93,Dragon's Den,0111_D44R0102
