encounter_name,trainer_name,trainer_class,canonical_location_id,canonical_location_name,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id,crystal_class,crystal_id,map,source,map_line,x,y,location_method
TRAINER_JUGGLER_IRWIN2,IRWIN,TRAINER_CLASS_JUGGLER,71,Route 35,True,True,,TRAINER_PIC_JUGGLER,,goldsilver_map=Route35; source=loadtrainer; script_label=TrainerJugglerIrwin; map_line=72; rematch variant; base fight should drive current app display,3,4,,JUGGLER,IRWIN2,Route35,loadtrainer,72,,,route
TRAINER_JUGGLER_IRWIN3,IRWIN,TRAINER_CLASS_JUGGLER,71,Route 35,True,True,,TRAINER_PIC_JUGGLER,,goldsilver_map=Route35; source=loadtrainer; script_label=TrainerJugglerIrwin; map_line=79; rematch variant; base fight should drive current app display,3,4,,JUGGLER,IRWIN3,Route35,loadtrainer,79,,,route
TRAINER_BLACKBELT_T_KENJI2,KENJI,TRAINER_CLASS_BLACKBELT_T,94,Route 45,True,True,,TRAINER_PIC_BLACKBELT_T,,goldsilver_map=Route45; source=loadtrainer; script_label=TrainerBlackbeltKenji; map_line=69; rematch variant; base fight should drive current app display,3,4,,BLACKBELT_T,KENJI2,Route45,loadtrainer,69,,,route
TRAINER_BLACKBELT_T_KENJI3,KENJI,TRAINER_CLASS_BLACKBELT_T,94,Route 45,True,,,TRAINER_PIC_BLACKBELT_T,,"goldsilver_map=Route45; source=trainer; script_label=TrainerBlackbeltKenji; map_line=21; object_xy=11,50; rematch variant; base fight should drive current app display",3,4,,BLACKBELT_T,KENJI3,Route45,trainer,21,11,50,route
TRAINER_PSYCHIC_T_FRANKLIN,FRANKLIN,TRAINER_CLASS_PSYCHIC_T,,,,,,TRAINER_PIC_PSYCHIC_T,,"goldsilver_map=SaffronGym; source=trainer; script_label=TrainerPsychicFranklin; map_line=59; object_xy=3,16; canonical candidate 27 Saffron City is not in Crystal event_locations",3,4,,PSYCHIC_T,FRANKLIN,SaffronGym,trainer,59,3,16,canon_not_in_event
TRAINER_PSYCHIC_T_JARED,JARED,TRAINER_CLASS_PSYCHIC_T,,,,,,TRAINER_PIC_PSYCHIC_T,,"goldsilver_map=SaffronGym; source=trainer; script_label=TrainerPsychicJared; map_line=81; object_xy=17,4; canonical candidate 27 Saffron City is not in Crystal event_locations",3,4,,PSYCHIC_T,JARED,SaffronGym,trainer,81,17,4,canon_not_in_event
TRAINER_PICNICKER_GINA2,GINA,TRAINER_CLASS_PICNICKER,69,Route 34,True,True,,TRAINER_PIC_PICNICKER,,goldsilver_map=Route34; source=loadtrainer; script_label=TrainerPicnickerGina1; map_line=212; rematch variant; base fight should drive current app display,3,4,,PICNICKER,GINA2,Route34,loadtrainer,212,,,route
TRAINER_PICNICKER_LIZ2,LIZ,TRAINER_CLASS_PICNICKER,62,Route 32,True,True,,TRAINER_PIC_PICNICKER,,goldsilver_map=Route32; source=loadtrainer; script_label=TrainerPicnickerLiz1; map_line=302; rematch variant; base fight should drive current app display,3,4,,PICNICKER,LIZ2,Route32,loadtrainer,302,,,route
TRAINER_PICNICKER_LIZ3,LIZ,TRAINER_CLASS_PICNICKER,62,Route 32,True,True,,TRAINER_PIC_PICNICKER,,goldsilver_map=Route32; source=loadtrainer; script_label=TrainerPicnickerLiz1; map_line=309; rematch variant; base fight should drive current app display,3,4,,PICNICKER,LIZ3,Route32,loadtrainer,309,,,route
TRAINER_PICNICKER_GINA3,GINA,TRAINER_CLASS_PICNICKER,69,Route 34,True,True,,TRAINER_PIC_PICNICKER,,goldsilver_map=Route34; source=loadtrainer; script_label=TrainerPicnickerGina1; map_line=219; rematch variant; base fight should drive current app display,3,4,,PICNICKER,GINA3,Route34,loadtrainer,219,,,route
TRAINER_PICNICKER_TIFFANY2,TIFFANY,TRAINER_CLASS_PICNICKER,87,Route 43,True,True,,TRAINER_PIC_PICNICKER,,goldsilver_map=Route43; source=loadtrainer; script_label=TrainerPicnickerTiffany; map_line=203; rematch variant; base fight should drive current app display,3,4,,PICNICKER,TIFFANY2,Route43,loadtrainer,203,,,route
TRAINER_PICNICKER_ERIN2,ERIN,TRAINER_CLASS_PICNICKER,95,Route 46,True,True,,TRAINER_PIC_PICNICKER,,goldsilver_map=Route46; source=loadtrainer; script_label=TrainerPicnickerErin1; map_line=67; rematch variant; base fight should drive current app display,3,4,,PICNICKER,ERIN2,Route46,loadtrainer,67,,,route
TRAINER_PICNICKER_TANYA,TANYA,TRAINER_CLASS_PICNICKER,,,,,,TRAINER_PIC_PICNICKER,,"goldsilver_map=CeladonGym; source=trainer; script_label=TrainerPicnickerTanya; map_line=62; object_xy=2,8; canonical candidate 26 Celadon City is not in Crystal event_locations",3,4,,PICNICKER,TANYA,CeladonGym,trainer,62,2,8,canon_not_in_event
TRAINER_PICNICKER_TIFFANY3,TIFFANY,TRAINER_CLASS_PICNICKER,87,Route 43,True,,,TRAINER_PIC_PICNICKER,,"goldsilver_map=Route43; source=trainer; script_label=TrainerPicnickerTiffany; map_line=155; object_xy=9,29; rematch variant; base fight should drive current app display",3,4,,PICNICKER,TIFFANY3,Route43,trainer,155,9,29,route
TRAINER_PICNICKER_ERIN3,ERIN,TRAINER_CLASS_PICNICKER,95,Route 46,True,True,,TRAINER_PIC_PICNICKER,,goldsilver_map=Route46; source=loadtrainer; script_label=TrainerPicnickerErin1; map_line=74; rematch variant; base fight should drive current app display,3,4,,PICNICKER,ERIN3,Route46,loadtrainer,74,,,route
TRAINER_CAMPER_HARVEY,HARVEY,TRAINER_CLASS_CAMPER,,,,,,TRAINER_PIC_CAMPER,,party exists in decomp but no map trainer/loadtrainer reference was found,3,4,,CAMPER,HARVEY,,,,,,unreferenced
TRAINER_CAMPER_DALE,DALE,TRAINER_CLASS_CAMPER,,,,,,TRAINER_PIC_CAMPER,,party exists in decomp but no map trainer/loadtrainer reference was found,3,4,,CAMPER,DALE,,,,,,unreferenced
TRAINER_CAMPER_TODD2,TODD,TRAINER_CLASS_CAMPER,69,Route 34,True,True,,TRAINER_PIC_CAMPER,,goldsilver_map=Route34; source=loadtrainer; script_label=TrainerCamperTodd1; map_line=129; rematch variant; base fight should drive current app display,3,4,,CAMPER,TODD2,Route34,loadtrainer,129,,,route
TRAINER_CAMPER_TODD3,TODD,TRAINER_CLASS_CAMPER,69,Route 34,True,True,,TRAINER_PIC_CAMPER,,goldsilver_map=Route34; source=loadtrainer; script_label=TrainerCamperTodd1; map_line=136; rematch variant; base fight should drive current app display,3,4,,CAMPER,TODD3,Route34,loadtrainer,136,,,route
TRAINER_CAMPER_THOMAS,THOMAS,TRAINER_CLASS_CAMPER,,,,,,TRAINER_PIC_CAMPER,,party exists in decomp but no map trainer/loadtrainer reference was found,3,4,,CAMPER,THOMAS,,,,,,unreferenced
TRAINER_CAMPER_LEROY,LEROY,TRAINER_CLASS_CAMPER,,,,,,TRAINER_PIC_CAMPER,,party exists in decomp but no map trainer/loadtrainer reference was found,3,4,,CAMPER,LEROY,,,,,,unreferenced
TRAINER_CAMPER_DAVID,DAVID,TRAINER_CLASS_CAMPER,,,,,,TRAINER_PIC_CAMPER,,party exists in decomp but no map trainer/loadtrainer reference was found,3,4,,CAMPER,DAVID,,,,,,unreferenced
TRAINER_CAMPER_JOHN,JOHN,TRAINER_CLASS_CAMPER,,,,,,TRAINER_PIC_CAMPER,,party exists in decomp but no map trainer/loadtrainer reference was found,3,4,,CAMPER,JOHN,,,,,,unreferenced
TRAINER_MEDIUM_BETHANY,BETHANY,TRAINER_CLASS_MEDIUM,,,,,,TRAINER_PIC_MEDIUM,,party exists in decomp but no map trainer/loadtrainer reference was found,3,4,,MEDIUM,BETHANY,,,,,,unreferenced
TRAINER_MEDIUM_MARGRET,MARGRET,TRAINER_CLASS_MEDIUM,,,,,,TRAINER_PIC_MEDIUM,,party exists in decomp but no map trainer/loadtrainer reference was found,3,4,,MEDIUM,MARGRET,,,,,,unreferenced
TRAINER_MEDIUM_ETHEL,ETHEL,TRAINER_CLASS_MEDIUM,,,,,,TRAINER_PIC_MEDIUM,,party exists in decomp but no map trainer/loadtrainer reference was found,3,4,,MEDIUM,ETHEL,,,,,,unreferenced
TRAINER_MEDIUM_REBECCA,REBECCA,TRAINER_CLASS_MEDIUM,,,,,,TRAINER_PIC_MEDIUM,,"goldsilver_map=SaffronGym; source=trainer; script_label=TrainerMediumRebecca; map_line=48; object_xy=17,16; canonical candidate 27 Saffron City is not in Crystal event_locations",3,4,,MEDIUM,REBECCA,SaffronGym,trainer,48,17,16,canon_not_in_event
TRAINER_MEDIUM_DORIS,DORIS,TRAINER_CLASS_MEDIUM,,,,,,TRAINER_PIC_MEDIUM,,"goldsilver_map=SaffronGym; source=trainer; script_label=TrainerMediumDoris; map_line=70; object_xy=3,4; canonical candidate 27 Saffron City is not in Crystal event_locations",3,4,,MEDIUM,DORIS,SaffronGym,trainer,70,3,4,canon_not_in_event
TRAINER_BOARDER_RONALD,RONALD,TRAINER_CLASS_BOARDER,,,,,,TRAINER_PIC_BOARDER,,"goldsilver_map=MahoganyGym; source=trainer; script_label=TrainerBoarderRonald; map_line=94; object_xy=0,17; no canonical event_location match in current Crystal script",3,4,,BOARDER,RONALD,MahoganyGym,trainer,94,0,17,manual_missing
TRAINER_BOARDER_BRAD,BRAD,TRAINER_CLASS_BOARDER,,,,,,TRAINER_PIC_BOARDER,,"goldsilver_map=MahoganyGym; source=trainer; script_label=TrainerBoarderBrad; map_line=105; object_xy=5,9; no canonical event_location match in current Crystal script",3,4,,BOARDER,BRAD,MahoganyGym,trainer,105,5,9,manual_missing
TRAINER_BOARDER_DOUGLAS,DOUGLAS,TRAINER_CLASS_BOARDER,,,,,,TRAINER_PIC_BOARDER,,"goldsilver_map=MahoganyGym; source=trainer; script_label=TrainerBoarderDouglas; map_line=116; object_xy=2,4; no canonical event_location match in current Crystal script",3,4,,BOARDER,DOUGLAS,MahoganyGym,trainer,116,2,4,manual_missing
TRAINER_POKEFANM_DEREK2,DEREK,TRAINER_CLASS_POKEFANM,79,Route 39,True,True,,TRAINER_PIC_POKEFANM,,goldsilver_map=Route39; source=loadtrainer; script_label=TrainerPokefanmDerek; map_line=67; rematch variant; base fight should drive current app display,3,4,,POKEFANM,DEREK2,Route39,loadtrainer,67,,,route
TRAINER_POKEFANM_DEREK3,DEREK,TRAINER_CLASS_POKEFANM,79,Route 39,True,True,,TRAINER_PIC_POKEFANM,,goldsilver_map=Route39; source=loadtrainer; script_label=TrainerPokefanmDerek; map_line=74; rematch variant; base fight should drive current app display,3,4,,POKEFANM,DEREK3,Route39,loadtrainer,74,,,route
TRAINER_KIMONO_GIRL_KYOKO,KYOKO,TRAINER_CLASS_KIMONO_GIRL,,,,,,TRAINER_PIC_KIMONO_GIRL,,party exists in decomp but no map trainer/loadtrainer reference was found,3,4,,KIMONO_GIRL,KYOKO,,,,,,unreferenced
TRAINER_TWINS_JOANDZOE1,JO & ZOE,TRAINER_CLASS_TWINS,,,,,,TRAINER_PIC_TWINS,,"goldsilver_map=CeladonGym; source=trainer; script_label=TrainerTwinsJoAndZoe1; map_line=84; object_xy=4,10; canonical candidate 26 Celadon City is not in Crystal event_locations",3,4,,TWINS,JOANDZOE1,CeladonGym,trainer,84,4,10,canon_not_in_event
TRAINER_TWINS_JOANDZOE2,JO & ZOE,TRAINER_CLASS_TWINS,,,,,,TRAINER_PIC_TWINS,,"goldsilver_map=CeladonGym; source=trainer; script_label=TrainerTwinsJoAndZoe2; map_line=95; object_xy=5,10; canonical candidate 26 Celadon City is not in Crystal event_locations",3,4,,TWINS,JOANDZOE2,CeladonGym,trainer,95,5,10,canon_not_in_event
TRAINER_POKEFANF_BEVERLY2,BEVERLY,TRAINER_CLASS_POKEFANF,72,National Park,True,True,,TRAINER_PIC_POKEFANF,,goldsilver_map=NationalPark; source=loadtrainer; script_label=TrainerPokefanfBeverly1; map_line=208; rematch variant; base fight should drive current app display,3,4,,POKEFANF,BEVERLY2,NationalPark,loadtrainer,208,,,direct
TRAINER_POKEFANF_BEVERLY3,BEVERLY,TRAINER_CLASS_POKEFANF,72,National Park,True,True,,TRAINER_PIC_POKEFANF,,goldsilver_map=NationalPark; source=loadtrainer; script_label=TrainerPokefanfBeverly1; map_line=215; rematch variant; base fight should drive current app display,3,4,,POKEFANF,BEVERLY3,NationalPark,loadtrainer,215,,,direct
