encounter_name,trainer_name,trainer_class,canonical_location_id,canonical_location_name,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id,crystal_class,crystal_id,map,source,map_line,x,y,location_method
TRAINER_LASS_ELLEN,ELLEN,TRAINER_CLASS_LASS,13,Route 25,,,,TRAINER_PIC_LASS,,"crystal_map=Route25; source=trainer; script_label=TrainerLassEllen; map_line=91; object_xy=16,11",4,4,,LASS,ELLEN,Route25,trainer,91,16,11,route
TRAINER_JANINE_JANINE1,JANINE,TRAINER_CLASS_JANINE,32,Fuschia City,,True,,TRAINER_PIC_JANINE,,crystal_map=FuchsiaGym; source=loadtrainer; script_label=FuchsiaGymJanineScript; map_line=24,4,4,,JANINE,JANINE1,FuchsiaGym,loadtrainer,24,,,manual
TRAINER_COOLTRAINERM_NICK,NICK,TRAINER_CLASS_COOLTRAINERM,64,Union Cave,,,,TRAINER_PIC_COOLTRAINERM,,"crystal_map=UnionCaveB2F; source=trainer; script_label=TrainerCooltrainermNick; map_line=39; object_xy=15,19",4,4,,COOLTRAINERM,NICK,UnionCaveB2F,trainer,39,15,19,manual
TRAINER_COOLTRAINERM_AARON,AARON,TRAINER_CLASS_COOLTRAINERM,88,Lake of Rage,,,,TRAINER_PIC_COOLTRAINERM,,"crystal_map=LakeOfRage; source=trainer; script_label=TrainerCooltrainermAaron; map_line=169; object_xy=4,15",4,4,,COOLTRAINERM,AARON,LakeOfRage,trainer,169,4,15,direct
TRAINER_COOLTRAINERM_PAUL,PAUL,TRAINER_CLASS_COOLTRAINERM,92,Blackthorn City,,,,TRAINER_PIC_COOLTRAINERM,,"crystal_map=BlackthornGym1F; source=trainer; script_label=TrainerCooltrainermPaul; map_line=94; object_xy=1,14",4,4,,COOLTRAINERM,PAUL,BlackthornGym1F,trainer,94,1,14,manual
TRAINER_COOLTRAINERM_CODY,CODY,TRAINER_CLASS_COOLTRAINERM,92,Blackthorn City,,,,TRAINER_PIC_COOLTRAINERM,,"crystal_map=BlackthornGym2F; source=trainer; script_label=TrainerCooltrainermCody; map_line=60; object_xy=4,1",4,4,,COOLTRAINERM,CODY,BlackthornGym2F,trainer,60,4,1,manual
TRAINER_COOLTRAINERM_MIKE,MIKE,TRAINER_CLASS_COOLTRAINERM,92,Blackthorn City,,,,TRAINER_PIC_COOLTRAINERM,,"crystal_map=BlackthornGym1F; source=trainer; script_label=TrainerCooltrainermMike; map_line=105; object_xy=6,6",4,4,,COOLTRAINERM,MIKE,BlackthornGym1F,trainer,105,6,6,manual
TRAINER_COOLTRAINERM_GAVEN1,GAVEN,TRAINER_CLASS_COOLTRAINERM,98,Route 26,,True,,TRAINER_PIC_COOLTRAINERM,,crystal_map=Route26; source=loadtrainer; script_label=TrainerCooltrainermGaven3; map_line=78,4,4,,COOLTRAINERM,GAVEN1,Route26,loadtrainer,78,,,route
TRAINER_COOLTRAINERM_RYAN,RYAN,TRAINER_CLASS_COOLTRAINERM,94,Route 45,,,,TRAINER_PIC_COOLTRAINERM,,"crystal_map=Route45; source=trainer; script_label=TrainerCooltrainermRyan; map_line=245; object_xy=17,18",4,4,,COOLTRAINERM,RYAN,Route45,trainer,245,17,18,route
TRAINER_COOLTRAINERM_JAKE,JAKE,TRAINER_CLASS_COOLTRAINERM,98,Route 26,,,,TRAINER_PIC_COOLTRAINERM,,"crystal_map=Route26; source=trainer; script_label=TrainerCooltrainermJake; map_line=17; object_xy=14,24",4,4,,COOLTRAINERM,JAKE,Route26,trainer,17,14,24,route
TRAINER_COOLTRAINERM_BLAKE,BLAKE,TRAINER_CLASS_COOLTRAINERM,96,Route 27,,,,TRAINER_PIC_COOLTRAINERM,,"crystal_map=Route27; source=trainer; script_label=TrainerCooltrainermBlake; map_line=174; object_xy=48,7",4,4,,COOLTRAINERM,BLAKE,Route27,trainer,174,48,7,route
TRAINER_COOLTRAINERM_BRIAN,BRIAN,TRAINER_CLASS_COOLTRAINERM,96,Route 27,,,,TRAINER_PIC_COOLTRAINERM,,"crystal_map=Route27; source=trainer; script_label=TrainerCooltrainermBrian; map_line=185; object_xy=58,6",4,4,,COOLTRAINERM,BRIAN,Route27,trainer,185,58,6,route
TRAINER_COOLTRAINERM_SEAN,SEAN,TRAINER_CLASS_COOLTRAINERM,16,Vermilion City,,,,TRAINER_PIC_COOLTRAINERM,,"crystal_map=FastShipCabins_NNW_NNE_NE; source=trainer; script_label=TrainerCooltrainermSean; map_line=16; object_xy=4,3",4,4,,COOLTRAINERM,SEAN,FastShipCabins_NNW_NNE_NE,trainer,16,4,3,manual
TRAINER_COOLTRAINERM_KEVIN,KEVIN,TRAINER_CLASS_COOLTRAINERM,13,Route 25,,True,,TRAINER_PIC_COOLTRAINERM,,crystal_map=Route25; source=loadtrainer; script_label=TrainerCooltrainermKevin; map_line=173,4,4,,COOLTRAINERM,KEVIN,Route25,loadtrainer,173,,,route
TRAINER_COOLTRAINERM_ALLEN,ALLEN,TRAINER_CLASS_COOLTRAINERM,90,Route 44,,,,TRAINER_PIC_COOLTRAINERM,,"crystal_map=Route44; source=trainer; script_label=TrainerCooltrainermAllen; map_line=290; object_xy=41,15",4,4,,COOLTRAINERM,ALLEN,Route44,trainer,290,41,15,route
TRAINER_COOLTRAINERM_DARIN,DARIN,TRAINER_CLASS_COOLTRAINERM,93,Dragon's Den,,,,TRAINER_PIC_COOLTRAINERM,,"crystal_map=DragonsDenB1F; source=trainer; script_label=TrainerCooltrainermDarin; map_line=86; object_xy=20,8",4,4,,COOLTRAINERM,DARIN,DragonsDenB1F,trainer,86,20,8,manual
TRAINER_COOLTRAINERF_GWEN,GWEN,TRAINER_CLASS_COOLTRAINERF,64,Union Cave,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=UnionCaveB2F; source=trainer; script_label=TrainerCooltrainerfGwen; map_line=50; object_xy=5,13",4,4,,COOLTRAINERF,GWEN,UnionCaveB2F,trainer,50,5,13,manual
TRAINER_COOLTRAINERF_LOIS,LOIS,TRAINER_CLASS_COOLTRAINERF,88,Lake of Rage,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=LakeOfRage; source=trainer; script_label=TrainerCooltrainerfLois; map_line=180; object_xy=36,7",4,4,,COOLTRAINERF,LOIS,LakeOfRage,trainer,180,36,7,direct
TRAINER_COOLTRAINERF_FRAN,FRAN,TRAINER_CLASS_COOLTRAINERF,92,Blackthorn City,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=BlackthornGym2F; source=trainer; script_label=TrainerCooltrainerfFran; map_line=71; object_xy=4,11",4,4,,COOLTRAINERF,FRAN,BlackthornGym2F,trainer,71,4,11,manual
TRAINER_COOLTRAINERF_LOLA,LOLA,TRAINER_CLASS_COOLTRAINERF,92,Blackthorn City,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=BlackthornGym1F; source=trainer; script_label=TrainerCooltrainerfLola; map_line=116; object_xy=9,2",4,4,,COOLTRAINERF,LOLA,BlackthornGym1F,trainer,116,9,2,manual
TRAINER_COOLTRAINERF_KATE,KATE,TRAINER_CLASS_COOLTRAINERF,69,Route 34,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=Route34; source=trainer; script_label=TrainerCooltrainerfKate; map_line=454; object_xy=6,51",4,4,,COOLTRAINERF,KATE,Route34,trainer,454,6,51,route
TRAINER_COOLTRAINERF_IRENE,IRENE,TRAINER_CLASS_COOLTRAINERF,69,Route 34,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=Route34; source=trainer; script_label=TrainerCooltrainerfIrene; map_line=416; object_xy=11,48",4,4,,COOLTRAINERF,IRENE,Route34,trainer,416,11,48,route
TRAINER_COOLTRAINERF_KELLY,KELLY,TRAINER_CLASS_COOLTRAINERF,94,Route 45,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=Route45; source=trainer; script_label=TrainerCooltrainerfKelly; map_line=256; object_xy=5,36",4,4,,COOLTRAINERF,KELLY,Route45,trainer,256,5,36,route
TRAINER_COOLTRAINERF_JOYCE,JOYCE,TRAINER_CLASS_COOLTRAINERF,98,Route 26,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=Route26; source=trainer; script_label=TrainerCooltrainerfJoyce; map_line=121; object_xy=10,56",4,4,,COOLTRAINERF,JOYCE,Route26,trainer,121,10,56,route
TRAINER_COOLTRAINERF_BETH1,BETH,TRAINER_CLASS_COOLTRAINERF,98,Route 26,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=Route26; source=trainer; script_label=TrainerCooltrainerfBeth1; map_line=132; object_xy=5,8",4,4,,COOLTRAINERF,BETH1,Route26,trainer,132,5,8,route
TRAINER_COOLTRAINERF_REENA1,REENA,TRAINER_CLASS_COOLTRAINERF,96,Route 27,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=Route27; source=trainer; script_label=TrainerCooltrainerfReena; map_line=196; object_xy=72,10",4,4,,COOLTRAINERF,REENA1,Route27,trainer,196,72,10,route
TRAINER_COOLTRAINERF_MEGAN,MEGAN,TRAINER_CLASS_COOLTRAINERF,96,Route 27,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=Route27; source=trainer; script_label=TrainerCooltrainerfMegan; map_line=289; object_xy=37,6",4,4,,COOLTRAINERF,MEGAN,Route27,trainer,289,37,6,route
TRAINER_COOLTRAINERF_CAROL,CAROL,TRAINER_CLASS_COOLTRAINERF,16,Vermilion City,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=FastShipCabins_NNW_NNE_NE; source=trainer; script_label=TrainerCooltrainerfCarol; map_line=27; object_xy=1,5",4,4,,COOLTRAINERF,CAROL,FastShipCabins_NNW_NNE_NE,trainer,27,1,5,manual
TRAINER_COOLTRAINERF_QUINN,QUINN,TRAINER_CLASS_COOLTRAINERF,3,Route 1,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=Route1; source=trainer; script_label=TrainerCooltrainerfQuinn; map_line=23; object_xy=9,25",4,4,,COOLTRAINERF,QUINN,Route1,trainer,23,9,25,route
TRAINER_COOLTRAINERF_EMMA,EMMA,TRAINER_CLASS_COOLTRAINERF,64,Union Cave,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=UnionCaveB2F; source=trainer; script_label=TrainerCooltrainerfEmma; map_line=61; object_xy=3,30",4,4,,COOLTRAINERF,EMMA,UnionCaveB2F,trainer,61,3,30,manual
TRAINER_COOLTRAINERF_CYBIL,CYBIL,TRAINER_CLASS_COOLTRAINERF,90,Route 44,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=Route44; source=trainer; script_label=TrainerCooltrainerfCybil; map_line=268; object_xy=31,14",4,4,,COOLTRAINERF,CYBIL,Route44,trainer,268,31,14,route
TRAINER_COOLTRAINERF_JENN,JENN,TRAINER_CLASS_COOLTRAINERF,69,Route 34,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=Route34; source=trainer; script_label=TrainerCooltrainerfJenn; map_line=435; object_xy=3,48",4,4,,COOLTRAINERF,JENN,Route34,trainer,435,3,48,route
TRAINER_COOLTRAINERF_CARA,CARA,TRAINER_CLASS_COOLTRAINERF,93,Dragon's Den,,,,TRAINER_PIC_COOLTRAINERF,,"crystal_map=DragonsDenB1F; source=trainer; script_label=TrainerCooltrainerfCara; map_line=97; object_xy=8,8",4,4,,COOLTRAINERF,CARA,DragonsDenB1F,trainer,97,8,8,manual
TRAINER_BEAUTY_VICTORIA,VICTORIA,TRAINER_CLASS_BEAUTY,70,Goldenrod City,,,,TRAINER_PIC_BEAUTY,,"crystal_map=GoldenrodGym; source=trainer; script_label=TrainerBeautyVictoria; map_line=129; object_xy=0,2",4,4,,BEAUTY,VICTORIA,GoldenrodGym,trainer,129,0,2,manual
TRAINER_BEAUTY_SAMANTHA,SAMANTHA,TRAINER_CLASS_BEAUTY,70,Goldenrod City,,,,TRAINER_PIC_BEAUTY,,"crystal_map=GoldenrodGym; source=trainer; script_label=TrainerBeautySamantha; map_line=140; object_xy=19,5",4,4,,BEAUTY,SAMANTHA,GoldenrodGym,trainer,140,19,5,manual
TRAINER_BEAUTY_CASSIE,CASSIE,TRAINER_CLASS_BEAUTY,16,Vermilion City,,,,TRAINER_PIC_BEAUTY,,"crystal_map=FastShipCabins_SW_SSW_NW; source=trainer; script_label=TrainerBeautyCassie; map_line=35; object_xy=1,26",4,4,,BEAUTY,CASSIE,FastShipCabins_SW_SSW_NW,trainer,35,1,26,manual
TRAINER_BEAUTY_VALERIE,VALERIE,TRAINER_CLASS_BEAUTY,78,Route 38,,,,TRAINER_PIC_BEAUTY,,"crystal_map=Route38; source=trainer; script_label=TrainerBeautyValerie; map_line=293; object_xy=19,9",4,4,,BEAUTY,VALERIE,Route38,trainer,293,19,9,route
TRAINER_BEAUTY_OLIVIA,OLIVIA,TRAINER_CLASS_BEAUTY,78,Route 38,,,,TRAINER_PIC_BEAUTY,,"crystal_map=Route38; source=trainer; script_label=TrainerBeautyOlivia; map_line=304; object_xy=5,8",4,4,,BEAUTY,OLIVIA,Route38,trainer,304,5,8,route
TRAINER_POKEMANIAC_LARRY,LARRY,TRAINER_CLASS_POKEMANIAC,64,Union Cave,,,,TRAINER_PIC_POKEMANIAC,,"crystal_map=UnionCave1F; source=trainer; script_label=TrainerPokemaniacLarry; map_line=18; object_xy=4,21",4,4,,POKEMANIAC,LARRY,UnionCave1F,trainer,18,4,21,manual
TRAINER_POKEMANIAC_ANDREW,ANDREW,TRAINER_CLASS_POKEMANIAC,64,Union Cave,,,,TRAINER_PIC_POKEMANIAC,,"crystal_map=UnionCaveB1F; source=trainer; script_label=TrainerPokemaniacAndrew; map_line=16; object_xy=5,32",4,4,,POKEMANIAC,ANDREW,UnionCaveB1F,trainer,16,5,32,manual
TRAINER_POKEMANIAC_CALVIN,CALVIN,TRAINER_CLASS_POKEMANIAC,64,Union Cave,,,,TRAINER_PIC_POKEMANIAC,,"crystal_map=UnionCaveB1F; source=trainer; script_label=TrainerPokemaniacCalvin; map_line=27; object_xy=17,30",4,4,,POKEMANIAC,CALVIN,UnionCaveB1F,trainer,27,17,30,manual
TRAINER_POKEMANIAC_SHANE,SHANE,TRAINER_CLASS_POKEMANIAC,85,Route 42,,,,TRAINER_PIC_POKEMANIAC,,"crystal_map=Route42; source=trainer; script_label=TrainerPokemaniacShane; map_line=164; object_xy=47,8",4,4,,POKEMANIAC,SHANE,Route42,trainer,164,47,8,route
TRAINER_POKEMANIAC_BEN,BEN,TRAINER_CLASS_POKEMANIAC,87,Route 43,,,,TRAINER_PIC_POKEMANIAC,,"crystal_map=Route43; source=trainer; script_label=TrainerPokemaniacBen; map_line=39; object_xy=13,5",4,4,,POKEMANIAC,BEN,Route43,trainer,39,13,5,route
TRAINER_POKEMANIAC_BRENT1,BRENT,TRAINER_CLASS_POKEMANIAC,87,Route 43,,,,TRAINER_PIC_POKEMANIAC,,"crystal_map=Route43; source=trainer; script_label=TrainerPokemaniacBrent; map_line=50; object_xy=13,20",4,4,,POKEMANIAC,BRENT1,Route43,trainer,50,13,20,route
TRAINER_POKEMANIAC_RON,RON,TRAINER_CLASS_POKEMANIAC,87,Route 43,,,,TRAINER_PIC_POKEMANIAC,,"crystal_map=Route43; source=trainer; script_label=TrainerPokemaniacRon; map_line=155; object_xy=14,7",4,4,,POKEMANIAC,RON,Route43,trainer,155,14,7,route
TRAINER_POKEMANIAC_ETHAN,ETHAN,TRAINER_CLASS_POKEMANIAC,16,Vermilion City,,,,TRAINER_PIC_POKEMANIAC,,"crystal_map=FastShipCabins_NNW_NNE_NE; source=trainer; script_label=TrainerPokemaniacEthan; map_line=38; object_xy=1,5",4,4,,POKEMANIAC,ETHAN,FastShipCabins_NNW_NNE_NE,trainer,38,1,5,manual
TRAINER_POKEMANIAC_ISSAC,ISSAC,TRAINER_CLASS_POKEMANIAC,70,Goldenrod City,,,,TRAINER_PIC_POKEMANIAC,,"crystal_map=GoldenrodUnderground; source=trainer; script_label=TrainerPokemaniacIssac; map_line=137; object_xy=3,27",4,4,,POKEMANIAC,ISSAC,GoldenrodUnderground,trainer,137,3,27,manual
TRAINER_POKEMANIAC_DONALD,DONALD,TRAINER_CLASS_POKEMANIAC,70,Goldenrod City,,,,TRAINER_PIC_POKEMANIAC,,"crystal_map=GoldenrodUnderground; source=trainer; script_label=TrainerPokemaniacDonald; map_line=148; object_xy=2,6",4,4,,POKEMANIAC,DONALD,GoldenrodUnderground,trainer,148,2,6,manual
TRAINER_POKEMANIAC_ZACH,ZACH,TRAINER_CLASS_POKEMANIAC,90,Route 44,,,,TRAINER_PIC_POKEMANIAC,,"crystal_map=Route44; source=trainer; script_label=TrainerPokemaniacZach; map_line=279; object_xy=43,2",4,4,,POKEMANIAC,ZACH,Route44,trainer,279,43,2,route
TRAINER_POKEMANIAC_MILLER,MILLER,TRAINER_CLASS_POKEMANIAC,86,Mt. Mortar,,,,TRAINER_PIC_POKEMANIAC,,"crystal_map=MountMortar1FInside; source=trainer; script_label=TrainerPokemaniacMiller; map_line=19; object_xy=33,43",4,4,,POKEMANIAC,MILLER,MountMortar1FInside,trainer,19,33,43,manual
TRAINER_GRUNTM_GRUNTM_1,GRUNT,TRAINER_CLASS_GRUNTM,67,Slowpoke Well,,,,TRAINER_PIC_GRUNTM,,"crystal_map=SlowpokeWellB1F; source=trainer; script_label=TrainerGruntM1; map_line=32; object_xy=5,2",4,4,,GRUNTM,GRUNTM_1,SlowpokeWellB1F,trainer,32,5,2,manual
TRAINER_GRUNTM_GRUNTM_2,GRUNT,TRAINER_CLASS_GRUNTM,67,Slowpoke Well,,,,TRAINER_PIC_GRUNTM,,"crystal_map=SlowpokeWellB1F; source=trainer; script_label=TrainerGruntM2; map_line=75; object_xy=5,6",4,4,,GRUNTM,GRUNTM_2,SlowpokeWellB1F,trainer,75,5,6,manual
TRAINER_GRUNTM_GRUNTM_3,GRUNT,TRAINER_CLASS_GRUNTM,70,Goldenrod City,,,,TRAINER_PIC_GRUNTM,,"crystal_map=RadioTower1F; source=trainer; script_label=TrainerGruntM3; map_line=187; object_xy=14,1",4,4,,GRUNTM,GRUNTM_3,RadioTower1F,trainer,187,14,1,manual
TRAINER_GRUNTM_GRUNTM_4,GRUNT,TRAINER_CLASS_GRUNTM,70,Goldenrod City,,,,TRAINER_PIC_GRUNTM,,"crystal_map=RadioTower2F; source=trainer; script_label=TrainerGruntM4; map_line=58; object_xy=1,4",4,4,,GRUNTM,GRUNTM_4,RadioTower2F,trainer,58,1,4,manual
TRAINER_GRUNTM_GRUNTM_5,GRUNT,TRAINER_CLASS_GRUNTM,70,Goldenrod City,,,,TRAINER_PIC_GRUNTM,,"crystal_map=RadioTower2F; source=trainer; script_label=TrainerGruntM5; map_line=69; object_xy=8,4",4,4,,GRUNTM,GRUNTM_5,RadioTower2F,trainer,69,8,4,manual
TRAINER_GRUNTM_GRUNTM_6,GRUNT,TRAINER_CLASS_GRUNTM,70,Goldenrod City,,,,TRAINER_PIC_GRUNTM,,"crystal_map=RadioTower2F; source=trainer; script_label=TrainerGruntM6; map_line=80; object_xy=4,1",4,4,,GRUNTM,GRUNTM_6,RadioTower2F,trainer,80,4,1,manual
TRAINER_GRUNTM_GRUNTM_7,GRUNT,TRAINER_CLASS_GRUNTM,70,Goldenrod City,,,,TRAINER_PIC_GRUNTM,,"crystal_map=RadioTower3F; source=trainer; script_label=TrainerGruntM7; map_line=84; object_xy=5,1",4,4,,GRUNTM,GRUNTM_7,RadioTower3F,trainer,84,5,1,manual
TRAINER_GRUNTM_GRUNTM_8,GRUNT,TRAINER_CLASS_GRUNTM,70,Goldenrod City,,,,TRAINER_PIC_GRUNTM,,"crystal_map=RadioTower3F; source=trainer; script_label=TrainerGruntM8; map_line=95; object_xy=6,2",4,4,,GRUNTM,GRUNTM_8,RadioTower3F,trainer,95,6,2,manual
TRAINER_GRUNTM_GRUNTM_9,GRUNT,TRAINER_CLASS_GRUNTM,70,Goldenrod City,,,,TRAINER_PIC_GRUNTM,,"crystal_map=RadioTower3F; source=trainer; script_label=TrainerGruntM9; map_line=106; object_xy=16,6",4,4,,GRUNTM,GRUNTM_9,RadioTower3F,trainer,106,16,6,manual
TRAINER_GRUNTM_GRUNTM_10,GRUNT,TRAINER_CLASS_GRUNTM,70,Goldenrod City,,,,TRAINER_PIC_GRUNTM,,"crystal_map=RadioTower4F; source=trainer; script_label=TrainerGruntM10; map_line=57; object_xy=5,6",4,4,,GRUNTM,GRUNTM_10,RadioTower4F,trainer,57,5,6,manual
TRAINER_GRUNTM_GRUNTM_11,GRUNT,TRAINER_CLASS_GRUNTM,70,Goldenrod City,,,,TRAINER_PIC_GRUNTM,,"crystal_map=GoldenrodUndergroundSwitchRoomEntrances; source=trainer; script_label=TrainerGruntM11; map_line=173; object_xy=11,2",4,4,,GRUNTM,GRUNTM_11,GoldenrodUndergroundSwitchRoomEntrances,trainer,173,11,2,manual
TRAINER_GRUNTM_GRUNTM_13,GRUNT,TRAINER_CLASS_GRUNTM,70,Goldenrod City,,,,TRAINER_PIC_GRUNTM,,"crystal_map=GoldenrodUndergroundSwitchRoomEntrances; source=trainer; script_label=TrainerGruntM13; map_line=217; object_xy=17,2",4,4,,GRUNTM,GRUNTM_13,GoldenrodUndergroundSwitchRoomEntrances,trainer,217,17,2,manual
TRAINER_GRUNTM_GRUNTM_14,GRUNT,TRAINER_CLASS_GRUNTM,70,Goldenrod City,,,,TRAINER_PIC_GRUNTM,,"crystal_map=GoldenrodUndergroundWarehouse; source=trainer; script_label=TrainerGruntM14; map_line=48; object_xy=8,15",4,4,,GRUNTM,GRUNTM_14,GoldenrodUndergroundWarehouse,trainer,48,8,15,manual
TRAINER_GRUNTM_GRUNTM_15,GRUNT,TRAINER_CLASS_GRUNTM,70,Goldenrod City,,,,TRAINER_PIC_GRUNTM,,"crystal_map=GoldenrodUndergroundWarehouse; source=trainer; script_label=TrainerGruntM15; map_line=59; object_xy=14,3",4,4,,GRUNTM,GRUNTM_15,GoldenrodUndergroundWarehouse,trainer,59,14,3,manual
TRAINER_GRUNTM_GRUNTM_16,GRUNT,TRAINER_CLASS_GRUNTM,89,Rocket Hideout,,,,TRAINER_PIC_GRUNTM,,"crystal_map=TeamRocketBaseB1F; source=trainer; script_label=TrainerGruntM16; map_line=493; object_xy=2,4",4,4,,GRUNTM,GRUNTM_16,TeamRocketBaseB1F,trainer,493,2,4,manual
TRAINER_GRUNTM_GRUNTM_17,GRUNT,TRAINER_CLASS_GRUNTM,89,Rocket Hideout,,,,TRAINER_PIC_GRUNTM,,"crystal_map=TeamRocketBaseB2F; source=trainer; script_label=TrainerGruntM17; map_line=190; object_xy=25,13",4,4,,GRUNTM,GRUNTM_17,TeamRocketBaseB2F,trainer,190,25,13,manual
TRAINER_GRUNTM_GRUNTM_18,GRUNT,TRAINER_CLASS_GRUNTM,89,Rocket Hideout,,,,TRAINER_PIC_GRUNTM,,"crystal_map=TeamRocketBaseB2F; source=trainer; script_label=TrainerGruntM18; map_line=201; object_xy=4,1",4,4,,GRUNTM,GRUNTM_18,TeamRocketBaseB2F,trainer,201,4,1,manual
TRAINER_GRUNTM_GRUNTM_19,GRUNT,TRAINER_CLASS_GRUNTM,89,Rocket Hideout,,,,TRAINER_PIC_GRUNTM,,"crystal_map=TeamRocketBaseB2F; source=trainer; script_label=TrainerGruntM19; map_line=212; object_xy=21,14",4,4,,GRUNTM,GRUNTM_19,TeamRocketBaseB2F,trainer,212,21,14,manual
TRAINER_GRUNTM_GRUNTM_20,GRUNT,TRAINER_CLASS_GRUNTM,89,Rocket Hideout,,True,,TRAINER_PIC_GRUNTM,,crystal_map=TeamRocketBaseB1F; source=loadtrainer; script_label=TrainerCameraGrunt1; map_line=239,4,4,,GRUNTM,GRUNTM_20,TeamRocketBaseB1F,loadtrainer,239,,,manual
TRAINER_GRUNTM_GRUNTM_21,GRUNT,TRAINER_CLASS_GRUNTM,89,Rocket Hideout,,True,,TRAINER_PIC_GRUNTM,,crystal_map=TeamRocketBaseB1F; source=loadtrainer; script_label=TrainerCameraGrunt2; map_line=252,4,4,,GRUNTM,GRUNTM_21,TeamRocketBaseB1F,loadtrainer,252,,,manual
TRAINER_GRUNTM_GRUNTM_24,GRUNT,TRAINER_CLASS_GRUNTM,70,Goldenrod City,,,,TRAINER_PIC_GRUNTM,,"crystal_map=GoldenrodUndergroundWarehouse; source=trainer; script_label=TrainerGruntM24; map_line=37; object_xy=9,8",4,4,,GRUNTM,GRUNTM_24,GoldenrodUndergroundWarehouse,trainer,37,9,8,manual
TRAINER_GRUNTM_GRUNTM_25,GRUNT,TRAINER_CLASS_GRUNTM,70,Goldenrod City,,,,TRAINER_PIC_GRUNTM,,"crystal_map=GoldenrodUndergroundSwitchRoomEntrances; source=trainer; script_label=TrainerGruntM25; map_line=184; object_xy=3,2",4,4,,GRUNTM,GRUNTM_25,GoldenrodUndergroundSwitchRoomEntrances,trainer,184,3,2,manual
TRAINER_GRUNTM_GRUNTM_28,GRUNT,TRAINER_CLASS_GRUNTM,89,Rocket Hideout,,,,TRAINER_PIC_GRUNTM,,"crystal_map=TeamRocketBaseB3F; source=trainer; script_label=RaticateTailGrunt; map_line=141; object_xy=5,14",4,4,,GRUNTM,GRUNTM_28,TeamRocketBaseB3F,trainer,141,5,14,manual
TRAINER_GRUNTM_GRUNTM_29,GRUNT,TRAINER_CLASS_GRUNTM,67,Slowpoke Well,,,,TRAINER_PIC_GRUNTM,,"crystal_map=SlowpokeWellB1F; source=trainer; script_label=TrainerGruntM29; map_line=21; object_xy=15,7",4,4,,GRUNTM,GRUNTM_29,SlowpokeWellB1F,trainer,21,15,7,manual
TRAINER_GRUNTM_GRUNTM_31,GRUNT,TRAINER_CLASS_GRUNTM,12,Route 24,,True,,TRAINER_PIC_GRUNTM,,crystal_map=Route24; source=loadtrainer; script_label=Route24RocketScript; map_line=17,4,4,,GRUNTM,GRUNTM_31,Route24,loadtrainer,17,,,route
TRAINER_GENTLEMAN_PRESTON,PRESTON,TRAINER_CLASS_GENTLEMAN,80,Olivine City,,,,TRAINER_PIC_GENTLEMAN,,"crystal_map=OlivineLighthouse3F; source=trainer; script_label=TrainerGentlemanPreston; map_line=24; object_xy=13,5",4,4,,GENTLEMAN,PRESTON,OlivineLighthouse3F,trainer,24,13,5,manual
TRAINER_GENTLEMAN_EDWARD,EDWARD,TRAINER_CLASS_GENTLEMAN,16,Vermilion City,,,,TRAINER_PIC_GENTLEMAN,,"crystal_map=FastShipCabins_NNW_NNE_NE; source=trainer; script_label=TrainerGentlemanEdward; map_line=60; object_xy=7,30",4,4,,GENTLEMAN,EDWARD,FastShipCabins_NNW_NNE_NE,trainer,60,7,30,manual
TRAINER_GENTLEMAN_GREGORY,GREGORY,TRAINER_CLASS_GENTLEMAN,16,Vermilion City,,,,TRAINER_PIC_GENTLEMAN,,"crystal_map=VermilionGym; source=trainer; script_label=TrainerGentlemanGregory; map_line=46; object_xy=8,8",4,4,,GENTLEMAN,GREGORY,VermilionGym,trainer,46,8,8,manual
TRAINER_GENTLEMAN_ALFRED,ALFRED,TRAINER_CLASS_GENTLEMAN,80,Olivine City,,,,TRAINER_PIC_GENTLEMAN,,"crystal_map=OlivineLighthouse2F; source=trainer; script_label=TrainerGentlemanAlfred; map_line=11; object_xy=17,8",4,4,,GENTLEMAN,ALFRED,OlivineLighthouse2F,trainer,11,17,8,manual
TRAINER_TEACHER_COLETTE,COLETTE,TRAINER_CLASS_TEACHER,34,Route 15,,,,TRAINER_PIC_TEACHER,,"crystal_map=Route15; source=trainer; script_label=TrainerTeacherColette; map_line=16; object_xy=30,12",4,4,,TEACHER,COLETTE,Route15,trainer,16,30,12,route
