encounter_name,trainer_name,trainer_class,canonical_location_id,canonical_location_name,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id,crystal_class,crystal_id,map,source,map_line,x,y,location_method
TRAINER_SWIMMERM_LEWIS,LEWIS,TRAINER_CLASS_SWIMMERM,,,,,,TRAINER_PIC_SWIMMERM,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,SWIMMERM,LEWIS,,,,,,unreferenced
TRAINER_SWIMMERF_LISA,LISA,TRAINER_CLASS_SWIMMERF,,,,,,TRAINER_PIC_SWIMMERF,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,SWIMMERF,LISA,,,,,,unreferenced
TRAINER_SWIMMERF_JILL,JILL,TRAINER_CLASS_SWIMMERF,,,,,,TRAINER_PIC_SWIMMERF,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,SWIMMERF,JILL,,,,,,unreferenced
TRAINER_SWIMMERF_MARY,MARY,TRAINER_CLASS_SWIMMERF,,,,,,TRAINER_PIC_SWIMMERF,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,SWIMMERF,MARY,,,,,,unreferenced
TRAINER_SWIMMERF_KATIE,KATIE,TRAINER_CLASS_SWIMMERF,,,,,,TRAINER_PIC_SWIMMERF,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,SWIMMERF,KATIE,,,,,,unreferenced
TRAINER_SWIMMERF_TARA,TARA,TRAINER_CLASS_SWIMMERF,,,,,,TRAINER_PIC_SWIMMERF,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,SWIMMERF,TARA,,,,,,unreferenced
TRAINER_SWIMMERF_JODY,JODY,TRAINER_CLASS_SWIMMERF,,,,,,TRAINER_PIC_SWIMMERF,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,SWIMMERF,JODY,,,,,,unreferenced
TRAINER_SAILOR_HUEY2,HUEY,TRAINER_CLASS_SAILOR,80,Olivine City,True,True,,TRAINER_PIC_SAILOR,,crystal_map=OlivineLighthouse2F; source=loadtrainer; script_label=TrainerSailorHuey; map_line=74; rematch variant; base fight should drive current app display,4,4,,SAILOR,HUEY2,OlivineLighthouse2F,loadtrainer,74,,,manual
TRAINER_SAILOR_HUEY3,HUEY,TRAINER_CLASS_SAILOR,80,Olivine City,True,True,,TRAINER_PIC_SAILOR,,crystal_map=OlivineLighthouse2F; source=loadtrainer; script_label=TrainerSailorHuey; map_line=82; rematch variant; base fight should drive current app display,4,4,,SAILOR,HUEY3,OlivineLighthouse2F,loadtrainer,82,,,manual
TRAINER_SAILOR_HUEY4,HUEY,TRAINER_CLASS_SAILOR,80,Olivine City,True,True,,TRAINER_PIC_SAILOR,,crystal_map=OlivineLighthouse2F; source=loadtrainer; script_label=TrainerSailorHuey; map_line=90; rematch variant; base fight should drive current app display,4,4,,SAILOR,HUEY4,OlivineLighthouse2F,loadtrainer,90,,,manual
TRAINER_SUPER_NERD_GREGG,GREGG,TRAINER_CLASS_SUPER_NERD,,,,,,TRAINER_PIC_SUPER_NERD,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,SUPER_NERD,GREGG,,,,,,unreferenced
TRAINER_SUPER_NERD_JAY,JAY,TRAINER_CLASS_SUPER_NERD,,,,,,TRAINER_PIC_SUPER_NERD,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,SUPER_NERD,JAY,,,,,,unreferenced
TRAINER_SUPER_NERD_DAVE,DAVE,TRAINER_CLASS_SUPER_NERD,,,,,,TRAINER_PIC_SUPER_NERD,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,SUPER_NERD,DAVE,,,,,,unreferenced
TRAINER_SUPER_NERD_RUSS,RUSS,TRAINER_CLASS_SUPER_NERD,,,,,,TRAINER_PIC_SUPER_NERD,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,SUPER_NERD,RUSS,,,,,,unreferenced
TRAINER_SUPER_NERD_NORTON,NORTON,TRAINER_CLASS_SUPER_NERD,,,,,,TRAINER_PIC_SUPER_NERD,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,SUPER_NERD,NORTON,,,,,,unreferenced
TRAINER_HIKER_ANTHONY2,ANTHONY,TRAINER_CLASS_HIKER,65,Route 33,True,,,TRAINER_PIC_HIKER,,"crystal_map=Route33; source=trainer; script_label=TrainerHikerAnthony; map_line=15; object_xy=6,13; rematch variant; base fight should drive current app display",4,4,,HIKER,ANTHONY2,Route33,trainer,15,6,13,route
TRAINER_HIKER_ANTHONY3,ANTHONY,TRAINER_CLASS_HIKER,65,Route 33,True,True,,TRAINER_PIC_HIKER,,crystal_map=Route33; source=loadtrainer; script_label=TrainerHikerAnthony; map_line=83; rematch variant; base fight should drive current app display,4,4,,HIKER,ANTHONY3,Route33,loadtrainer,83,,,route
TRAINER_HIKER_PARRY2,PARRY,TRAINER_CLASS_HIKER,94,Route 45,True,True,,TRAINER_PIC_HIKER,,crystal_map=Route45; source=loadtrainer; script_label=TrainerHikerParry; map_line=206; rematch variant; base fight should drive current app display,4,4,,HIKER,PARRY2,Route45,loadtrainer,206,,,route
TRAINER_HIKER_PARRY3,PARRY,TRAINER_CLASS_HIKER,94,Route 45,True,,,TRAINER_PIC_HIKER,,"crystal_map=Route45; source=trainer; script_label=TrainerHikerParry; map_line=148; object_xy=5,28; rematch variant; base fight should drive current app display",4,4,,HIKER,PARRY3,Route45,trainer,148,5,28,route
TRAINER_HIKER_ANTHONY4,ANTHONY,TRAINER_CLASS_HIKER,65,Route 33,True,True,,TRAINER_PIC_HIKER,,crystal_map=Route33; source=loadtrainer; script_label=TrainerHikerAnthony; map_line=91; rematch variant; base fight should drive current app display,4,4,,HIKER,ANTHONY4,Route33,loadtrainer,91,,,route
TRAINER_HIKER_ANTHONY5,ANTHONY,TRAINER_CLASS_HIKER,65,Route 33,True,True,,TRAINER_PIC_HIKER,,crystal_map=Route33; source=loadtrainer; script_label=TrainerHikerAnthony; map_line=99; rematch variant; base fight should drive current app display,4,4,,HIKER,ANTHONY5,Route33,loadtrainer,99,,,route
TRAINER_BIKER_BIKER_BENNY,BENNY,TRAINER_CLASS_BIKER,,,,,,TRAINER_PIC_BIKER,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,BIKER,BIKER_BENNY,,,,,,unreferenced
TRAINER_BIKER_KAZU,KAZU,TRAINER_CLASS_BIKER,,,,,,TRAINER_PIC_BIKER,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,BIKER,KAZU,,,,,,unreferenced
TRAINER_BLAINE_BLAINE1,BLAINE,TRAINER_CLASS_BLAINE,,,,True,,TRAINER_PIC_BLAINE,,crystal_map=SeafoamGym; source=loadtrainer; script_label=SeafoamGymBlaineScript; map_line=23; canonical candidate 40 Seafoam Islands is not in Crystal event_locations,4,4,,BLAINE,BLAINE1,SeafoamGym,loadtrainer,23,,,canon_not_in_event
TRAINER_FIREBREATHER_DICK,DICK,TRAINER_CLASS_FIREBREATHER,,,,,,TRAINER_PIC_FIREBREATHER,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,FIREBREATHER,DICK,,,,,,unreferenced
TRAINER_FIREBREATHER_NED,NED,TRAINER_CLASS_FIREBREATHER,,,,,,TRAINER_PIC_FIREBREATHER,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,FIREBREATHER,NED,,,,,,unreferenced
TRAINER_JUGGLER_IRWIN2,IRWIN,TRAINER_CLASS_JUGGLER,,,True,,,TRAINER_PIC_JUGGLER,,party exists in decomp but no map trainer/loadtrainer reference was found; rematch variant; base fight should drive current app display,4,4,,JUGGLER,IRWIN2,,,,,,unreferenced
TRAINER_JUGGLER_IRWIN3,IRWIN,TRAINER_CLASS_JUGGLER,,,True,,,TRAINER_PIC_JUGGLER,,party exists in decomp but no map trainer/loadtrainer reference was found; rematch variant; base fight should drive current app display,4,4,,JUGGLER,IRWIN3,,,,,,unreferenced
TRAINER_JUGGLER_IRWIN4,IRWIN,TRAINER_CLASS_JUGGLER,,,True,,,TRAINER_PIC_JUGGLER,,party exists in decomp but no map trainer/loadtrainer reference was found; rematch variant; base fight should drive current app display,4,4,,JUGGLER,IRWIN4,,,,,,unreferenced
TRAINER_BLACKBELT_T_KENJI1,KENJI,TRAINER_CLASS_BLACKBELT_T,,,,,,TRAINER_PIC_BLACKBELT_T,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,BLACKBELT_T,KENJI1,,,,,,unreferenced
TRAINER_BLACKBELT_T_KENJI2,KENJI,TRAINER_CLASS_BLACKBELT_T,,,True,,,TRAINER_PIC_BLACKBELT_T,,party exists in decomp but no map trainer/loadtrainer reference was found; rematch variant; base fight should drive current app display,4,4,,BLACKBELT_T,KENJI2,,,,,,unreferenced
TRAINER_BLACKBELT_T_KENJI3,KENJI,TRAINER_CLASS_BLACKBELT_T,94,Route 45,True,,,TRAINER_PIC_BLACKBELT_T,,"crystal_map=Route45; source=trainer; script_label=TrainerBlackbeltKenji; map_line=22; object_xy=11,50; rematch variant; base fight should drive current app display",4,4,,BLACKBELT_T,KENJI3,Route45,trainer,22,11,50,route
TRAINER_PSYCHIC_T_FRANKLIN,FRANKLIN,TRAINER_CLASS_PSYCHIC_T,,,,,,TRAINER_PIC_PSYCHIC_T,,"crystal_map=SaffronGym; source=trainer; script_label=TrainerPsychicFranklin; map_line=59; object_xy=3,16; canonical candidate 27 Saffron City is not in Crystal event_locations",4,4,,PSYCHIC_T,FRANKLIN,SaffronGym,trainer,59,3,16,canon_not_in_event
TRAINER_PSYCHIC_T_JARED,JARED,TRAINER_CLASS_PSYCHIC_T,,,,,,TRAINER_PIC_PSYCHIC_T,,"crystal_map=SaffronGym; source=trainer; script_label=TrainerPsychicJared; map_line=81; object_xy=17,4; canonical candidate 27 Saffron City is not in Crystal event_locations",4,4,,PSYCHIC_T,JARED,SaffronGym,trainer,81,17,4,canon_not_in_event
TRAINER_PICNICKER_GINA2,GINA,TRAINER_CLASS_PICNICKER,69,Route 34,True,True,,TRAINER_PIC_PICNICKER,,crystal_map=Route34; source=loadtrainer; script_label=TrainerPicnickerGina1; map_line=274; rematch variant; base fight should drive current app display,4,4,,PICNICKER,GINA2,Route34,loadtrainer,274,,,route
TRAINER_PICNICKER_LIZ2,LIZ,TRAINER_CLASS_PICNICKER,62,Route 32,True,True,,TRAINER_PIC_PICNICKER,,crystal_map=Route32; source=loadtrainer; script_label=TrainerPicnickerLiz1; map_line=361; rematch variant; base fight should drive current app display,4,4,,PICNICKER,LIZ2,Route32,loadtrainer,361,,,route
TRAINER_PICNICKER_LIZ3,LIZ,TRAINER_CLASS_PICNICKER,62,Route 32,True,True,,TRAINER_PIC_PICNICKER,,crystal_map=Route32; source=loadtrainer; script_label=TrainerPicnickerLiz1; map_line=369; rematch variant; base fight should drive current app display,4,4,,PICNICKER,LIZ3,Route32,loadtrainer,369,,,route
TRAINER_PICNICKER_GINA3,GINA,TRAINER_CLASS_PICNICKER,69,Route 34,True,True,,TRAINER_PIC_PICNICKER,,crystal_map=Route34; source=loadtrainer; script_label=TrainerPicnickerGina1; map_line=282; rematch variant; base fight should drive current app display,4,4,,PICNICKER,GINA3,Route34,loadtrainer,282,,,route
TRAINER_PICNICKER_TIFFANY2,TIFFANY,TRAINER_CLASS_PICNICKER,87,Route 43,True,True,,TRAINER_PIC_PICNICKER,,crystal_map=Route43; source=loadtrainer; script_label=TrainerPicnickerTiffany; map_line=243; rematch variant; base fight should drive current app display,4,4,,PICNICKER,TIFFANY2,Route43,loadtrainer,243,,,route
TRAINER_PICNICKER_ERIN2,ERIN,TRAINER_CLASS_PICNICKER,95,Route 46,True,True,,TRAINER_PIC_PICNICKER,,crystal_map=Route46; source=loadtrainer; script_label=TrainerPicnickerErin1; map_line=76; rematch variant; base fight should drive current app display,4,4,,PICNICKER,ERIN2,Route46,loadtrainer,76,,,route
TRAINER_PICNICKER_TANYA,TANYA,TRAINER_CLASS_PICNICKER,,,,,,TRAINER_PIC_PICNICKER,,"crystal_map=CeladonGym; source=trainer; script_label=TrainerPicnickerTanya; map_line=62; object_xy=2,8; canonical candidate 26 Celadon City is not in Crystal event_locations",4,4,,PICNICKER,TANYA,CeladonGym,trainer,62,2,8,canon_not_in_event
TRAINER_PICNICKER_TIFFANY3,TIFFANY,TRAINER_CLASS_PICNICKER,87,Route 43,True,,,TRAINER_PIC_PICNICKER,,"crystal_map=Route43; source=trainer; script_label=TrainerPicnickerTiffany; map_line=177; object_xy=9,25; rematch variant; base fight should drive current app display",4,4,,PICNICKER,TIFFANY3,Route43,trainer,177,9,25,route
TRAINER_PICNICKER_ERIN3,ERIN,TRAINER_CLASS_PICNICKER,95,Route 46,True,True,,TRAINER_PIC_PICNICKER,,crystal_map=Route46; source=loadtrainer; script_label=TrainerPicnickerErin1; map_line=84; rematch variant; base fight should drive current app display,4,4,,PICNICKER,ERIN3,Route46,loadtrainer,84,,,route
TRAINER_PICNICKER_LIZ4,LIZ,TRAINER_CLASS_PICNICKER,62,Route 32,True,True,,TRAINER_PIC_PICNICKER,,crystal_map=Route32; source=loadtrainer; script_label=TrainerPicnickerLiz1; map_line=377; rematch variant; base fight should drive current app display,4,4,,PICNICKER,LIZ4,Route32,loadtrainer,377,,,route
TRAINER_PICNICKER_LIZ5,LIZ,TRAINER_CLASS_PICNICKER,62,Route 32,True,True,,TRAINER_PIC_PICNICKER,,crystal_map=Route32; source=loadtrainer; script_label=TrainerPicnickerLiz1; map_line=385; rematch variant; base fight should drive current app display,4,4,,PICNICKER,LIZ5,Route32,loadtrainer,385,,,route
TRAINER_PICNICKER_GINA4,GINA,TRAINER_CLASS_PICNICKER,69,Route 34,True,True,,TRAINER_PIC_PICNICKER,,crystal_map=Route34; source=loadtrainer; script_label=TrainerPicnickerGina1; map_line=290; rematch variant; base fight should drive current app display,4,4,,PICNICKER,GINA4,Route34,loadtrainer,290,,,route
TRAINER_PICNICKER_GINA5,GINA,TRAINER_CLASS_PICNICKER,69,Route 34,True,True,,TRAINER_PIC_PICNICKER,,crystal_map=Route34; source=loadtrainer; script_label=TrainerPicnickerGina1; map_line=298; rematch variant; base fight should drive current app display,4,4,,PICNICKER,GINA5,Route34,loadtrainer,298,,,route
TRAINER_PICNICKER_TIFFANY4,TIFFANY,TRAINER_CLASS_PICNICKER,87,Route 43,True,True,,TRAINER_PIC_PICNICKER,,crystal_map=Route43; source=loadtrainer; script_label=TrainerPicnickerTiffany; map_line=251; rematch variant; base fight should drive current app display,4,4,,PICNICKER,TIFFANY4,Route43,loadtrainer,251,,,route
TRAINER_CAMPER_HARVEY,HARVEY,TRAINER_CLASS_CAMPER,,,,,,TRAINER_PIC_CAMPER,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,CAMPER,HARVEY,,,,,,unreferenced
TRAINER_CAMPER_DALE,DALE,TRAINER_CLASS_CAMPER,,,,,,TRAINER_PIC_CAMPER,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,CAMPER,DALE,,,,,,unreferenced
TRAINER_CAMPER_TODD2,TODD,TRAINER_CLASS_CAMPER,69,Route 34,True,True,,TRAINER_PIC_CAMPER,,crystal_map=Route34; source=loadtrainer; script_label=TrainerCamperTodd1; map_line=149; rematch variant; base fight should drive current app display,4,4,,CAMPER,TODD2,Route34,loadtrainer,149,,,route
TRAINER_CAMPER_TODD3,TODD,TRAINER_CLASS_CAMPER,69,Route 34,True,True,,TRAINER_PIC_CAMPER,,crystal_map=Route34; source=loadtrainer; script_label=TrainerCamperTodd1; map_line=157; rematch variant; base fight should drive current app display,4,4,,CAMPER,TODD3,Route34,loadtrainer,157,,,route
TRAINER_CAMPER_THOMAS,THOMAS,TRAINER_CLASS_CAMPER,,,,,,TRAINER_PIC_CAMPER,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,CAMPER,THOMAS,,,,,,unreferenced
TRAINER_CAMPER_LEROY,LEROY,TRAINER_CLASS_CAMPER,,,,,,TRAINER_PIC_CAMPER,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,CAMPER,LEROY,,,,,,unreferenced
TRAINER_CAMPER_DAVID,DAVID,TRAINER_CLASS_CAMPER,,,,,,TRAINER_PIC_CAMPER,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,CAMPER,DAVID,,,,,,unreferenced
TRAINER_CAMPER_JOHN,JOHN,TRAINER_CLASS_CAMPER,,,,,,TRAINER_PIC_CAMPER,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,CAMPER,JOHN,,,,,,unreferenced
TRAINER_CAMPER_TODD4,TODD,TRAINER_CLASS_CAMPER,69,Route 34,True,True,,TRAINER_PIC_CAMPER,,crystal_map=Route34; source=loadtrainer; script_label=TrainerCamperTodd1; map_line=165; rematch variant; base fight should drive current app display,4,4,,CAMPER,TODD4,Route34,loadtrainer,165,,,route
TRAINER_CAMPER_TODD5,TODD,TRAINER_CLASS_CAMPER,69,Route 34,True,True,,TRAINER_PIC_CAMPER,,crystal_map=Route34; source=loadtrainer; script_label=TrainerCamperTodd1; map_line=173; rematch variant; base fight should drive current app display,4,4,,CAMPER,TODD5,Route34,loadtrainer,173,,,route
TRAINER_MEDIUM_BETHANY,BETHANY,TRAINER_CLASS_MEDIUM,,,,,,TRAINER_PIC_MEDIUM,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,MEDIUM,BETHANY,,,,,,unreferenced
TRAINER_MEDIUM_MARGRET,MARGRET,TRAINER_CLASS_MEDIUM,,,,,,TRAINER_PIC_MEDIUM,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,MEDIUM,MARGRET,,,,,,unreferenced
TRAINER_MEDIUM_ETHEL,ETHEL,TRAINER_CLASS_MEDIUM,,,,,,TRAINER_PIC_MEDIUM,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,MEDIUM,ETHEL,,,,,,unreferenced
TRAINER_MEDIUM_REBECCA,REBECCA,TRAINER_CLASS_MEDIUM,,,,,,TRAINER_PIC_MEDIUM,,"crystal_map=SaffronGym; source=trainer; script_label=TrainerMediumRebecca; map_line=48; object_xy=17,16; canonical candidate 27 Saffron City is not in Crystal event_locations",4,4,,MEDIUM,REBECCA,SaffronGym,trainer,48,17,16,canon_not_in_event
TRAINER_MEDIUM_DORIS,DORIS,TRAINER_CLASS_MEDIUM,,,,,,TRAINER_PIC_MEDIUM,,"crystal_map=SaffronGym; source=trainer; script_label=TrainerMediumDoris; map_line=70; object_xy=3,4; canonical candidate 27 Saffron City is not in Crystal event_locations",4,4,,MEDIUM,DORIS,SaffronGym,trainer,70,3,4,canon_not_in_event
TRAINER_BOARDER_RONALD,RONALD,TRAINER_CLASS_BOARDER,,,,,,TRAINER_PIC_BOARDER,,"crystal_map=MahoganyGym; source=trainer; script_label=TrainerBoarderRonald; map_line=94; object_xy=0,17; no canonical event_location match in current Crystal script",4,4,,BOARDER,RONALD,MahoganyGym,trainer,94,0,17,manual_missing
TRAINER_BOARDER_BRAD,BRAD,TRAINER_CLASS_BOARDER,,,,,,TRAINER_PIC_BOARDER,,"crystal_map=MahoganyGym; source=trainer; script_label=TrainerBoarderBrad; map_line=105; object_xy=5,9; no canonical event_location match in current Crystal script",4,4,,BOARDER,BRAD,MahoganyGym,trainer,105,5,9,manual_missing
TRAINER_BOARDER_DOUGLAS,DOUGLAS,TRAINER_CLASS_BOARDER,,,,,,TRAINER_PIC_BOARDER,,"crystal_map=MahoganyGym; source=trainer; script_label=TrainerBoarderDouglas; map_line=116; object_xy=2,4; no canonical event_location match in current Crystal script",4,4,,BOARDER,DOUGLAS,MahoganyGym,trainer,116,2,4,manual_missing
TRAINER_POKEFANM_DEREK2,DEREK,TRAINER_CLASS_POKEFANM,,,True,,,TRAINER_PIC_POKEFANM,,party exists in decomp but no map trainer/loadtrainer reference was found; rematch variant; base fight should drive current app display,4,4,,POKEFANM,DEREK2,,,,,,unreferenced
TRAINER_POKEFANM_DEREK3,DEREK,TRAINER_CLASS_POKEFANM,,,True,,,TRAINER_PIC_POKEFANM,,party exists in decomp but no map trainer/loadtrainer reference was found; rematch variant; base fight should drive current app display,4,4,,POKEFANM,DEREK3,,,,,,unreferenced
TRAINER_KIMONO_GIRL_NAOKO_UNUSED,NAOKO,TRAINER_CLASS_KIMONO_GIRL,,,,,,TRAINER_PIC_KIMONO_GIRL,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,KIMONO_GIRL,NAOKO_UNUSED,,,,,,unreferenced
TRAINER_TWINS_JOANDZOE1,JO & ZOE,TRAINER_CLASS_TWINS,,,,,,TRAINER_PIC_TWINS,,"crystal_map=CeladonGym; source=trainer; script_label=TrainerTwinsJoAndZoe1; map_line=84; object_xy=4,10; canonical candidate 26 Celadon City is not in Crystal event_locations",4,4,,TWINS,JOANDZOE1,CeladonGym,trainer,84,4,10,canon_not_in_event
TRAINER_TWINS_JOANDZOE2,JO & ZOE,TRAINER_CLASS_TWINS,,,,,,TRAINER_PIC_TWINS,,"crystal_map=CeladonGym; source=trainer; script_label=TrainerTwinsJoAndZoe2; map_line=95; object_xy=5,10; canonical candidate 26 Celadon City is not in Crystal event_locations",4,4,,TWINS,JOANDZOE2,CeladonGym,trainer,95,5,10,canon_not_in_event
TRAINER_TWINS_LEAANDPIA2,LEA & PIA,TRAINER_CLASS_TWINS,,,,,,TRAINER_PIC_TWINS,,party exists in decomp but no map trainer/loadtrainer reference was found,4,4,,TWINS,LEAANDPIA2,,,,,,unreferenced
TRAINER_POKEFANF_BEVERLY2,BEVERLY,TRAINER_CLASS_POKEFANF,,,True,,,TRAINER_PIC_POKEFANF,,party exists in decomp but no map trainer/loadtrainer reference was found; rematch variant; base fight should drive current app display,4,4,,POKEFANF,BEVERLY2,,,,,,unreferenced
TRAINER_POKEFANF_BEVERLY3,BEVERLY,TRAINER_CLASS_POKEFANF,,,True,,,TRAINER_PIC_POKEFANF,,party exists in decomp but no map trainer/loadtrainer reference was found; rematch variant; base fight should drive current app display,4,4,,POKEFANF,BEVERLY3,,,,,,unreferenced
