encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_CLERK_M_WARREN,WARREN,TRAINER_CLASS_CLERK_M,238,,,,,,"blackwhite_trainer_index=166; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=66; ai=1; healer=false; money=10; prize=0; map_refs=Castelia City[zone=45]; matched_location=Castelia City",11,6,
TRAINER_CLERK_M_IVAN,IVAN,TRAINER_CLASS_CLERK_M,238,,,,,,"blackwhite_trainer_index=167; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=66; ai=1; healer=false; money=10; prize=0; map_refs=Castelia City[zone=46]; matched_location=Castelia City",11,6,
TRAINER_CLERK_M_ISAAC,ISAAC,TRAINER_CLASS_CLERK_M,241,,,,,,"blackwhite_trainer_index=168; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=66; ai=1; healer=false; money=10; prize=0; map_refs=Driftveil City[zone=97]; matched_location=Driftveil City",11,6,
TRAINER_CLERK_M_WADE,WADE,TRAINER_CLASS_CLERK_M,238,,,,,,"blackwhite_trainer_index=170; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=67; ai=5; healer=false; money=20; prize=0; map_refs=Castelia City[zone=46]; matched_location=Castelia City",11,6,
TRAINER_VETERAN_M_CHESTER,CHESTER,TRAINER_CLASS_VETERAN_M,20,,,,,,"blackwhite_trainer_index=178; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=70; ai=7; healer=false; money=20; prize=0; map_refs=Route 10[zone=355]; matched_location=Route 10",11,6,
TRAINER_VETERAN_F_KARLA,KARLA,TRAINER_CLASS_VETERAN_F,20,,,,,,"blackwhite_trainer_index=179; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=71; ai=7; healer=false; money=20; prize=0; map_refs=Route 10[zone=355]; matched_location=Route 10",11,6,
TRAINER_PKMN_RANGER_M_RICHARD,RICHARD,TRAINER_CLASS_PKMN_RANGER_M,15,,,,,,"blackwhite_trainer_index=182; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=149; map_refs=Route 6[zone=331]; matched_location=Route 6",11,6,
TRAINER_PKMN_RANGER_M_PEDRO,PEDRO,TRAINER_CLASS_PKMN_RANGER_M,25,,,,,,"blackwhite_trainer_index=183; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=153; map_refs=Route 7[zone=337]; matched_location=Route 7",11,6,
TRAINER_PKMN_RANGER_M_LEWIS,LEWIS,TRAINER_CLASS_PKMN_RANGER_M,24,,,,,,"blackwhite_trainer_index=184; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=151; map_refs=Route 8[zone=345]; matched_location=Route 8",11,6,
TRAINER_PKMN_RANGER_F_SHANTI,SHANTI,TRAINER_CLASS_PKMN_RANGER_F,15,,,,,,"blackwhite_trainer_index=186; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=149; map_refs=Route 6[zone=331]; matched_location=Route 6",11,6,
TRAINER_PKMN_RANGER_F_MARY,MARY,TRAINER_CLASS_PKMN_RANGER_F,25,,,,,,"blackwhite_trainer_index=187; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=153; map_refs=Route 7[zone=337]; matched_location=Route 7",11,6,
TRAINER_PKMN_RANGER_F_ANNIE,ANNIE,TRAINER_CLASS_PKMN_RANGER_F,24,,,,,,"blackwhite_trainer_index=188; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=151; map_refs=Route 8[zone=345]; matched_location=Route 8",11,6,
TRAINER_LASS_KARA,KARA,TRAINER_CLASS_LASS,246,,,,,,"blackwhite_trainer_index=190; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=3; ai=0; healer=false; money=4; prize=0; map_refs=Celestial Tower[zone=339]; matched_location=Celestial Tower",11,6,
TRAINER_HIKER_BRET,BRET,TRAINER_CLASS_HIKER,20,,,,,,"blackwhite_trainer_index=193; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=74; ai=1; healer=false; money=8; prize=0; map_refs=Route 10[zone=355]; matched_location=Route 10",11,6,
TRAINER_HIKER_HARDY,HARDY,TRAINER_CLASS_HIKER,244,,,,,,"blackwhite_trainer_index=194; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=74; ai=1; healer=false; money=8; prize=0; map_refs=Chargestone Cave[zone=195]; matched_location=Chargestone Cave",11,6,
TRAINER_HIKER_NEIL,NEIL,TRAINER_CLASS_HIKER,247,,,,,,"blackwhite_trainer_index=195; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=74; ai=1; healer=false; money=8; prize=0; map_refs=Twist Mountain[zone=201]; matched_location=Twist Mountain",11,6,
TRAINER_HARLEQUIN_JACK,JACK,TRAINER_CLASS_HARLEQUIN,238,,,,,,"blackwhite_trainer_index=196; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=32; ai=1; healer=false; money=8; prize=0; map_refs=Castelia City[zone=29]; matched_location=Castelia City",11,6,
TRAINER_HARLEQUIN_LOUIS,LOUIS,TRAINER_CLASS_HARLEQUIN,238,,,,,,"blackwhite_trainer_index=198; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=32; ai=1; healer=false; money=8; prize=0; map_refs=Castelia City[zone=29]; matched_location=Castelia City",11,6,
TRAINER_WORKER_FELIX,FELIX,TRAINER_CLASS_WORKER,241,,,,,,"blackwhite_trainer_index=201; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=26; ai=1; healer=false; money=10; prize=0; map_refs=Driftveil City[zone=97]; matched_location=Driftveil City",11,6,
TRAINER_WORKER_STERLING,STERLING,TRAINER_CLASS_WORKER,241,,,,,,"blackwhite_trainer_index=202; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=26; ai=1; healer=false; money=10; prize=0; map_refs=Driftveil City[zone=97]; matched_location=Driftveil City",11,6,
TRAINER_WORKER_DON,DON,TRAINER_CLASS_WORKER,241,,,,,,"blackwhite_trainer_index=203; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=26; ai=1; healer=false; money=10; prize=0; map_refs=Driftveil City[zone=97]; matched_location=Driftveil City",11,6,
TRAINER_BATTLE_GIRL_MIRIAM,MIRIAM,TRAINER_CLASS_BATTLE_GIRL,248,,,,,,"blackwhite_trainer_index=212; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=64; ai=3; healer=false; money=8; prize=0; map_refs=Icirrus City[zone=114]; matched_location=Iccirus City",11,6,
TRAINER_BATTLE_GIRL_MIKIKO,MIKIKO,TRAINER_CLASS_BATTLE_GIRL,248,,,,,,"blackwhite_trainer_index=213; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=64; ai=3; healer=false; money=8; prize=0; map_refs=Icirrus City[zone=114]; matched_location=Iccirus City",11,6,
TRAINER_BATTLE_GIRL_CHANDRA,CHANDRA,TRAINER_CLASS_BATTLE_GIRL,248,,,,,,"blackwhite_trainer_index=214; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=64; ai=3; healer=false; money=8; prize=0; map_refs=Icirrus City[zone=114]; matched_location=Iccirus City",11,6,
TRAINER_BLACK_BELT_GRANT,GRANT,TRAINER_CLASS_BLACK_BELT,248,,,,,,"blackwhite_trainer_index=215; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=51; ai=3; healer=false; money=8; prize=0; map_refs=Icirrus City[zone=114]; matched_location=Iccirus City",11,6,
TRAINER_BLACK_BELT_KENDREW,KENDREW,TRAINER_CLASS_BLACK_BELT,248,,,,,,"blackwhite_trainer_index=216; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=51; ai=3; healer=false; money=8; prize=0; map_refs=Icirrus City[zone=114]; matched_location=Iccirus City",11,6,
TRAINER_BLACK_BELT_THOMAS,THOMAS,TRAINER_CLASS_BLACK_BELT,248,,,,,,"blackwhite_trainer_index=217; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=51; ai=3; healer=false; money=8; prize=0; map_refs=Icirrus City[zone=114]; matched_location=Iccirus City",11,6,
TRAINER_TEAM_PLASMA_GRUNT_4,GRUNT,TRAINER_CLASS_TEAM_PLASMA,240,,,,,,"blackwhite_trainer_index=221; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Relic Castle[zone=161]; matched_location=Relic Castle",11,6,
TRAINER_TEAM_PLASMA_GRUNT_5,GRUNT,TRAINER_CLASS_TEAM_PLASMA,240,,,,,,"blackwhite_trainer_index=222; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Relic Castle[zone=162]; matched_location=Relic Castle",11,6,
TRAINER_TEAM_PLASMA_GRUNT_6,GRUNT,TRAINER_CLASS_TEAM_PLASMA,240,,,,,,"blackwhite_trainer_index=223; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Relic Castle[zone=163]; matched_location=Relic Castle",11,6,
TRAINER_TEAM_PLASMA_GRUNT_7,GRUNT,TRAINER_CLASS_TEAM_PLASMA,240,,,,,,"blackwhite_trainer_index=224; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Relic Castle[zone=164]; matched_location=Relic Castle",11,6,
TRAINER_TEAM_PLASMA_GRUNT_8,GRUNT,TRAINER_CLASS_TEAM_PLASMA,240,,,,,,"blackwhite_trainer_index=225; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=77; ai=1; healer=false; money=10; prize=0; map_refs=Relic Castle[zone=162]; matched_location=Relic Castle",11,6,
TRAINER_TEAM_PLASMA_GRUNT_9,GRUNT,TRAINER_CLASS_TEAM_PLASMA,240,,,,,,"blackwhite_trainer_index=226; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=77; ai=1; healer=false; money=10; prize=0; map_refs=Relic Castle[zone=163]; matched_location=Relic Castle",11,6,
TRAINER_TEAM_PLASMA_GRUNT_10,GRUNT,TRAINER_CLASS_TEAM_PLASMA,240,,,,,,"blackwhite_trainer_index=227; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=77; ai=1; healer=false; money=10; prize=0; map_refs=Relic Castle[zone=164]; matched_location=Relic Castle",11,6,
TRAINER_PSYCHIC_M_LOW,LOW,TRAINER_CLASS_PSYCHIC_M,239,,,,,,"blackwhite_trainer_index=233; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=35; ai=5; healer=false; money=8; prize=0; map_refs=Desert Resort[zone=158]; matched_location=Desert Resort",11,6,
TRAINER_PSYCHIC_M_GAVEN,GAVEN,TRAINER_CLASS_PSYCHIC_M,239,,,,,,"blackwhite_trainer_index=234; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=35; ai=5; healer=false; money=8; prize=0; map_refs=Desert Resort[zone=158]; matched_location=Desert Resort",11,6,
TRAINER_PSYCHIC_F_CYBIL,CYBIL,TRAINER_CLASS_PSYCHIC_F,239,,,,,,"blackwhite_trainer_index=235; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=36; ai=5; healer=false; money=8; prize=0; map_refs=Desert Resort[zone=158]; matched_location=Desert Resort",11,6,
TRAINER_BACKPACKER_M_KELSEY,KELSEY,TRAINER_CLASS_BACKPACKER_M,239,,,,,,"blackwhite_trainer_index=236; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=27; ai=1; healer=false; money=6; prize=0; map_refs=Desert Resort[zone=158]; matched_location=Desert Resort",11,6,
TRAINER_BACKPACKER_M_NATE,NATE,TRAINER_CLASS_BACKPACKER_M,239,,,,,,"blackwhite_trainer_index=237; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=27; ai=1; healer=false; money=6; prize=0; map_refs=Desert Resort[zone=158]; matched_location=Desert Resort",11,6,
TRAINER_BACKPACKER_F_LIZ,LIZ,TRAINER_CLASS_BACKPACKER_F,239,,,,,,"blackwhite_trainer_index=238; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=28; ai=1; healer=false; money=6; prize=0; map_refs=Desert Resort[zone=158]; matched_location=Desert Resort",11,6,
TRAINER_BACKPACKER_F_ELAINE,ELAINE,TRAINER_CLASS_BACKPACKER_F,239,,,,,,"blackwhite_trainer_index=239; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=28; ai=1; healer=false; money=6; prize=0; map_refs=Desert Resort[zone=158]; matched_location=Desert Resort",11,6,
TRAINER_SCIENTIST_RONALD,RONALD,TRAINER_CLASS_SCIENTIST,244,,,X_ATTACK,,,"blackwhite_trainer_index=240; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=52; ai=5; healer=false; money=12; prize=0; map_refs=Chargestone Cave[zone=195]; matched_location=Chargestone Cave",11,6,
TRAINER_WORKER_BRAND,BRAND,TRAINER_CLASS_WORKER,247,,,,,,"blackwhite_trainer_index=241; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=26; ai=1; healer=false; money=10; prize=0; map_refs=Twist Mountain[zone=199]; matched_location=Twist Mountain",11,6,
TRAINER_HIKER_DARRELL,DARRELL,TRAINER_CLASS_HIKER,247,,,,,,"blackwhite_trainer_index=242; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=74; ai=1; healer=false; money=8; prize=0; map_refs=Twist Mountain[zone=200]; matched_location=Twist Mountain",11,6,
TRAINER_HIKER_TERRELL,TERRELL,TRAINER_CLASS_HIKER,247,,,,,,"blackwhite_trainer_index=243; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=74; ai=1; healer=false; money=8; prize=0; map_refs=Twist Mountain[zone=198]; matched_location=Twist Mountain",11,6,
TRAINER_ACE_TRAINER_M_SHANTA,SHANTA,TRAINER_CLASS_ACE_TRAINER_M,48,,,,,,"blackwhite_trainer_index=244; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=49; ai=7; healer=false; money=15; prize=0; map_refs=Victory Road[zone=216]; matched_location=Victory Road",11,6,
TRAINER_ACE_TRAINER_M_CATHY,CATHY,TRAINER_CLASS_ACE_TRAINER_M,48,,,,,,"blackwhite_trainer_index=245; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=49; ai=7; healer=false; money=15; prize=0; map_refs=Victory Road[zone=218]; matched_location=Victory Road",11,6,
TRAINER_ACE_TRAINER_F_DWAYNE,DWAYNE,TRAINER_CLASS_ACE_TRAINER_F,48,,,,,,"blackwhite_trainer_index=246; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=50; ai=7; healer=false; money=15; prize=0; map_refs=Victory Road[zone=221]; matched_location=Victory Road",11,6,
TRAINER_ACE_TRAINER_F_DAVID,DAVID,TRAINER_CLASS_ACE_TRAINER_F,48,,,,,,"blackwhite_trainer_index=247; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=50; ai=7; healer=false; money=15; prize=0; map_refs=Victory Road[zone=226]; matched_location=Victory Road",11,6,
TRAINER_BLACK_BELT_TYRONE,TYRONE,TRAINER_CLASS_BLACK_BELT,48,,,,,,"blackwhite_trainer_index=248; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=51; ai=3; healer=false; money=8; prize=0; map_refs=Victory Road[zone=223]; matched_location=Victory Road",11,6,
TRAINER_DOCTOR_LOGAN,LOGAN,TRAINER_CLASS_DOCTOR,48,,,"FULL_HEAL,HYPER_POTION",,,"blackwhite_trainer_index=249; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=61; ai=7; healer=true; money=15; prize=0; map_refs=Victory Road[zone=224]; matched_location=Victory Road",11,6,
TRAINER_VETERAN_M_MARTELL,MARTELL,TRAINER_CLASS_VETERAN_M,48,,,,,,"blackwhite_trainer_index=250; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=70; ai=7; healer=false; money=20; prize=0; map_refs=Victory Road[zone=227]; matched_location=Victory Road",11,6,
TRAINER_VETERAN_F_TIFFANY,TIFFANY,TRAINER_CLASS_VETERAN_F,48,,,,,,"blackwhite_trainer_index=251; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=71; ai=7; healer=false; money=20; prize=0; map_refs=Victory Road[zone=217]; matched_location=Victory Road",11,6,
TRAINER_HIKER_HUGH,HUGH,TRAINER_CLASS_HIKER,243,,,,,,"blackwhite_trainer_index=255; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=74; ai=1; healer=false; money=8; prize=0; map_refs=Mistralton Cave[zone=333]; matched_location=Mistralton Cave",11,6,
TRAINER_HIKER_CLARKE,CLARKE,TRAINER_CLASS_HIKER,243,,,,,,"blackwhite_trainer_index=256; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=74; ai=1; healer=false; money=8; prize=0; map_refs=Mistralton Cave[zone=333]; matched_location=Mistralton Cave",11,6,
TRAINER_SCIENTIST_RON,RON,TRAINER_CLASS_SCIENTIST,15,,,X_ATTACK,,,"blackwhite_trainer_index=257; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=52; ai=5; healer=false; money=12; prize=0; map_refs=Route 6[zone=331]; matched_location=Route 6",11,6,
TRAINER_SCIENTIST_MARIA,MARIA,TRAINER_CLASS_SCIENTIST,15,,,X_SPEED,,,"blackwhite_trainer_index=258; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=46; ai=5; healer=false; money=12; prize=0; map_refs=Route 6[zone=331]; matched_location=Route 6",11,6,
TRAINER_BACKPACKER_M_KEANE,KEANE,TRAINER_CLASS_BACKPACKER_M,9,,,,,,"blackwhite_trainer_index=290; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=27; ai=1; healer=false; money=6; prize=0; map_refs=Route 4[zone=326]; matched_location=Route 4",11,6,
TRAINER_WORKER_GUS,GUS,TRAINER_CLASS_WORKER,9,,,,,,"blackwhite_trainer_index=291; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=26; ai=1; healer=false; money=10; prize=0; map_refs=Route 4[zone=326]; matched_location=Route 4",11,6,
TRAINER_SCHOOL_KID_F_GINA,GINA,TRAINER_CLASS_SCHOOL_KID_F,8,,,,,,"blackwhite_trainer_index=292; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=5; ai=5; healer=false; money=5; prize=0; map_refs=Route 3[zone=321]; matched_location=Route 3",11,6,
TRAINER_TEAM_PLASMA_GRUNT_19,GRUNT,TRAINER_CLASS_TEAM_PLASMA,244,,,,,,"blackwhite_trainer_index=298; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Chargestone Cave[zone=196]; matched_location=Chargestone Cave",11,6,
TRAINER_TEAM_PLASMA_GRUNT_20,GRUNT,TRAINER_CLASS_TEAM_PLASMA,244,,,,,,"blackwhite_trainer_index=299; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Chargestone Cave[zone=196]; matched_location=Chargestone Cave",11,6,
TRAINER_TEAM_PLASMA_GRUNT_21,GRUNT,TRAINER_CLASS_TEAM_PLASMA,244,,,,,,"blackwhite_trainer_index=300; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Chargestone Cave[zone=196]; matched_location=Chargestone Cave",11,6,
TRAINER_TEAM_PLASMA_GRUNT_22,GRUNT,TRAINER_CLASS_TEAM_PLASMA,244,,,,,,"blackwhite_trainer_index=301; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Chargestone Cave[zone=196]; matched_location=Chargestone Cave",11,6,
TRAINER_TEAM_PLASMA_GRUNT_23,GRUNT,TRAINER_CLASS_TEAM_PLASMA,249,,,,,,"blackwhite_trainer_index=302; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Dragonspiral Tower[zone=210]; matched_location=Dragonspiral Tower",11,6,
TRAINER_TEAM_PLASMA_GRUNT_24,GRUNT,TRAINER_CLASS_TEAM_PLASMA,249,,,,,,"blackwhite_trainer_index=303; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Dragonspiral Tower[zone=210]; matched_location=Dragonspiral Tower",11,6,
TRAINER_TEAM_PLASMA_GRUNT_25,GRUNT,TRAINER_CLASS_TEAM_PLASMA,249,,,,,,"blackwhite_trainer_index=304; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Dragonspiral Tower[zone=210]; matched_location=Dragonspiral Tower",11,6,
TRAINER_TEAM_PLASMA_GRUNT_31,GRUNT,TRAINER_CLASS_TEAM_PLASMA,244,,,,,,"blackwhite_trainer_index=310; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=77; ai=1; healer=false; money=10; prize=0; map_refs=Chargestone Cave[zone=196]; matched_location=Chargestone Cave",11,6,
TRAINER_TEAM_PLASMA_GRUNT_32,GRUNT,TRAINER_CLASS_TEAM_PLASMA,244,,,,,,"blackwhite_trainer_index=311; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=77; ai=1; healer=false; money=10; prize=0; map_refs=Chargestone Cave[zone=196]; matched_location=Chargestone Cave",11,6,
TRAINER_TEAM_PLASMA_GRUNT_33,GRUNT,TRAINER_CLASS_TEAM_PLASMA,249,,,,,,"blackwhite_trainer_index=312; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=77; ai=1; healer=false; money=10; prize=0; map_refs=Dragonspiral Tower[zone=210]; matched_location=Dragonspiral Tower",11,6,
TRAINER_SWIMMER_M_WRIGHT,WRIGHT,TRAINER_CLASS_SWIMMER_M,30,,,,,,"blackwhite_trainer_index=389; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=84; ai=1; healer=false; money=4; prize=0; map_refs=Route 17[zone=423]; matched_location=Route 17",11,6,
TRAINER_SWIMMER_F_JOYCE,JOYCE,TRAINER_CLASS_SWIMMER_F,30,,,,,,"blackwhite_trainer_index=390; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=85; ai=1; healer=false; money=4; prize=0; map_refs=Route 17[zone=423]; matched_location=Route 17",11,6,
TRAINER_ACE_TRAINER_M_JUNKO,JUNKO,TRAINER_CLASS_ACE_TRAINER_M,35,,,,,,"blackwhite_trainer_index=410; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=49; ai=7; healer=false; money=15; prize=0; map_refs=Route 14[zone=374]; matched_location=Route 14",11,6,
TRAINER_ACE_TRAINER_F_KIPP,KIPP,TRAINER_CLASS_ACE_TRAINER_F,35,,,,,,"blackwhite_trainer_index=411; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=50; ai=7; healer=false; money=15; prize=0; map_refs=Route 14[zone=374]; matched_location=Route 14",11,6,
TRAINER_POLICEMAN_DANIEL,DANIEL,TRAINER_CLASS_POLICEMAN,29,,,,,,"blackwhite_trainer_index=412; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=86; ai=7; healer=false; money=10; prize=0; map_refs=Route 16[zone=383]; matched_location=Route 16",11,6,
TRAINER_SWIMMER_M_BERKE,BERKE,TRAINER_CLASS_SWIMMER_M,30,,,,,,"blackwhite_trainer_index=413; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=84; ai=1; healer=false; money=4; prize=0; map_refs=Route 17[zone=423]; matched_location=Route 17",11,6,
TRAINER_BLACK_BELT_BENJAMIN,BENJAMIN,TRAINER_CLASS_BLACK_BELT,36,,,,,,"blackwhite_trainer_index=414; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=51; ai=3; healer=false; money=8; prize=0; map_refs=Route 13[zone=370]; matched_location=Route 13",11,6,
TRAINER_BLACK_BELT_JAY,JAY,TRAINER_CLASS_BLACK_BELT,35,,,,,,"blackwhite_trainer_index=415; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=51; ai=3; healer=false; money=8; prize=0; map_refs=Route 14[zone=374]; matched_location=Route 14",11,6,
TRAINER_ARTIST_ZACH,ZACH,TRAINER_CLASS_ARTIST,36,,,,,,"blackwhite_trainer_index=416; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=33; ai=1; healer=false; money=12; prize=0; map_refs=Route 13[zone=370]; matched_location=Route 13",11,6,
TRAINER_SCIENTIST_KATHRINE,KATHRINE,TRAINER_CLASS_SCIENTIST,234,,,DIRE_HIT,,,"blackwhite_trainer_index=417; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=46; ai=5; healer=false; money=12; prize=0; map_refs=Dreamyard[zone=153]; matched_location=Dreamyard",11,6,
TRAINER_SCIENTIST_MARKUS,MARKUS,TRAINER_CLASS_SCIENTIST,234,,,X_ATTACK,,,"blackwhite_trainer_index=419; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=52; ai=5; healer=false; money=12; prize=0; map_refs=Dreamyard[zone=153]; matched_location=Dreamyard",11,6,
TRAINER_SCIENTIST_NATHAN,NATHAN,TRAINER_CLASS_SCIENTIST,245,,,X_ATTACK,,,"blackwhite_trainer_index=421; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=52; ai=5; healer=false; money=12; prize=0; map_refs=P2 Laboratory[zone=238]; matched_location=P2 Laboratory",11,6,
TRAINER_PSYCHIC_M_RUDOLF,RUDOLF,TRAINER_CLASS_PSYCHIC_M,234,,,,,,"blackwhite_trainer_index=423; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=35; ai=5; healer=false; money=8; prize=0; map_refs=Dreamyard[zone=153]; matched_location=Dreamyard",11,6,
TRAINER_GENTLEMAN_YAN,YAN,TRAINER_CLASS_GENTLEMAN,36,,,FULL_RESTORE,,,"blackwhite_trainer_index=425; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=76; ai=1; healer=false; money=50; prize=0; map_refs=Route 13[zone=370]; matched_location=Route 13",11,6,
