encounter_name,species_name,lvl,moves,held_item,iv,version_group_id,load_build,slot,ability,ability_clean,nature
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_7,LINOONE,58,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_7,KROOKODILE,58,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_7,SCRAFTY,58,,,,1001,7,3,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_8,ARIADOS,58,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_8,CROBAT,58,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_8,RHYDON,58,,,,1001,7,3,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_9,WEEZING,58,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_9,MUK,58,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_9,GARBODOR,58,,,,1001,7,3,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_10,KROOKODILE,60,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_11,BISHARP,59,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_11,DRAPION,59,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_12,SCRAFTY,59,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_12,LIEPARD,59,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_13,TENTACRUEL,59,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_13,SEVIPER,59,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_14,MAWILE,31,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_14,SABLEYE,31,,,,1001,7,2,,,
TRAINER_BB_LADY_MAGNOLIA,PLUSLE,33,,,,1001,7,1,,,
TRAINER_BB_LADY_MAGNOLIA,MINUN,33,,,,1001,7,2,,,
TRAINER_BB_LADY_MAGNOLIA,JOLTIK,33,,,,1001,7,3,,,
TRAINER_BB_LADY_MAGNOLIA,TYNAMO,33,,,,1001,7,4,,,
TRAINER_BB_LADY_MAGNOLIA,PICHU,33,,,,1001,7,5,,,
TRAINER_BB_RICH_BOY_CODY,PACHIRISU,34,,,,1001,7,1,,,
TRAINER_BB_RICH_BOY_CODY,ELECTABUZZ,34,,,,1001,7,2,,,
TRAINER_BB_RICH_BOY_CODY,PIKACHU,34,,,,1001,7,3,,,
TRAINER_BB_RICH_BOY_CODY,FLAAFFY,34,,,,1001,7,4,,,
TRAINER_BB_RICH_BOY_CODY,JOLTEON,34,,,,1001,7,5,,,
TRAINER_BB_RICH_BOY_ROLAN,LUXRAY,34,,,,1001,7,1,,,
TRAINER_BB_RICH_BOY_ROLAN,JOLTEON,34,,,,1001,7,2,,,
TRAINER_BB_RICH_BOY_ROLAN,MAGNETON,34,,,,1001,7,3,,,
TRAINER_BB_RICH_BOY_ROLAN,ELECTRODE,34,,,,1001,7,4,,,
TRAINER_BB_RICH_BOY_ROLAN,LANTURN,34,,,,1001,7,5,,,
TRAINER_BB_LADY_COLETTE,STUNFISK,35,,,,1001,7,1,,,
TRAINER_BB_LADY_COLETTE,ROTOM,35,,,,1001,7,2,,,
TRAINER_BB_LADY_COLETTE,EMOLGA,35,,,,1001,7,3,,,
TRAINER_BB_CYCLING_HECTOR,STARAVIA,30,,,,1001,7,1,,,
TRAINER_BB_CYCLING_HECTOR,PONYTA,30,,,,1001,7,2,,,
TRAINER_BB_BACKPACKER_PETER,KLINK,30,,,,1001,7,1,,,
TRAINER_BB_BACKPACKER_PETER,PRINPLUP,30,,,,1001,7,2,,,
TRAINER_BB_CYCLING_KRISSA,ARCHEN,30,,,,1001,7,1,,,
TRAINER_BB_CYCLING_KRISSA,GROTLE,30,,,,1001,7,2,,,
TRAINER_BB_POLICEMAN_DANIEL,HOUNDOOM,30,,,,1001,7,1,,,
TRAINER_BB_POLICEMAN_DANIEL,MAGMAR,30,,,,1001,7,2,,,
TRAINER_BB_BACKPACKER_LORA,CHERRIM,30,,,,1001,7,1,,,
TRAINER_BB_BACKPACKER_LORA,MONFERNO,30,,,,1001,7,2,,,
TRAINER_BB_BACKPACKER_STEPHEN,CORPHISH,30,,,,1001,7,1,,,
TRAINER_BB_BACKPACKER_STEPHEN,ARIADOS,30,,,,1001,7,2,,,
TRAINER_BB_PRESCHOOLER_SARAH,LUNATONE,35,,,,1001,7,1,,,
TRAINER_BB_PRESCHOOLER_BILLY,SOLROCK,35,,,,1001,7,1,,,
TRAINER_BB_BAKER_JENN,COMBEE,33,,,,1001,7,1,,,
TRAINER_BB_BAKER_JENN,MUNCHLAX,33,,,,1001,7,2,,,
TRAINER_BB_HARLEQUIN_PAUL,PALPITOAD,32,,,,1001,7,1,,,
TRAINER_BB_HARLEQUIN_PAUL,SEEL,32,,,,1001,7,2,,,
TRAINER_BB_MUSICIAN_PRESTON,WIGGLYTUFF,33,,,,1001,7,1,,,
TRAINER_BB_DANCER_BRIAN,KIRLIA,33,,,,1001,7,1,,,
TRAINER_BB_DANCER_BRIAN,LUDICOLO,33,,,,1001,7,2,,,
TRAINER_BB_ARIST_HORTON,SMEARGLE,31,,,,1001,7,1,,,
TRAINER_BB_ARIST_HORTON,SMEARGLE,31,,,,1001,7,2,,,
TRAINER_BB_ARIST_HORTON,SMEARGLE,31,,,,1001,7,3,,,
TRAINER_BB_BACKPACKER_MICHAEL,NOSEPASS,33,,,,1001,7,1,,,
TRAINER_BB_BACKPACKER_LOIS,SHIFTRY,33,,,,1001,7,1,,,
TRAINER_BB_YOUNGSTER_KENNETH,PERSIAN,35,,,,1001,7,1,,,
TRAINER_BB_YOUNGSTER_KENNETH,DUGTRIO,35,,,,1001,7,2,,,
TRAINER_BB_YOUNGSTER_KENNETH,SERVINE,35,,,,1001,7,3,,,
TRAINER_BB_YOUNGSTER_ALBERT,PRIMEAPE,35,,,,1001,7,1,,,
TRAINER_BB_YOUNGSTER_ALBERT,MAGNETON,35,,,,1001,7,2,,,
TRAINER_BB_YOUNGSTER_ALBERT,DEWOTT,35,,,,1001,7,3,,,
TRAINER_BB_WORKER_EDDIE,DRILBUR,34,,,,1001,7,1,,,
TRAINER_BB_WORKER_EDDIE,BAYLEEF,34,,,,1001,7,2,,,
TRAINER_BB_WORKER_EDDIE,SNEASEL,34,,,,1001,7,3,,,
TRAINER_BB_WORKER_EDDIE,PILOSWINE,34,,,,1001,7,4,,,
TRAINER_BB_WORKER_VICTOR,VANILLISH,35,,,,1001,7,1,,,
TRAINER_BB_WORKER_VICTOR,CROCONAW,35,,,,1001,7,2,,,
TRAINER_BB_WORKER_VICTOR,MIENFOO,35,,,,1001,7,3,,,
TRAINER_BB_WORKER_GLENN,QUILAVA,35,,,,1001,7,1,,,
TRAINER_BB_WORKER_GLENN,HARIYAMA,35,,,,1001,7,2,,,
TRAINER_BB_WORKER_GLENN,FLOATZEL,35,,,,1001,7,3,,,
TRAINER_BB_WORKER_FILIPE,SNOVER,36,,,,1001,7,1,,,
TRAINER_BB_WORKER_FILIPE,CRUSTLE,36,,,,1001,7,2,,,
TRAINER_BB_WORKER_PATTON,GRAVELER,36,,,,1001,7,1,,,
TRAINER_BB_WORKER_PATTON,GURDURR,36,,,,1001,7,2,,,
TRAINER_BB_WORKER_RYAN,BELDUM,37,,,,1001,7,1,,,
TRAINER_BB_WORKER_RYAN,METANG,37,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_15,HAUNTER,35,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_15,ARBOK,35,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_16,GRIMER,35,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_16,SWALOT,35,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_17,TRUBBISH,35,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_17,SHARPEDO,35,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_18,RATICATE,36,,,,1001,7,1,,,
TRAINER_BB_MOTORCYCLIST_CHARLES,POLIWRATH,35,,,,1001,7,1,,,
TRAINER_BB_MOTORCYCLIST_CHARLES,FORRETRESS,35,,,,1001,7,2,,,
TRAINER_BB_MOTORCYCLIST_CHARLES,TORKOAL,35,,,,1001,7,3,,,
TRAINER_BB_YOUNGSTER_KYLE,WAILORD,85,,,,1001,7,1,,,
TRAINER_BB_WORKER_FELIX,SANDILE,38,,,,1001,7,1,,,
TRAINER_BB_WORKER_FELIX,GIBLE,38,,,,1001,7,2,,,
TRAINER_BB_WORKER_FELIX,PILOSWINE,38,,,,1001,7,3,,,
TRAINER_BB_WORKER_FELIX,RHYHORN,38,,,,1001,7,4,,,
TRAINER_BB_WORKER_DON,LARVITAR,38,,,,1001,7,1,,,
TRAINER_BB_WORKER_DON,ONIX,38,,,,1001,7,2,,,
TRAINER_BB_WORKER_DON,GABITE,38,,,,1001,7,3,,,
TRAINER_BB_WORKER_DON,SANDSLASH,38,,,,1001,7,4,,,
TRAINER_BB_WORKER_STERLING,GLIGAR,37,,,,1001,7,1,,,
TRAINER_BB_WORKER_STERLING,PALPITOAD,37,,,,1001,7,2,,,
TRAINER_BB_WORKER_STERLING,NIDOKING,37,,,,1001,7,3,,,
TRAINER_BB_WORKER_STERLING,VIBRAVA,37,,,,1001,7,4,,,
TRAINER_BB_CLERK_ISAAC,CAMERUPT,39,,,,1001,7,1,,,
TRAINER_BB_CLERK_ISAAC,WHISCASH,39,,,,1001,7,2,,,
TRAINER_BB_CLERK_ISAAC,TORTERRA,39,,,,1001,7,3,,,
TRAINER_BB_CLERK_ISAAC,CLAYDOL,39,,,,1001,7,4,,,
TRAINER_BB_CLERK_KATIE,PUPITAR,38,,,,1001,7,1,,,
TRAINER_BB_CLERK_KATIE,NIDOQUEEN,38,,,,1001,7,2,,,
TRAINER_BB_CLERK_KATIE,DONPHAN,38,,,,1001,7,3,,,
TRAINER_BB_CLERK_KATIE,DUGTRIO,38,,,,1001,7,4,,,
TRAINER_BB_SCIENTIST_WILLIAM,SAWSBUCK,36,,,,1001,7,1,,,
TRAINER_BB_PKMN_RANGER_SHANTI,EMOLGA,35,,,,1001,7,1,,,
TRAINER_BB_PKMN_RANGER_SHANTI,WHIMSICOTT,35,,,,1001,7,2,,,
TRAINER_BB_PARASOL_LADY_NICOLE,LILLIGANT,34,,,,1001,7,1,,,
TRAINER_BB_PARASOL_LADY_NICOLE,ALOMOMOLA,34,,,,1001,7,2,,,
TRAINER_BB_PARASOL_LADY_NICOLE,JUMPLUFF,34,,,,1001,7,3,,,
TRAINER_BB_SCIENTIST_RON,MAGNETON,34,,,,1001,7,1,,,
TRAINER_BB_SCIENTIST_RON,ELECTRODE,34,,,,1001,7,2,,,
TRAINER_BB_SCIENTIST_RON,POLITOED,34,,,,1001,7,3,,,
TRAINER_BB_SCIENTIST_MARIA,GASTRODON,34,,,,1001,7,1,,,
TRAINER_BB_SCIENTIST_MARIA,NINETALES,34,,,,1001,7,2,,,
TRAINER_BB_SCIENTIST_MARIA,PARASECT,34,,,,1001,7,3,,,
TRAINER_BB_PARASOL_LADY_TIHANA,CORSOLA,34,,,,1001,7,1,,,
TRAINER_BB_PARASOL_LADY_TIHANA,TROPIUS,34,,,,1001,7,2,,,
TRAINER_BB_PARASOL_LADY_TIHANA,MILOTIC,34,,,,1001,7,3,,,
TRAINER_BB_PKMN_RANGER_RICHARD,PIGNITE,34,,,,1001,7,1,,,
TRAINER_BB_PKMN_RANGER_RICHARD,SEALEO,34,,,,1001,7,2,,,
TRAINER_BB_PKMN_RANGER_RICHARD,LEAVANNY,34,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_JARED,AXEW,40,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_JARED,DRAGONAIR,40,,,,1001,7,2,,,
TRAINER_BB_SCIENTIST_RONALD,KLANG,40,,,,1001,7,1,,,
TRAINER_BB_SCIENTIST_NAOKO,DURANT,40,,,,1001,7,1,,,
TRAINER_BB_SCIENTIST_NAOKO,FERROTHORN,40,,,,1001,7,2,,,
TRAINER_BB_HIKER_HARDY,BRONZONG,39,,,,1001,7,1,,,
TRAINER_BB_HIKER_HARDY,RELICANTH,39,,,,1001,7,2,,,
TRAINER_BB_HIKER_HARDY,CARRACOSTA,39,,,,1001,7,3,,,
TRAINER_BB_SCIENTIST_ORVILLE,FEAROW,42,,,,1001,7,1,,,
TRAINER_BB_SCIENTIST_ORVILLE,PIDGEOT,42,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_CORKY,BAGON,40,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_CORKY,ZANGOOSE,40,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_CORKY,CRADILY,40,,,,1001,7,3,,,
TRAINER_BB_DOCTOR_WAYNE,REUNICLUS,41,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_19,KROKOROK,39,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_19,WATCHOG,39,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_19,SCRAFTY,39,,,,1001,7,3,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_20,EELEKTRIK,39,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_20,BANETTE,39,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_20,CRAWDAUNT,39,,,,1001,7,3,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_21,ARBOK,39,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_21,HONCHKROW,39,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_21,VILEPLUME,39,,,,1001,7,3,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_22,GARBODOR,42,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_23,PAWNIARD,38,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_23,CACTURNE,38,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_23,SCRAGGY,38,,,,1001,7,3,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_23,MIGHTYENA,38,,,,1001,7,4,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_24,EXPLOUD,42,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_25,GARBODOR,41,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_25,WEEZING,41,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_ALLISON,DRATINI,42,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_ALLISON,RHYDON,42,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_ALLISON,EXEGGUTOR,42,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_STELLA,FARFETCHD,42,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_STELLA,HYPNO,42,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_STELLA,ARCANINE,42,,,,1001,7,3,,,
TRAINER_BB_YOUNGSTER_MIKEY,TAUROS,44,,,,1001,7,1,,,
TRAINER_BB_YOUNGSTER_MIKEY,HITMONLEE,44,,,,1001,7,2,,,
TRAINER_BB_YOUNGSTER_MIKEY,STOUTLAND,44,,,,1001,7,3,,,
TRAINER_BB_YOUNGSTER_PARKER,DARMANITAN,44,,,,1001,7,1,,,
TRAINER_BB_YOUNGSTER_PARKER,ACCELGOR,44,,,,1001,7,2,,,
TRAINER_BB_YOUNGSTER_PARKER,BRELOOM,44,,,,1001,7,3,,,
TRAINER_BB_BACKPACKER_TERRANCE,GRUMPIG,45,,,,1001,7,1,,,
TRAINER_BB_BACKPACKER_TERRANCE,HUNTAIL,45,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_ELMER,VENUSAUR,45,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_ELMER,CHARIZARD,45,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_ELMER,BLASTOISE,45,,,,1001,7,3,,,
TRAINER_BB_BACKPACKER_RUTH,VENOMOTH,45,,,,1001,7,1,,,
TRAINER_BB_BACKPACKER_RUTH,RAPIDASH,45,,,,1001,7,2,,,
TRAINER_BB_PKMN_RANGER_MARY,STANTLER,44,,,,1001,7,1,,,
TRAINER_BB_PKMN_RANGER_MARY,AMBIPOM,44,,,,1001,7,2,,,
TRAINER_BB_PKMN_RANGER_MARY,ALTARIA,44,,,,1001,7,3,,,
TRAINER_BB_PKMN_RANGER_PEDRO,DEINO,45,,,,1001,7,1,,,
TRAINER_BB_PKMN_RANGER_PEDRO,HEATMOR,45,,,,1001,7,2,,,
TRAINER_BB_HARLEQUIN_IAN,CLEFABLE,44,,,,1001,7,1,,,
TRAINER_BB_HARLEQUIN_IAN,DODRIO,44,,,,1001,7,2,,,
TRAINER_BB_HARLEQUIN_IAN,GOLDUCK,44,,,,1001,7,3,,,
TRAINER_BB_HARLEQUIN_PAT,VICTREEBEL,44,,,,1001,7,1,,,
TRAINER_BB_HARLEQUIN_PAT,HITMONTOP,44,,,,1001,7,2,,,
TRAINER_BB_HARLEQUIN_PAT,MEGANIUM,44,,,,1001,7,3,,,
TRAINER_BB_PSYCHIC_DOREEN,MISDREAVUS,47,,,,1001,7,1,,,
TRAINER_BB_PSYCHIC_DOREEN,XATU,47,,,,1001,7,2,,,
TRAINER_BB_PSYCHIC_DOREEN,BEHEEYEM,47,,,,1001,7,3,,,
TRAINER_BB_LASS_KARA,DELIBIRD,48,,,,1001,7,1,,,
TRAINER_BB_LASS_KARA,BELLOSSOM,48,,,,1001,7,2,,,
TRAINER_BB_POKEFAN_JUDE,LEAFEON,47,,,,1001,7,1,,,
TRAINER_BB_POKEFAN_JUDE,BLAZIKEN,47,,,,1001,7,2,,,
TRAINER_BB_POKEFAN_JUDE,MILTANK,47,,,,1001,7,3,,,
TRAINER_BB_POKEFAN_JUDE,SLOWKING,47,,,,1001,7,4,,,
TRAINER_BB_POKEFAN_GEORGIA,GIRAFARIG,48,,,,1001,7,1,,,
TRAINER_BB_POKEFAN_GEORGIA,OCTILLERY,48,,,,1001,7,2,,,
TRAINER_BB_POKEFAN_GEORGIA,ROSERADE,48,,,,1001,7,3,,,
TRAINER_BB_PSYCHIC_MICKI,LAMPENT,48,,,,1001,7,1,,,
TRAINER_BB_PSYCHIC_MICKI,COFAGRIGUS,48,,,,1001,7,2,,,
TRAINER_BB_PSYCHIC_MICKI,MISMAGIUS,48,,,,1001,7,3,,,
TRAINER_BB_PSYCHIC_LIN,SWOOBAT,48,,,,1001,7,1,,,
TRAINER_BB_PSYCHIC_LIN,GARDEVOIR,48,,,,1001,7,2,,,
TRAINER_BB_PSYCHIC_LIN,GOTHITELLE,48,,,,1001,7,3,,,
TRAINER_BB_PSYCHIC_BRYCE,MUSHARNA,48,,,,1001,7,1,,,
TRAINER_BB_PSYCHIC_BRYCE,SPIRITOMB,48,,,,1001,7,2,,,
TRAINER_BB_PSYCHIC_BRYCE,DUSCLOPS,48,,,,1001,7,3,,,
TRAINER_BB_PSYCHIC_BRYCE,ALAKAZAM,48,,,,1001,7,4,,,
TRAINER_BB_PSYCHIC_BELLE,GALLADE,48,,,,1001,7,1,,,
TRAINER_BB_PSYCHIC_BELLE,FROSLASS,48,,,,1001,7,2,,,
TRAINER_BB_PSYCHIC_BELLE,SLOWBRO,48,,,,1001,7,3,,,
TRAINER_BB_NURSE_SACHIKO,ESPEON,49,,,,1001,7,1,,,
TRAINER_BB_NURSE_SACHIKO,BLISSEY,49,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_BECKETT,MAGNEZONE,50,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_BECKETT,MEDICHAM,50,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_BECKETT,WAILORD,50,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_KASSANDRA,RAMPARDOS,50,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_KASSANDRA,TORTERRA,50,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_KASSANDRA,MAGMORTAR,50,,,,1001,7,3,,,
TRAINER_BB_WORKER_CLIFF,MANTINE,50,,,,1001,7,1,,,
TRAINER_BB_WORKER_CLIFF,CROBAT,50,,,,1001,7,2,,,
TRAINER_BB_WORKER_CLIFF,TOGEKISS,50,,,,1001,7,3,,,
TRAINER_BB_WORKER_CLIFF,CHARIZARD,50,,,,1001,7,4,,,
TRAINER_BB_WORKER_CLIFF,HONCHKROW,50,,,,1001,7,5,,,
TRAINER_BB_WORKER_BRADY,SWOOBAT,51,,,,1001,7,1,,,
TRAINER_BB_WORKER_BRADY,STARAPTOR,51,,,,1001,7,2,,,
TRAINER_BB_WORKER_BRADY,ALTARIA,51,,,,1001,7,3,,,
TRAINER_BB_WORKER_BRADY,DRIFBLIM,51,,,,1001,7,4,,,
TRAINER_BB_WORKER_BRADY,TROPIUS,51,,,,1001,7,5,,,
TRAINER_BB_PILOT_TED,CHATOT,50,,,,1001,7,1,,,
TRAINER_BB_PILOT_TED,SIGILYPH,50,,,,1001,7,2,,,
TRAINER_BB_PILOT_TED,UNFEZANT,50,,,,1001,7,3,,,
TRAINER_BB_PILOT_TED,SCYTHER,50,,,,1001,7,4,,,
TRAINER_BB_PILOT_TED,DELIBIRD,50,,,,1001,7,5,,,
TRAINER_BB_PILOT_CHASE,JUMPLUFF,50,,,,1001,7,1,,,
TRAINER_BB_PILOT_CHASE,XATU,50,,,,1001,7,2,,,
TRAINER_BB_PILOT_CHASE,NOCTOWL,50,,,,1001,7,3,,,
TRAINER_BB_PILOT_CHASE,PELIPPER,50,,,,1001,7,4,,,
TRAINER_BB_PILOT_CHASE,LEDIAN,50,,,,1001,7,5,,,
TRAINER_BB_WORKER_ARNOLD,SWELLOW,52,,,,1001,7,1,,,
TRAINER_BB_WORKER_ARNOLD,FARFETCHD,52,,,,1001,7,2,,,
TRAINER_BB_WORKER_ARNOLD,AERODACTYL,52,,,,1001,7,3,,,
TRAINER_BB_WORKER_ARNOLD,ARCHEOPS,52,,,,1001,7,4,,,
TRAINER_BB_WORKER_ARNOLD,PIDGEOT,52,,,,1001,7,5,,,
TRAINER_BB_FISHERMAN_LYDON,BASCULIN,52,,,,1001,7,1,,,
TRAINER_BB_FISHERMAN_LYDON,QWILFISH,52,,,,1001,7,2,,,
TRAINER_BB_FISHERMAN_LYDON,GYARADOS,52,,,,1001,7,3,,,
TRAINER_BB_SWIMMER_JOYCE,LUMINEON,52,,,,1001,7,1,,,
TRAINER_BB_SWIMMER_JOYCE,STARMIE,52,,,,1001,7,2,,,
TRAINER_BB_SWIMMER_JOYCE,LANTURN,52,,,,1001,7,3,,,
TRAINER_BB_SWIMMER_WRIGHT,TENTACRUEL,53,,,,1001,7,1,,,
TRAINER_BB_SWIMMER_WRIGHT,FERALIGATR,53,,,,1001,7,2,,,
TRAINER_BB_SWIMMER_BERKE,OMASTAR,53,,,,1001,7,1,,,
TRAINER_BB_SWIMMER_BERKE,KABUTOPS,53,,,,1001,7,2,,,
TRAINER_BB_SWIMMER_CAROLINE,JELLICENT,52,,,,1001,7,1,,,
TRAINER_BB_SWIMMER_CAROLINE,DEWGONG,52,,,,1001,7,2,,,
TRAINER_BB_SWIMMER_CAROLINE,LAPRAS,52,,,,1001,7,3,,,
TRAINER_BB_HIKER_JEREMIAH,GOLEM,52,,,,1001,7,1,,,
TRAINER_BB_HIKER_JEREMIAH,URSARING,52,,,,1001,7,2,,,
TRAINER_BB_HIKER_JEREMIAH,SLAKING,52,,,,1001,7,3,,,
TRAINER_BB_BACKPACKER_KUMIKO,INFERNAPE,52,,,,1001,7,1,,,
TRAINER_BB_BACKPACKER_KUMIKO,TANGROWTH,52,,,,1001,7,2,,,
TRAINER_BB_BACKPACKER_KUMIKO,AMOONGUSS,52,,,,1001,7,3,,,
TRAINER_BB_BACKPACKER_SAM,SCEPTILE,52,,,,1001,7,1,,,
TRAINER_BB_BACKPACKER_SAM,ARMALDO,52,,,,1001,7,2,,,
TRAINER_BB_BACKPACKER_SAM,SEVIPER,52,,,,1001,7,3,,,
TRAINER_BB_VETERAN_RAY,SHELGON,54,,,,1001,7,1,,,
TRAINER_BB_VETERAN_RAY,GIGALITH,54,,,,1001,7,2,,,
TRAINER_BB_VETERAN_RAY,EMPOLEON,54,,,,1001,7,3,,,
TRAINER_BB_BATTLE_GIRL_HILLARY,HITMONCHAN,53,,,,1001,7,1,,,
TRAINER_BB_BATTLE_GIRL_HILLARY,ELECTIVIRE,53,,,,1001,7,2,,,
TRAINER_BB_HIKER_HUGH,MAMOSWINE,52,,,,1001,7,1,,,
TRAINER_BB_HIKER_HUGH,KLINKLANG,52,,,,1001,7,2,,,
TRAINER_BB_HIKER_HUGH,AGGRON,52,,,,1001,7,3,,,
TRAINER_BB_HIKER_CLARKE,BASTIODON,53,,,,1001,7,1,,,
TRAINER_BB_HIKER_CLARKE,MAROWAK,53,,,,1001,7,2,,,
TRAINER_BB_HIKER_TERRELL,MAGCARGO,45,,,,1001,7,1,,,
TRAINER_BB_HIKER_TERRELL,SWAMPERT,45,,,,1001,7,2,,,
TRAINER_BB_BLACK_BELT_TEPPEI,MACHAMP,54,,,,1001,7,1,,,
TRAINER_BB_WORKER_RICH,GLALIE,53,,,,1001,7,1,,,
TRAINER_BB_WORKER_RICH,KANGASKHAN,53,,,,1001,7,2,,,
TRAINER_BB_WORKER_ROB,METANG,54,,,,1001,7,1,,,
TRAINER_BB_WORKER_ROB,TOXICROAK,54,,,,1001,7,2,,,
TRAINER_BB_WORKER_ROB,MEDICHAM,54,,,,1001,7,3,,,
TRAINER_BB_WORKER_CAIRN,EXCADRILL,53,,,,1001,7,1,,,
TRAINER_BB_WORKER_CAIRN,HARIYAMA,53,,,,1001,7,2,,,
TRAINER_BB_WORKER_CAIRN,DUGTRIO,53,,,,1001,7,3,,,
TRAINER_BB_DOCTOR_HANK,JYNX,53,,,,1001,7,1,,,
TRAINER_BB_DOCTOR_HANK,MR-MIME,53,,,,1001,7,2,,,
TRAINER_BB_DOCTOR_HANK,WOBBUFFET,53,,,,1001,7,3,,,
TRAINER_BB_HIKER_NEIL,BOLDORE,52,,,,1001,7,1,,,
TRAINER_BB_HIKER_NEIL,PROBOPASS,52,,,,1001,7,2,,,
TRAINER_BB_HIKER_NEIL,GIGALITH,52,,,,1001,7,3,,,
TRAINER_BB_HIKER_DARRELL,SUDOWOODO,52,,,,1001,7,1,,,
TRAINER_BB_HIKER_DARRELL,GOLBAT,52,,,,1001,7,2,,,
TRAINER_BB_HIKER_DARRELL,CRUSTLE,52,,,,1001,7,3,,,
TRAINER_BB_BATTLE_GIRL_SHARON,MIENSHAO,54,,,,1001,7,1,,,
