encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_YOUNGSTER_SINCLAIR,SINCLAIR,TRAINER_CLASS_YOUNGSTER,9,,,,TRAINER_PIC_B2W2_YOUNGSTER,,"black2white2_trainer_index=284; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=2; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route4.shtml; matched_location=Route 4",14,6,
TRAINER_BACKPACKER_M_REECE,REECE,TRAINER_CLASS_BACKPACKER_M,35,,,,TRAINER_PIC_B2W2_BACKPACKER_M,,"black2white2_trainer_index=285; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=27; ai=1; healer=false; money=6; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route14.shtml; matched_location=Route 14",14,6,
TRAINER_FISHERMAN_JONES,JONES,TRAINER_CLASS_FISHERMAN,36,,,,TRAINER_PIC_B2W2_FISHERMAN,,"black2white2_trainer_index=286; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route13.shtml; matched_location=Route 13",14,6,
TRAINER_FISHERMAN_DAMON,DAMON,TRAINER_CLASS_FISHERMAN,36,,,,TRAINER_PIC_B2W2_FISHERMAN,,"black2white2_trainer_index=287; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route13.shtml; matched_location=Route 13",14,6,
TRAINER_FISHERMAN_LEROY,LEROY,TRAINER_CLASS_FISHERMAN,36,,,,TRAINER_PIC_B2W2_FISHERMAN,,"black2white2_trainer_index=288; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route13.shtml; matched_location=Route 13",14,6,
TRAINER_FISHERMAN_VINCE,VINCE,TRAINER_CLASS_FISHERMAN,36,,,,TRAINER_PIC_B2W2_FISHERMAN,,"black2white2_trainer_index=289; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route13.shtml; matched_location=Route 13",14,6,
TRAINER_PARASOL_LADY_LAURA,LAURA,TRAINER_CLASS_PARASOL_LADY,36,,,,TRAINER_PIC_B2W2_PARASOL_LADY,,"black2white2_trainer_index=290; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=65; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route13.shtml; matched_location=Route 13",14,6,
TRAINER_BACKERS_CLEO_RIO,CLEO & RIO,TRAINER_CLASS_BACKERS,23,,,,TRAINER_PIC_B2W2_BACKERS_F,1,"black2white2_trainer_index=291; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=69; ai=129; healer=false; money=12; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route12.shtml; matched_location=Route 12",14,6,
TRAINER_PKMN_RANGER_M_RICHARD,RICHARD,TRAINER_CLASS_PKMN_RANGER_M,15,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_M,,"black2white2_trainer_index=292; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=151; location_reference=https://www.serebii.net/pokearth/unova/route6.shtml; matched_location=Route 6",14,6,
TRAINER_PKMN_RANGER_F_LOIS,LOIS,TRAINER_CLASS_PKMN_RANGER_F,14,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_F,,"black2white2_trainer_index=293; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=149; location_reference=https://www.serebii.net/pokearth/unova/route5.shtml; matched_location=Route 5",14,6,
TRAINER_PKMN_RANGER_M_DARYL,DARYL,TRAINER_CLASS_PKMN_RANGER_M,36,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_M,,"black2white2_trainer_index=294; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=3; trainer_class_id=24; ai=7; healer=false; money=15; prize=158; location_reference=https://www.serebii.net/pokearth/unova/route13.shtml; matched_location=Route 13",14,6,
TRAINER_PKMN_RANGER_F_DIANNE,DIANNE,TRAINER_CLASS_PKMN_RANGER_F,36,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_F,,"black2white2_trainer_index=295; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=2; trainer_class_id=25; ai=135; healer=false; money=15; prize=158; location_reference=https://www.serebii.net/pokearth/unova/route13.shtml; matched_location=Route 13",14,6,
TRAINER_PKMN_BREEDER_F_IRENE,IRENE,TRAINER_CLASS_PKMN_BREEDER_F,9,,,,TRAINER_PIC_B2W2_POKEMON_BREEDER_F,,"black2white2_trainer_index=296; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=18; ai=5; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route4.shtml; matched_location=Route 4",14,6,
TRAINER_PKMN_RANGER_F_SERENITY,SERENITY,TRAINER_CLASS_PKMN_RANGER_F,256,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_F,,"black2white2_trainer_index=297; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=151; location_reference=https://www.serebii.net/pokearth/unova/lostlornforest.shtml; matched_location=Lostlorn Forest",14,6,
TRAINER_PKMN_RANGER_M_FORREST,FORREST,TRAINER_CLASS_PKMN_RANGER_M,256,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_M,,"black2white2_trainer_index=298; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=149; location_reference=https://www.serebii.net/pokearth/unova/lostlornforest.shtml; matched_location=Lostlorn Forest",14,6,
TRAINER_PKMN_BREEDER_M_GALEN,GALEN,TRAINER_CLASS_PKMN_BREEDER_M,256,,,,TRAINER_PIC_B2W2_POKEMON_BREEDER_M,,"black2white2_trainer_index=299; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=17; ai=5; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/lostlornforest.shtml; matched_location=Lostlorn Forest",14,6,
TRAINER_BLACK_BELT_JERIEL,JERIEL,TRAINER_CLASS_BLACK_BELT,23,,,,TRAINER_PIC_B2W2_BLACK_BELT,,"black2white2_trainer_index=300; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=51; ai=3; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route12.shtml; matched_location=Route 12",14,6,
TRAINER_BATTLE_GIRL_AZRA,AZRA,TRAINER_CLASS_BATTLE_GIRL,23,,,,TRAINER_PIC_B2W2_BATTLE_GIRL,,"black2white2_trainer_index=301; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=64; ai=3; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route12.shtml; matched_location=Route 12",14,6,
TRAINER_PKMN_BREEDER_M_MARCUS,MARCUS,TRAINER_CLASS_PKMN_BREEDER_M,25,,,,TRAINER_PIC_B2W2_POKEMON_BREEDER_M,,"black2white2_trainer_index=302; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=17; ai=5; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route7.shtml; matched_location=Route 7",14,6,
TRAINER_PKMN_BREEDER_F_MAGNOLIA,MAGNOLIA,TRAINER_CLASS_PKMN_BREEDER_F,17,,,,TRAINER_PIC_B2W2_POKEMON_BREEDER_F,,"black2white2_trainer_index=303; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=18; ai=5; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route11.shtml; matched_location=Route 11",14,6,
TRAINER_PKMN_RANGER_F_THALIA,THALIA,TRAINER_CLASS_PKMN_RANGER_F,17,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_F,,"black2white2_trainer_index=304; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=153; location_reference=https://www.serebii.net/pokearth/unova/route11.shtml; matched_location=Route 11",14,6,
TRAINER_PKMN_RANGER_M_CROFTON,CROFTON,TRAINER_CLASS_PKMN_RANGER_M,17,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_M,,"black2white2_trainer_index=305; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=153; location_reference=https://www.serebii.net/pokearth/unova/route11.shtml; matched_location=Route 11",14,6,
TRAINER_BACKPACKER_F_MYRA,MYRA,TRAINER_CLASS_BACKPACKER_F,5,,,,TRAINER_PIC_B2W2_BACKPACKER_F,,"black2white2_trainer_index=306; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=28; ai=1; healer=false; money=6; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route22.shtml; matched_location=Route 22",14,6,
TRAINER_BACKPACKER_M_LOWELL,LOWELL,TRAINER_CLASS_BACKPACKER_M,5,,,,TRAINER_PIC_B2W2_BACKPACKER_M,,"black2white2_trainer_index=307; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=27; ai=1; healer=false; money=6; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route22.shtml; matched_location=Route 22",14,6,
TRAINER_SWIMMER_M_KYLE,KYLE,TRAINER_CLASS_SWIMMER_M,46,,,,TRAINER_PIC_B2W2_SWIMMER_M,,"black2white2_trainer_index=308; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=84; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route21.shtml; matched_location=Route 21",14,6,
TRAINER_SWIMMER_F_KAORU,KAORU,TRAINER_CLASS_SWIMMER_F,46,,,,TRAINER_PIC_B2W2_SWIMMER_F,,"black2white2_trainer_index=309; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=85; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route21.shtml; matched_location=Route 21",14,6,
TRAINER_SWIMMER_M_HAROLD,HAROLD,TRAINER_CLASS_SWIMMER_M,46,,,,TRAINER_PIC_B2W2_SWIMMER_M,,"black2white2_trainer_index=310; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=84; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route21.shtml; matched_location=Route 21",14,6,
TRAINER_SWIMMER_F_DESIREE,DESIREE,TRAINER_CLASS_SWIMMER_F,46,,,,TRAINER_PIC_B2W2_SWIMMER_F,,"black2white2_trainer_index=311; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=85; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route21.shtml; matched_location=Route 21",14,6,
TRAINER_FISHERMAN_KENZO,KENZO,TRAINER_CLASS_FISHERMAN,46,,,,TRAINER_PIC_B2W2_FISHERMAN,,"black2white2_trainer_index=312; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route21.shtml; matched_location=Route 21",14,6,
TRAINER_ACE_TRAINER_F_SUMMER,SUMMER,TRAINER_CLASS_ACE_TRAINER_F,259,,,,TRAINER_PIC_B2W2_ACE_TRAINER_F,,"black2white2_trainer_index=313; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=49; ai=7; healer=false; money=15; prize=0; location_reference=https://www.serebii.net/pokearth/unova/undellabay.shtml; matched_location=Undella Bay",14,6,
TRAINER_SWIMMER_M_MATT,MATT,TRAINER_CLASS_SWIMMER_M,259,,,,TRAINER_PIC_B2W2_SWIMMER_M,,"black2white2_trainer_index=314; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=84; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/undellabay.shtml; matched_location=Undella Bay",14,6,
TRAINER_SWIMMER_M_BART,BART,TRAINER_CLASS_SWIMMER_M,259,,,,TRAINER_PIC_B2W2_SWIMMER_M,,"black2white2_trainer_index=315; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=84; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/undellabay.shtml; matched_location=Undella Bay",14,6,
TRAINER_SWIMMER_M_TIM,TIM,TRAINER_CLASS_SWIMMER_M,259,,,,TRAINER_PIC_B2W2_SWIMMER_M,,"black2white2_trainer_index=316; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=84; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/undellabay.shtml; matched_location=Undella Bay",14,6,
TRAINER_SWIMMER_F_ARISSA,ARISSA,TRAINER_CLASS_SWIMMER_F,259,,,,TRAINER_PIC_B2W2_SWIMMER_F,,"black2white2_trainer_index=317; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=85; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/undellabay.shtml; matched_location=Undella Bay",14,6,
TRAINER_SWIMMER_F_MITZI,MITZI,TRAINER_CLASS_SWIMMER_F,259,,,,TRAINER_PIC_B2W2_SWIMMER_F,,"black2white2_trainer_index=318; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=85; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/undellabay.shtml; matched_location=Undella Bay",14,6,
TRAINER_BLACK_BELT_KENNETH,KENNETH,TRAINER_CLASS_BLACK_BELT,46,,,,TRAINER_PIC_B2W2_BLACK_BELT,,"black2white2_trainer_index=326; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=51; ai=3; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route21.shtml; matched_location=Route 21",14,6,
TRAINER_DOCTOR_BRAID,BRAID,TRAINER_CLASS_DOCTOR,46,,,"FULL_HEAL,HYPER_POTION",TRAINER_PIC_B2W2_DOCTOR,,"black2white2_trainer_index=327; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=61; ai=7; healer=true; money=15; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route21.shtml; matched_location=Route 21",14,6,
TRAINER_HOOLIGANS_JIM_CAS,JIM & CAS,TRAINER_CLASS_HOOLIGANS,19,,,,TRAINER_PIC_B2W2_HOOLIGANS,1,"black2white2_trainer_index=328; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=63; ai=129; healer=false; money=16; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route9.shtml; matched_location=Route 9",14,6,
TRAINER_ROUGHNECK_CHANCE,CHANCE,TRAINER_CLASS_ROUGHNECK,19,,,,TRAINER_PIC_B2W2_ROUGHNECK,,"black2white2_trainer_index=329; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=57; ai=1; healer=false; money=6; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route9.shtml; matched_location=Route 9",14,6,
TRAINER_ROUGHNECK_REESE,REESE,TRAINER_CLASS_ROUGHNECK,19,,,,TRAINER_PIC_B2W2_ROUGHNECK,,"black2white2_trainer_index=330; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=57; ai=1; healer=false; money=6; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route9.shtml; matched_location=Route 9",14,6,
TRAINER_BIKER_PHILLIP,PHILLIP,TRAINER_CLASS_BIKER,19,,,,TRAINER_PIC_B2W2_BIKER,,"black2white2_trainer_index=331; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=72; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route9.shtml; matched_location=Route 9",14,6,
TRAINER_PKMN_BREEDER_M_ADDISON,ADDISON,TRAINER_CLASS_PKMN_BREEDER_M,5,,,,TRAINER_PIC_B2W2_POKEMON_BREEDER_M,,"black2white2_trainer_index=333; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=17; ai=5; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route22.shtml; matched_location=Route 22",14,6,
TRAINER_HIKER_JUSTIN,JUSTIN,TRAINER_CLASS_HIKER,5,,,,TRAINER_PIC_B2W2_HIKER,,"black2white2_trainer_index=334; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=74; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route22.shtml; matched_location=Route 22",14,6,
TRAINER_BAKER_CHRIS,CHRIS,TRAINER_CLASS_BAKER,251,,,,TRAINER_PIC_B2W2_BAKER,,"black2white2_trainer_index=335; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=34; ai=1; healer=false; money=10; prize=0; location_reference=https://www.serebii.net/pokearth/unova/villagebridge.shtml; matched_location=Village Bridge",14,6,
TRAINER_YOUNGSTER_KARL,KARL,TRAINER_CLASS_YOUNGSTER,251,,,,TRAINER_PIC_B2W2_YOUNGSTER,,"black2white2_trainer_index=336; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=2; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/villagebridge.shtml; matched_location=Village Bridge",14,6,
TRAINER_LASS_SHANNON,SHANNON,TRAINER_CLASS_LASS,8,,,,TRAINER_PIC_B2W2_LASS,,"black2white2_trainer_index=337; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=3; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route3.shtml; matched_location=Route 3",14,6,
TRAINER_ARTIST_GOUGH,GOUGH,TRAINER_CLASS_ARTIST,251,,,,TRAINER_PIC_B2W2_ARTIST,,"black2white2_trainer_index=338; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=33; ai=1; healer=false; money=12; prize=0; location_reference=https://www.serebii.net/pokearth/unova/villagebridge.shtml; matched_location=Village Bridge",14,6,
TRAINER_TEAM_PLASMA_GRUNT,GRUNT,TRAINER_CLASS_TEAM_PLASMA,265,,,,TRAINER_PIC_B2W2_PLASMA_GRUNT_M,,"black2white2_trainer_index=342; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=187; ai=129; healer=false; money=10; prize=0; location_reference=https://www.serebii.net/pokearth/unova/casteliasewers.shtml; matched_location=Castelia Sewers",14,6,
TRAINER_FISHERMAN_DEAN,DEAN,TRAINER_CLASS_FISHERMAN,251,,,,TRAINER_PIC_B2W2_FISHERMAN,,"black2white2_trainer_index=349; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/villagebridge.shtml; matched_location=Village Bridge",14,6,
TRAINER_TEAM_PLASMA_GRUNT_3,GRUNT,TRAINER_CLASS_TEAM_PLASMA,265,,,,TRAINER_PIC_B2W2_PLASMA_GRUNT_M,,"black2white2_trainer_index=356; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=187; ai=129; healer=false; money=10; prize=0; location_reference=https://www.serebii.net/pokearth/unova/casteliasewers.shtml; matched_location=Castelia Sewers",14,6,
TRAINER_PKMN_RANGER_M_LEAF,LEAF,TRAINER_CLASS_PKMN_RANGER_M,39,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_M,,"black2white2_trainer_index=386; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=158; location_reference=https://www.serebii.net/pokearth/unova/route20.shtml; matched_location=Route 20",14,6,
TRAINER_PKMN_RANGER_F_NAOKO,NAOKO,TRAINER_CLASS_PKMN_RANGER_F,39,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_F,,"black2white2_trainer_index=387; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=158; location_reference=https://www.serebii.net/pokearth/unova/route20.shtml; matched_location=Route 20",14,6,
TRAINER_PKMN_RANGER_M_BRET,BRET,TRAINER_CLASS_PKMN_RANGER_M,39,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_M,,"black2white2_trainer_index=388; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=154; location_reference=https://www.serebii.net/pokearth/unova/route20.shtml; matched_location=Route 20",14,6,
TRAINER_PKMN_RANGER_F_MALORY,MALORY,TRAINER_CLASS_PKMN_RANGER_F,39,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_F,,"black2white2_trainer_index=389; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=154; location_reference=https://www.serebii.net/pokearth/unova/route20.shtml; matched_location=Route 20",14,6,
TRAINER_YOUNGSTER_PETEY,PETEY,TRAINER_CLASS_YOUNGSTER,39,,,,TRAINER_PIC_B2W2_YOUNGSTER,,"black2white2_trainer_index=392; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=2; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route20.shtml; matched_location=Route 20",14,6,
TRAINER_SCHOOL_KID_M_EDGAR,EDGAR,TRAINER_CLASS_SCHOOL_KID_M,8,,,,TRAINER_PIC_B2W2_SCHOOL_KID_M,,"black2white2_trainer_index=393; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=2; trainer_class_id=4; ai=133; healer=false; money=5; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route3.shtml; matched_location=Route 3",14,6,
TRAINER_SCHOOL_KID_F_MARSHA,MARSHA,TRAINER_CLASS_SCHOOL_KID_F,8,,,,TRAINER_PIC_B2W2_SCHOOL_KID_F,,"black2white2_trainer_index=394; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=3; trainer_class_id=5; ai=5; healer=false; money=5; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route3.shtml; matched_location=Route 3",14,6,
TRAINER_NURSERY_AIDE_AUTUMN,AUTUMN,TRAINER_CLASS_NURSERY_AIDE,8,,,,TRAINER_PIC_B2W2_NURSERY_AIDE,,"black2white2_trainer_index=395; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=13; ai=1; healer=false; money=10; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route3.shtml; matched_location=Route 3",14,6,
TRAINER_PRESCHOOLER_M_BUSTER,BUSTER,TRAINER_CLASS_PRESCHOOLER_M,8,,,,TRAINER_PIC_B2W2_PRESCHOOLER_M,,"black2white2_trainer_index=396; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=15; ai=0; healer=false; money=1; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route3.shtml; matched_location=Route 3",14,6,
TRAINER_PRESCHOOLER_F_EVA,EVA,TRAINER_CLASS_PRESCHOOLER_F,8,,,,TRAINER_PIC_B2W2_PRESCHOOLER_F,,"black2white2_trainer_index=397; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=14; ai=0; healer=false; money=1; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route3.shtml; matched_location=Route 3",14,6,
TRAINER_PRESCHOOLER_M_TYRONE,TYRONE,TRAINER_CLASS_PRESCHOOLER_M,8,,,,TRAINER_PIC_B2W2_PRESCHOOLER_M,,"black2white2_trainer_index=398; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=15; ai=0; healer=false; money=1; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route3.shtml; matched_location=Route 3",14,6,
TRAINER_FISHERMAN_BRUCE,BRUCE,TRAINER_CLASS_FISHERMAN,8,,,,TRAINER_PIC_B2W2_FISHERMAN,,"black2white2_trainer_index=399; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route3.shtml; matched_location=Route 3",14,6,
TRAINER_FISHERMAN_MACK,MACK,TRAINER_CLASS_FISHERMAN,8,,,,TRAINER_PIC_B2W2_FISHERMAN,,"black2white2_trainer_index=400; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route3.shtml; matched_location=Route 3",14,6,
TRAINER_YOUNGSTER_JIMMY,JIMMY,TRAINER_CLASS_YOUNGSTER,6,,,,TRAINER_PIC_B2W2_YOUNGSTER,,"black2white2_trainer_index=401; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=2; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route2.shtml; matched_location=Route 2",14,6,
TRAINER_LASS_MALI,MALI,TRAINER_CLASS_LASS,6,,,,TRAINER_PIC_B2W2_LASS,,"black2white2_trainer_index=402; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=3; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route2.shtml; matched_location=Route 2",14,6,
TRAINER_VETERAN_F_ORIANA,ORIANA,TRAINER_CLASS_VETERAN_F,6,,,,TRAINER_PIC_B2W2_VETERAN_F,,"black2white2_trainer_index=403; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=71; ai=7; healer=false; money=20; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route2.shtml; matched_location=Route 2",14,6,
TRAINER_VETERAN_M_RAYNE,RAYNE,TRAINER_CLASS_VETERAN_M,6,,,,TRAINER_PIC_B2W2_VETERAN_M,,"black2white2_trainer_index=404; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=70; ai=7; healer=false; money=20; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route2.shtml; matched_location=Route 2",14,6,
TRAINER_BACKPACKER_M_SHANE,SHANE,TRAINER_CLASS_BACKPACKER_M,3,,,,TRAINER_PIC_B2W2_BACKPACKER_M,,"black2white2_trainer_index=405; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=27; ai=1; healer=false; money=6; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route1.shtml; matched_location=Route 1",14,6,
TRAINER_BACKPACKER_F_JILL,JILL,TRAINER_CLASS_BACKPACKER_F,3,,,,TRAINER_PIC_B2W2_BACKPACKER_F,,"black2white2_trainer_index=406; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=28; ai=1; healer=false; money=6; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route1.shtml; matched_location=Route 1",14,6,
